trade_date,trade_time,open,high,low,close,volume,prev_daily_high,signal,breakout_count,forward_1,forward_3,forward_6
2024-10-04,13:00:00,5708.83,5753.6,5708.58,5722.33,7490,5722.25,BULLISH_DAILY_HIGH_BREAKOUT,1,0.0017475399007111404,0.4590787319151541,0.07898880351186381
2024-10-09,17:00:00,5755.63,5790.6,5754.88,5777.08,7865,5757.35,BULLISH_DAILY_HIGH_BREAKOUT,1,0.17344402362439912,0.17396331710830007,0.07789402258580459
2024-10-11,17:00:00,5792.6,5820.85,5788.6,5810.33,7678,5795.35,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.02547187509142447,0.025816089619694577,0.7799901210430339
2024-10-14,13:00:00,5821.95,5852.96,5821.72,5852.84,5208,5822.1,BULLISH_DAILY_HIGH_BREAKOUT,1,0.048010880188070926,0.2409086870647319,0.12558006027841961
2024-10-17,09:00:00,5835.6,5866.72,5834.62,5865.72,3278,5846.74,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.11183622811863506,-0.38528944443308516,-0.24089114379820564
2024-10-25,13:00:00,5825.46,5853.21,5820.84,5851.34,2459,5830.68,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.7041122204486463,-0.20935375486640667,-0.31582509305561585
2024-10-30,01:00:00,5845.21,5857.05,5844.94,5856.08,1677,5847.69,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.25699785522056023,-0.3374270843294528,-0.9979371866504487
2024-11-05,13:00:00,5724.57,5757.04,5719.43,5756.42,3438,5747.34,BULLISH_DAILY_HIGH_BREAKOUT,1,0.22079695366217258,1.6758679873949478,2.1105131314254306
2024-11-06,01:00:00,5790.14,5853.64,5785.41,5852.89,5962,5792.64,BULLISH_DAILY_HIGH_BREAKOUT,1,0.3288973481476672,0.42748112470932353,1.2908153066262866
2024-11-07,05:00:00,5928.46,5941.43,5927.94,5937.01,1904,5936.2,BULLISH_DAILY_HIGH_BREAKOUT,1,0.0702373753791904,0.4791974411361918,0.6624546699432867
2024-11-08,13:00:00,5965.21,5986.34,5961.59,5985.96,3370,5983.67,BULLISH_DAILY_HIGH_BREAKOUT,1,0.3446397904429717,0.32793403230225576,0.3792207097942488
2024-11-11,09:00:00,6010.34,6018.09,6008.84,6013.46,1749,6012.89,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.07982093503573953,-0.20786701832223045,-0.39162146251908525
2024-11-19,17:00:00,5864.88,5923.54,5858.7,5921.53,7082,5908.12,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.12277232404462238,0.1531698733266676,-0.6879978654165356
2024-11-20,01:00:00,5915.57,5930.55,5915.32,5926.68,2241,5923.54,BULLISH_DAILY_HIGH_BREAKOUT,1,0.06614158348350295,-0.6678275189482126,-0.5237333549305844
