trade_date,trade_time,open,high,low,close,volume,prev_20_high,prev_20_low,signal,forward_1,forward_3,forward_6
2024-02-16,09:00:00,17894.54,17965.64,17888.04,17957.39,5581,17906.34,17482.09,BULLISH_20_BAR_BREAKOUT,-1.3593289447965353,-1.6475111360837993,-1.3370539928129788
2024-02-20,09:00:00,17657.49,17675.24,17572.09,17579.89,8262,17965.64,17618.74,BEARISH_20_BAR_BREAKOUT,-0.3794107926727683,-0.27673665762412514,-0.4786719370826429
2024-02-20,13:00:00,17580.64,17666.74,17494.24,17513.19,8487,17965.64,17572.09,BEARISH_20_BAR_BREAKOUT,-0.17529644799146865,-0.02712241459151645,-0.5007654230896661
2024-02-20,17:00:00,17513.44,17549.19,17405.49,17482.49,12664,17965.64,17494.24,BEARISH_20_BAR_BREAKOUT,0.2788504383528891,0.23137436372048312,-0.4390106901248048
2024-02-22,13:00:00,17841.44,17922.84,17818.44,17870.09,26191,17849.69,17327.14,BULLISH_20_BAR_BREAKOUT,0.7546128754807533,0.7092857394674565,0.9303254768162892
2024-02-22,17:00:00,17870.34,18008.34,17850.09,18004.94,53127,17922.84,17327.14,BULLISH_20_BAR_BREAKOUT,-0.1538466665259484,-0.031102575182136376,-0.06998079415981695
2024-02-28,21:00:00,17918.04,17921.79,17814.79,17829.54,7023,18099.09,17845.19,BEARISH_20_BAR_BREAKOUT,0.2678139761317454,0.0370172197375734,1.1595924516280285
2024-03-01,01:00:00,18048.24,18098.24,18015.99,18095.49,4845,18077.29,17794.24,BULLISH_20_BAR_BREAKOUT,0.08427514259077813,0.038683672008881766,1.31524484830198
2024-03-01,05:00:00,18095.24,18112.49,18085.74,18110.74,3260,18098.24,17794.24,BULLISH_20_BAR_BREAKOUT,-0.4154993114582838,1.114532040104372,1.203705646483799
2024-03-01,17:00:00,18104.99,18315.34,18092.49,18312.59,11945,18132.49,17794.24,BULLISH_20_BAR_BREAKOUT,-0.09883910468152536,0.08819069285121031,-0.18348032692261743
2024-03-08,13:00:00,18311.19,18379.84,18202.59,18377.59,14486,18343.89,17814.34,BULLISH_20_BAR_BREAKOUT,-1.8353875562573725,-1.8979637700046594,-2.5849417687520466
2024-03-15,13:00:00,18054.69,18087.74,17836.29,17860.39,12700,18266.29,17925.99,BEARISH_20_BAR_BREAKOUT,-0.07138701898446786,0.14053444521649408,1.141352456469328
2024-03-20,21:00:00,18051.69,18321.54,18049.19,18313.54,17368,18153.74,17773.64,BULLISH_20_BAR_BREAKOUT,0.1829247649553281,0.39997728456650106,0.26264719983137363
2024-03-21,01:00:00,18311.29,18370.04,18307.79,18347.04,4752,18321.54,17773.64,BULLISH_20_BAR_BREAKOUT,0.22483190749025456,0.4387628740112846,-0.014443746784230344
2024-03-21,05:00:00,18347.29,18391.29,18345.54,18388.29,3576,18370.04,17809.39,BULLISH_20_BAR_BREAKOUT,-0.008157365366763304,0.05710155756734313,-0.1476483131384237
2024-04-02,13:00:00,18268.49,18271.39,18034.64,18058.74,11281,18418.64,18173.44,BEARISH_20_BAR_BREAKOUT,0.1702776605676808,0.25610867646358493,0.11988654800942822
2024-04-04,21:00:00,18310.29,18311.54,17878.99,17888.89,17066,18412.49,18012.74,BEARISH_20_BAR_BREAKOUT,-0.0005590061764511091,0.3893478019038714,1.202701788652071
2024-04-11,21:00:00,18267.19,18349.94,18265.19,18318.94,7637,18299.19,17889.69,BULLISH_20_BAR_BREAKOUT,0.08079070077200379,-0.30678630968820847,-1.5950704571334209
2024-04-15,17:00:00,18146.39,18168.26,17721.96,17770.09,16225,18349.94,17889.69,BEARISH_20_BAR_BREAKOUT,-0.2456374728546758,-0.3272352587972343,-0.17670141231699701
2024-04-17,17:00:00,17741.56,17743.81,17468.31,17592.19,16711,18343.24,17628.69,BEARISH_20_BAR_BREAKOUT,-0.4357047076003489,0.025295315705439334,-0.9907805679679409
2024-04-18,13:00:00,17563.89,17577.39,17406.89,17465.51,10570,18192.76,17468.31,BEARISH_20_BAR_BREAKOUT,-0.2726516431526992,-1.9032939776737023,-0.8748670952064915
2024-04-18,21:00:00,17417.01,17450.89,17362.39,17385.24,9517,18192.76,17392.26,BEARISH_20_BAR_BREAKOUT,-1.450368243406484,-0.5372373346586037,-2.0002599906587424
2024-04-19,01:00:00,17396.84,17399.34,17093.09,17133.09,8822,18168.26,17362.39,BEARISH_20_BAR_BREAKOUT,0.5617784065804826,1.0483806482076437,-0.11381484600851335
2024-04-19,21:00:00,17149.24,17151.86,16972.86,17037.49,10434,17833.69,17040.59,BEARISH_20_BAR_BREAKOUT,0.4466620376592945,0.7151875070799663,1.0121796109638044
2024-04-24,05:00:00,17597.84,17617.59,17593.59,17611.84,4190,17601.84,16972.86,BULLISH_20_BAR_BREAKOUT,-0.33500190780747496,-0.23705643476206917,-1.7902729073168917
2024-04-25,21:00:00,17442.29,17701.69,17367.44,17684.79,9694,17664.71,17018.96,BULLISH_20_BAR_BREAKOUT,-0.20299930052888074,-0.44501517971093085,0.15861087409010383
2024-04-26,17:00:00,17662.34,17777.96,17645.96,17753.21,13671,17701.69,17184.79,BULLISH_20_BAR_BREAKOUT,-0.22739549636375048,0.3147599786179571,0.29149658005509993
2024-04-29,01:00:00,17744.59,17800.09,17740.84,17794.09,4616,17777.96,17184.79,BULLISH_20_BAR_BREAKOUT,0.08429765163602072,-0.21709455217997106,0.037652951064093346
2024-04-29,05:00:00,17794.34,17809.09,17784.59,17809.09,3713,17800.09,17184.79,BULLISH_20_BAR_BREAKOUT,-0.29900460944382895,-0.02319040445076654,-0.1561000590148024
2024-05-01,09:00:00,17402.39,17410.89,17312.14,17330.26,6289,17835.46,17366.89,BEARISH_20_BAR_BREAKOUT,0.22723259777984303,0.24367782133680166,0.8792712861780553
2024-05-03,13:00:00,17656.84,17917.09,17637.34,17898.09,10494,17810.04,17283.01,BULLISH_20_BAR_BREAKOUT,-0.07682383986224228,0.1064359381364116,0.6406828885093228
2024-05-06,13:00:00,17948.14,18012.76,17941.26,18012.76,7439,17951.64,17283.01,BULLISH_20_BAR_BREAKOUT,0.1082565914385136,0.40904336703536986,0.4707773822557061
2024-05-06,17:00:00,18013.39,18035.51,17974.14,18032.26,11258,18012.76,17283.01,BULLISH_20_BAR_BREAKOUT,0.3173756367754414,0.29214308134421474,0.3111090900419703
2024-05-06,21:00:00,18031.89,18104.39,18027.14,18089.49,6026,18035.51,17283.01,BULLISH_20_BAR_BREAKOUT,-0.016860619066667495,-0.061085193667720375,0.008070984864687322
2024-05-10,09:00:00,18128.29,18209.5,18122.85,18204.47,7390,18166.06,17969.52,BULLISH_20_BAR_BREAKOUT,0.15111673122040026,-0.29619099045455255,-0.06372061367346692
2024-05-10,13:00:00,18205.71,18249.82,18150.4,18231.98,8399,18209.5,17969.52,BULLISH_20_BAR_BREAKOUT,-0.4251321030409116,-0.36880251075307213,-0.21522621240259132
2024-05-14,21:00:00,18235.76,18336.11,18233.65,18313.91,6692,18274.85,18008.37,BULLISH_20_BAR_BREAKOUT,0.04859694079528323,0.012340346763735322,1.5408506430358055
2024-05-15,13:00:00,18316.8,18450.62,18297.41,18386.7,10332,18339.42,18072.41,BULLISH_20_BAR_BREAKOUT,1.0633229453898654,1.3027895163351817,1.2504690890698071
2024-05-15,17:00:00,18387.57,18583.95,18387.57,18582.21,11796,18450.62,18072.41,BULLISH_20_BAR_BREAKOUT,0.0747489130733073,0.24571888919563312,0.2111697155505271
2024-05-15,21:00:00,18582.45,18607.71,18569.87,18596.1,6850,18583.95,18072.41,BULLISH_20_BAR_BREAKOUT,0.16207699463867722,0.14191147606220153,-0.2841993751377899
2024-05-16,01:00:00,18593.74,18637.24,18591.62,18626.24,5669,18607.71,18072.41,BULLISH_20_BAR_BREAKOUT,0.008751095229082094,-0.05164756816191899,-0.29394016183620525
2024-05-21,21:00:00,18689.88,18721.25,18669.4,18711.22,6219,18704.62,18458.06,BULLISH_20_BAR_BREAKOUT,0.09448876128868289,-0.09208378716085622,0.12842561842572978
2024-05-22,01:00:00,18713.18,18730.26,18712.8,18728.9,3608,18721.25,18458.06,BULLISH_20_BAR_BREAKOUT,0.0278713645755892,0.06679516682772826,0.5308373689858895
2024-05-22,05:00:00,18729.27,18736.23,18720.72,18734.12,3253,18730.26,18458.06,BULLISH_20_BAR_BREAKOUT,-0.21420808663549384,-0.23603991006782027,0.7650212553351837
