trade_date,trade_time,open,high,low,close,volume,ny_high,ny_low,signal,bullish_count,bearish_count,forward_1,forward_3,forward_6
2010-05-12,20:00:00,93.147,93.278,93.111,93.235,4931,93.187,92.808,BULLISH_NEWYORK_BREAKOUT,1,0,-0.023596288947289722,0.07507910119591076,-0.5287713841368531
2010-05-18,20:00:00,92.515,92.584,92.11,92.232,12057,92.823,92.388,BEARISH_NEWYORK_BREAKOUT,0,1,-0.6678809957498478,-0.7210078931390475,-0.5876485384682124
2010-05-25,20:00:00,89.86,90.234,89.737,90.21,7209,89.961,89.387,BULLISH_NEWYORK_BREAKOUT,1,0,-0.007759671876721862,0.04988360492185091,-0.3602704799911192
2010-05-26,20:00:00,90.233,90.366,89.82,89.885,8283,90.663,90.089,BEARISH_NEWYORK_BREAKOUT,0,1,0.18579295766813325,0.4149746898815046,1.2783000500639716
2010-05-27,20:00:00,90.76,91.075,90.724,91.034,7483,90.959,90.328,BULLISH_NEWYORK_BREAKOUT,1,0,0.15708416635542838,0.1318188808576909,0.01647736010721331
2010-06-03,20:00:00,92.336,92.76,92.336,92.698,7461,92.615,92.218,BULLISH_NEWYORK_BREAKOUT,1,0,0.05178105244989301,0.07551403482276575,-0.8770415758700169
2010-06-07,20:00:00,91.952,92.038,91.273,91.359,9188,92.045,91.553,BEARISH_NEWYORK_BREAKOUT,0,1,0.280213224750709,0.029553738547927432,0.09632329600806497
2010-06-14,20:00:00,91.746,91.82,91.412,91.569,6895,91.95,91.72,BEARISH_NEWYORK_BREAKOUT,0,1,0.08408959363976692,-0.3210693575336598,-0.1419694438074126
2010-06-23,20:00:00,90.128,90.182,89.729,89.803,4592,90.197,89.998,BEARISH_NEWYORK_BREAKOUT,0,1,0.12137679142123188,-0.2772735877420523,-0.22382325757490668
2010-06-24,20:00:00,89.258,89.696,89.225,89.602,6445,89.435,89.221,BULLISH_NEWYORK_BREAKOUT,1,0,0.05580232584093788,0.022320930336371978,-0.42298162987433857
2010-07-07,20:00:00,87.202,87.767,87.202,87.689,5602,87.327,87.073,BULLISH_NEWYORK_BREAKOUT,1,0,0.305625563069485,0.44361322400758363,0.7321328786963133
2010-07-09,20:00:00,88.489,88.669,88.483,88.61,3307,88.564,88.425,BULLISH_NEWYORK_BREAKOUT,1,0,0.47850129782192374,0.13316781401647104,-0.0045141631870047275
2010-07-13,20:00:00,88.295,88.733,88.29,88.713,14777,88.473,88.025,BULLISH_NEWYORK_BREAKOUT,1,0,0.20628318284806846,0.21191933538489555,-0.36747714540145576
2010-07-20,20:00:00,87.222,87.563,87.189,87.492,5271,87.31,86.765,BULLISH_NEWYORK_BREAKOUT,1,0,-0.3017418735427353,-0.5897682073789664,-0.5177616239199047
2010-07-23,20:00:00,87.266,87.492,87.192,87.455,5608,87.454,87.164,BULLISH_NEWYORK_BREAKOUT,1,0,0.22068492367503043,-0.38762792293179194,-0.668915442227424
2010-07-26,20:00:00,86.916,87.049,86.826,86.87,3683,87.385,86.876,BEARISH_NEWYORK_BREAKOUT,0,1,0.07482445032807382,0.5606078047657359,1.1822263151836088
2010-08-06,20:00:00,85.246,85.524,85.228,85.497,3677,85.361,85.016,BULLISH_NEWYORK_BREAKOUT,1,0,-0.12865948512813247,0.10409721978548794,0.4959238335848119
2010-08-09,20:00:00,85.855,85.942,85.796,85.921,2574,85.896,85.639,BULLISH_NEWYORK_BREAKOUT,1,0,-0.16643195493534838,-0.2641961802120597,-0.5726190337635786
2010-08-10,20:00:00,85.797,85.883,85.176,85.429,6978,86.148,85.775,BEARISH_NEWYORK_BREAKOUT,0,1,-0.07023376136909279,-0.29264067237120883,-0.1357852719802405
2010-08-18,20:00:00,85.345,85.475,85.317,85.447,3564,85.372,85.199,BULLISH_NEWYORK_BREAKOUT,1,0,0.14394888059263689,0.2048053179163659,-0.07958149496178665
2010-09-21,20:00:00,85.372,85.427,84.974,85.078,6970,85.417,85.29,BEARISH_NEWYORK_BREAKOUT,0,1,-0.29737417428712487,-0.33851289405016183,-0.6993582359716952
2010-10-21,20:00:00,81.273,81.353,81.177,81.32,4335,81.308,80.993,BULLISH_NEWYORK_BREAKOUT,1,0,-0.11559272011804488,-0.06517461878996222,0.04672897196263025
2010-10-25,20:00:00,80.698,80.878,80.667,80.804,5434,80.696,80.452,BULLISH_NEWYORK_BREAKOUT,1,0,-0.11633087470918307,0.23266174941834858,0.7648136230879597
2010-10-26,20:00:00,81.387,81.645,81.309,81.422,6254,81.413,81.189,BULLISH_NEWYORK_BREAKOUT,1,0,-0.0012281692908434625,0.5575888580482029,0.4016113581095996
2010-10-27,20:00:00,81.627,81.788,81.609,81.749,5967,81.708,81.486,BULLISH_NEWYORK_BREAKOUT,1,0,-0.21773966654026017,-0.5039817000819483,-0.8844144882506196
2010-10-29,20:00:00,80.488,80.555,80.376,80.389,7146,80.803,80.448,BEARISH_NEWYORK_BREAKOUT,0,1,0.2786450882583485,0.06344151563025033,0.13559069026858012
2010-11-02,20:00:00,80.772,80.777,80.583,80.615,5031,80.829,80.618,BEARISH_NEWYORK_BREAKOUT,0,1,0.007442783601067082,0.02977113440426833,0.5755752651491641
2010-11-09,20:00:00,81.136,81.955,81.055,81.824,11342,81.167,80.547,BULLISH_NEWYORK_BREAKOUT,1,0,-0.11610285490809404,-0.16865467344543292,0.5890692217442307
2010-11-12,20:00:00,82.439,82.648,82.334,82.518,10162,82.515,82.018,BULLISH_NEWYORK_BREAKOUT,1,0,-0.01696599529799049,0.510191715746858,0.8107322038827854
2010-11-19,20:00:00,83.491,83.562,83.415,83.536,7857,83.508,83.379,BULLISH_NEWYORK_BREAKOUT,1,0,-0.004788354721323607,-0.17238076996744572,-0.32680520972993216
2010-11-22,20:00:00,83.458,83.493,83.225,83.263,9993,83.546,83.404,BEARISH_NEWYORK_BREAKOUT,0,1,0.0648547373983496,0.4383699842667149,-0.12850846114120235
2010-11-24,20:00:00,83.373,83.653,83.34,83.58,10318,83.484,83.19,BULLISH_NEWYORK_BREAKOUT,1,0,-0.18425460636515478,-0.06101938262742515,0.014357501794688268
2010-12-03,20:00:00,82.729,82.935,82.518,82.525,13067,83.815,82.527,BEARISH_NEWYORK_BREAKOUT,0,1,0.3986670705846634,0.37685549833382953,0.1587397758255077
2010-12-07,20:00:00,83.061,83.653,83.008,83.51,13363,83.184,82.612,BULLISH_NEWYORK_BREAKOUT,1,0,0.06586037600286505,0.5472398515147809,0.5963357681714649
2010-12-09,20:00:00,83.849,83.867,83.512,83.684,10947,84.054,83.711,BEARISH_NEWYORK_BREAKOUT,0,1,0.0740882366999637,-0.00955977247740974,0.3023278045982507
2010-12-13,20:00:00,83.574,83.586,83.102,83.422,9478,84.096,83.486,BEARISH_NEWYORK_BREAKOUT,0,1,0.10908393469349593,-0.06353240152477437,0.3524250197789515
2010-12-14,20:00:00,83.513,83.765,83.173,83.716,11889,83.656,82.939,BULLISH_NEWYORK_BREAKOUT,1,0,0.14692531893545402,0.209040087916302,0.655788618663107
2010-12-15,20:00:00,84.039,84.494,84.014,84.265,12381,84.05,83.642,BULLISH_NEWYORK_BREAKOUT,1,0,-0.08425799560908794,-0.22785260784430936,-0.2966830831305999
2010-12-16,20:00:00,84.22,84.339,83.997,84.015,10074,84.437,84.044,BEARISH_NEWYORK_BREAKOUT,0,1,-0.017853954650955864,-0.06070344581324994,-0.04642028209248524
2010-12-28,20:00:00,82.215,82.456,82.102,82.446,7603,82.226,81.814,BULLISH_NEWYORK_BREAKOUT,1,0,-0.1685952017077794,-0.2983771195691666,-0.9824612473619124
2010-12-29,20:00:00,81.9,81.938,81.605,81.636,8109,82.219,81.841,BEARISH_NEWYORK_BREAKOUT,0,1,-0.2535646038512343,-0.12371992748297209,-0.06614728796119611
2011-01-03,20:00:00,81.565,81.729,81.514,81.729,5403,81.723,81.385,BULLISH_NEWYORK_BREAKOUT,1,0,0.01468267077781504,0.5750712721310659,0.3756316607324232
2011-01-06,20:00:00,83.155,83.361,83.091,83.308,7584,83.272,82.909,BULLISH_NEWYORK_BREAKOUT,1,0,0.018005473663977478,0.270082104959901,-0.21006385941327527
2011-01-12,20:00:00,83.295,83.321,82.808,82.96,8965,83.459,83.269,BEARISH_NEWYORK_BREAKOUT,0,1,0.15429122468659612,0.168756027000965,-0.18924783027964862
2011-01-17,20:00:00,82.684,82.8,82.67,82.707,5655,82.691,82.5,BULLISH_NEWYORK_BREAKOUT,1,0,0.03385445004655688,-0.30348096291727494,-0.0906815626246734
2011-01-25,20:00:00,82.347,82.395,81.975,82.243,12346,82.658,82.342,BEARISH_NEWYORK_BREAKOUT,0,1,-0.09727271621900746,-0.32099996352272636,0.05471590287319493
2011-02-01,20:00:00,81.483,81.483,81.311,81.35,10900,81.897,81.429,BEARISH_NEWYORK_BREAKOUT,0,1,0.12292562999386421,0.04302397049786208,0.229870928088521
2011-02-04,20:00:00,81.988,82.448,81.987,82.162,9002,82.019,81.129,BULLISH_NEWYORK_BREAKOUT,1,0,0.10467125921958875,0.1898687957936658,0.17526350380953631
2011-02-08,20:00:00,81.922,82.415,81.882,82.343,7543,82.242,81.775,BULLISH_NEWYORK_BREAKOUT,1,0,-0.11051334053897499,0.28296272907228287,0.02550307858591598
2011-02-10,20:00:00,83.102,83.358,83.101,83.282,10677,83.277,82.813,BULLISH_NEWYORK_BREAKOUT,1,0,-0.03121923104632003,0.28697677769506535,0.16330059316540177
2011-02-14,20:00:00,83.32,83.344,83.223,83.267,7290,83.491,83.292,BEARISH_NEWYORK_BREAKOUT,0,1,0.01080860364850462,0.3242581094551386,0.6581238665978141
2011-02-16,20:00:00,83.724,83.829,83.491,83.595,10296,83.964,83.664,BEARISH_NEWYORK_BREAKOUT,0,1,-0.028709851067648673,-0.07416711525808675,-0.3564806507566264
2011-02-18,20:00:00,83.219,83.223,83.027,83.162,9230,83.512,83.209,BEARISH_NEWYORK_BREAKOUT,0,1,-0.056516197301665724,-0.1202472283013979,-0.06493350328275178
2011-02-21,20:00:00,83.156,83.168,83.081,83.108,5369,83.258,83.127,BEARISH_NEWYORK_BREAKOUT,0,1,-0.2165856475910945,-0.2177889011888114,-0.43437454877990583
2011-02-22,20:00:00,82.936,82.956,82.577,82.747,10679,83.229,82.803,BEARISH_NEWYORK_BREAKOUT,0,1,0.13414383603031432,-0.11601629062081241,-0.3045427628796154
2011-02-24,20:00:00,81.674,81.955,81.626,81.869,10949,81.851,81.621,BULLISH_NEWYORK_BREAKOUT,1,0,0.0879453761497059,0.08672391259206531,-0.2528429564303871
2011-03-16,20:00:00,80.22,80.262,79.56,79.578,16123,80.825,79.978,BEARISH_NEWYORK_BREAKOUT,0,1,-0.06031817839101487,-0.7765965467842986,-0.8783834728191183
2011-03-18,20:00:00,81.035,81.048,80.505,80.582,11503,81.321,80.799,BEARISH_NEWYORK_BREAKOUT,0,1,0.4690873892432555,0.6949442803603811,0.536099873420866
2011-03-30,20:00:00,82.976,82.989,82.762,82.895,8777,83.141,82.936,BEARISH_NEWYORK_BREAKOUT,0,1,0.1881898787622968,-0.15803124434525634,0.2702213643766256
2011-03-31,20:00:00,82.814,83.213,82.814,83.119,8986,82.949,82.697,BULLISH_NEWYORK_BREAKOUT,1,0,0.38980257221573655,0.6749359352254082,1.1104560930713818
2011-04-05,20:00:00,84.617,84.866,84.582,84.857,7110,84.713,84.341,BULLISH_NEWYORK_BREAKOUT,1,0,0.37003429298703366,0.10016851880221285,0.7365332264869133
2011-04-06,20:00:00,85.31,85.493,85.239,85.482,6001,85.474,85.168,BULLISH_NEWYORK_BREAKOUT,1,0,-0.11464401862380263,-0.27725135116164196,-0.6749959055707613
2011-04-08,20:00:00,84.989,84.998,84.675,84.761,7785,85.28,84.931,BEARISH_NEWYORK_BREAKOUT,0,1,0.22415969608664096,-0.23831715057632424,-0.20528309010039097
2011-04-14,20:00:00,83.457,83.521,83.277,83.488,7464,83.456,83.067,BULLISH_NEWYORK_BREAKOUT,1,0,0.23356650057494177,-0.3018397853583693,-0.44796857033345533
2011-04-25,20:00:00,81.907,81.937,81.658,81.817,5138,82.083,81.904,BEARISH_NEWYORK_BREAKOUT,0,1,-0.04766735519511504,-0.16500238336774864,-0.3324492464891054
2011-04-26,20:00:00,81.746,81.747,81.483,81.545,6033,81.935,81.65,BEARISH_NEWYORK_BREAKOUT,0,1,-0.08829480654853483,0.3127107731927101,0.7357900545710888
2011-04-27,20:00:00,82.431,82.49,82.013,82.145,9419,82.761,82.254,BEARISH_NEWYORK_BREAKOUT,0,1,-0.08886724694137597,-0.7267636496439153,-0.7571976383224784
2011-05-09,20:00:00,80.539,80.557,80.175,80.343,9569,80.754,80.536,BEARISH_NEWYORK_BREAKOUT,0,1,-0.10206240742816156,0.4343875633222428,0.6534483402412051
2011-05-10,20:00:00,80.72,80.89,80.701,80.868,9728,80.788,80.568,BULLISH_NEWYORK_BREAKOUT,1,0,0.027204827620326423,-0.26586536083492757,0.21763862096255865
2011-05-18,20:00:00,81.49,81.718,81.369,81.666,2177,81.497,81.186,BULLISH_NEWYORK_BREAKOUT,1,0,-0.0048979991673287265,0.3036759483750945,-0.08204148605293889
2011-05-19,20:00:00,81.742,81.784,81.468,81.599,2226,82.229,81.639,BEARISH_NEWYORK_BREAKOUT,0,1,0.13848208924128916,-0.09436390151839873,0.107844458878165
2011-05-23,20:00:00,81.787,82.038,81.762,81.994,1767,81.84,81.716,BULLISH_NEWYORK_BREAKOUT,1,0,-0.09147010756884998,-0.16830499792668394,-0.05854086884406398
2011-05-24,20:00:00,82.059,82.068,81.815,81.946,1653,82.21,82.021,BEARISH_NEWYORK_BREAKOUT,0,1,0.1757254777536493,0.17328484611817038,0.015864105630543565
2011-06-06,20:00:00,80.165,80.213,80.036,80.092,7344,80.25,80.096,BEARISH_NEWYORK_BREAKOUT,0,1,0.13234780002995872,0.11986215851770919,-0.0074913849073568245
2011-06-07,20:00:00,80.134,80.18,79.981,80.086,5849,80.259,80.12,BEARISH_NEWYORK_BREAKOUT,0,1,0.0774167769647599,-0.2859426116924297,-0.2584721424468617
2011-06-09,20:00:00,80.092,80.413,80.082,80.354,7138,80.247,80.056,BULLISH_NEWYORK_BREAKOUT,1,0,-0.16676207780571017,-0.3795704009756734,-0.06098016277969035
2011-06-10,20:00:00,80.247,80.384,80.206,80.305,6578,80.273,80.068,BULLISH_NEWYORK_BREAKOUT,1,0,0.16561857916692055,0.0846771682958693,-0.0909034306705778
2011-06-15,20:00:00,80.789,81.044,80.789,80.941,8477,80.899,80.589,BULLISH_NEWYORK_BREAKOUT,1,0,-0.039534969916354475,-0.33234084085939813,-0.38175955325483685
2011-06-22,20:00:00,80.142,80.373,80.124,80.282,8055,80.163,80.009,BULLISH_NEWYORK_BREAKOUT,1,0,0.27154281158915267,0.285244513091352,0.27652524849905136
2011-06-28,20:00:00,80.956,81.258,80.949,81.111,6637,80.997,80.66,BULLISH_NEWYORK_BREAKOUT,1,0,-0.12575359692274027,-0.013561662413248375,-0.4204115348103317
2011-07-11,20:00:00,80.315,80.367,80.1,80.247,6435,80.468,80.304,BEARISH_NEWYORK_BREAKOUT,0,1,-0.03364611761187462,-0.7688760950565185,-1.2548755716724673
2011-07-12,20:00:00,79.539,79.574,79.239,79.24,7299,79.854,79.467,BEARISH_NEWYORK_BREAKOUT,0,1,0.31044926804645295,0.07950530035335991,-0.333165068147395
2011-07-18,20:00:00,79.095,79.103,79.026,79.037,4684,79.143,79.06,BEARISH_NEWYORK_BREAKOUT,0,1,-0.008856611460461558,-0.03036552500727622,0.1632146969140917
2011-07-19,20:00:00,78.929,79.263,78.883,79.166,5404,79.024,78.82,BULLISH_NEWYORK_BREAKOUT,1,0,0.08084278604452311,-0.4547406715003909,-0.5065305813101537
2011-07-21,20:00:00,78.501,78.622,78.281,78.286,5191,78.741,78.337,BEARISH_NEWYORK_BREAKOUT,0,1,0.4394144546917636,0.2950719157959208,0.3116776946069537
2011-07-22,20:00:00,78.45,78.555,78.408,78.53,3622,78.472,78.294,BULLISH_NEWYORK_BREAKOUT,1,0,-0.1349802623201255,-0.4686107220170572,-0.3158028778810705
2011-07-26,20:00:00,78.054,78.075,77.825,77.871,3686,78.102,77.999,BEARISH_NEWYORK_BREAKOUT,0,1,-0.025683502202355206,-0.30691785131819305,0.11043905947014745
2011-07-28,20:00:00,77.844,77.866,77.635,77.668,3758,77.9,77.77,BEARISH_NEWYORK_BREAKOUT,0,1,0.20600504712365011,-0.09398980275017703,-1.158778390070564
2011-07-29,20:00:00,77.172,77.184,76.722,76.768,6640,77.285,77.001,BEARISH_NEWYORK_BREAKOUT,0,1,1.5970195914964556,0.8610358482701144,0.5705502292621957
2011-08-01,20:00:00,76.906,77.274,76.87,77.206,7181,77.037,76.292,BULLISH_NEWYORK_BREAKOUT,1,0,0.21759966841954273,0.264228168795163,-0.07512369504961652
2011-08-09,20:00:00,77.084,77.197,76.699,76.941,16397,77.335,77.068,BEARISH_NEWYORK_BREAKOUT,0,1,0.20405245577779918,-0.42110188326119763,-0.12087183686201573
2011-08-10,20:00:00,76.528,76.901,76.478,76.848,10073,76.549,76.347,BULLISH_NEWYORK_BREAKOUT,1,0,0.216010826566725,-0.3955860920258199,-0.029929210909842983
2011-08-15,20:00:00,76.815,76.875,76.747,76.829,6185,76.819,76.58,BULLISH_NEWYORK_BREAKOUT,1,0,-0.002603183693651276,-0.04685730648581546,-0.05076208202630162
2011-08-19,20:00:00,76.388,76.535,76.362,76.533,7008,76.519,75.957,BULLISH_NEWYORK_BREAKOUT,1,0,0.13588909359361218,0.2508721727881999,0.3266564749846471
2011-08-24,20:00:00,76.757,77.057,76.748,76.963,6450,76.822,76.49,BULLISH_NEWYORK_BREAKOUT,1,0,-0.005197302599938513,0.11823863414888737,0.6366695684939635
2011-09-07,20:00:00,77.317,77.35,77.205,77.21,5117,77.45,77.247,BEARISH_NEWYORK_BREAKOUT,0,1,0.22535940940293567,0.15153477528818085,0.37430384665199
2011-09-14,20:00:00,76.696,76.701,76.595,76.615,6192,76.754,76.642,BEARISH_NEWYORK_BREAKOUT,0,1,0.11616524179338071,0.10441819487045395,0.09267114794754573
2011-09-23,20:00:00,76.456,76.87,76.432,76.54,8719,76.457,76.143,BULLISH_NEWYORK_BREAKOUT,1,0,0.11366605696366484,-0.1006009929448816,-0.25084922916123237
2011-09-27,20:00:00,76.572,76.925,76.546,76.801,9554,76.696,76.387,BULLISH_NEWYORK_BREAKOUT,1,0,-0.2955690681110973,-0.4322860379422245,-0.26301740862748946
2011-09-28,20:00:00,76.521,76.624,76.358,76.599,8679,76.563,76.383,BULLISH_NEWYORK_BREAKOUT,1,0,-0.11618950639042107,-0.19713051084219174,0.2924320160837472
2011-10-11,20:00:00,76.701,76.71,76.625,76.636,6107,76.744,76.637,BEARISH_NEWYORK_BREAKOUT,0,1,0.04958505141188334,-0.23748629886737585,0.7933608225899108
2011-10-20,20:00:00,76.913,76.948,76.765,76.773,7023,77.039,76.798,BEARISH_NEWYORK_BREAKOUT,0,1,0.03647115522384927,-0.15109478592734382,-0.682531619189039
2011-10-21,20:00:00,76.23,76.259,76.08,76.249,7198,76.234,75.81,BULLISH_NEWYORK_BREAKOUT,1,0,0.14295269446157835,-0.07606657136486082,-0.2085273249485132
2011-10-26,20:00:00,76.047,76.307,75.974,76.221,8901,76.09,75.801,BULLISH_NEWYORK_BREAKOUT,1,0,-0.07609451463508342,-0.3988402146390129,-0.3844084963461597
2011-10-27,20:00:00,75.796,75.991,75.733,75.928,8818,75.893,75.652,BULLISH_NEWYORK_BREAKOUT,1,0,0.05136445053208498,-0.1290696449267714,-0.1909703930038932
2011-10-28,20:00:00,75.711,75.826,75.664,75.783,5950,75.78,75.692,BULLISH_NEWYORK_BREAKOUT,1,0,-0.027710700288984067,3.9771452700473664,3.147143818534506
2011-11-03,20:00:00,77.971,78.095,77.904,78.047,7442,78.041,77.883,BULLISH_NEWYORK_BREAKOUT,1,0,0.002562558458377067,-0.008968954604265111,0.2267864235652962
2011-11-09,20:00:00,77.758,77.877,77.688,77.818,7363,77.778,77.639,BULLISH_NEWYORK_BREAKOUT,1,0,-0.053972088719835505,-0.1709116142794669,-0.2107481559536373
2011-11-14,20:00:00,77.016,77.13,76.997,77.093,5792,77.057,76.926,BULLISH_NEWYORK_BREAKOUT,1,0,-0.018159884814457867,-0.018159884814457867,-0.007782807777619534
2011-11-15,20:00:00,76.997,77.09,76.95,77.087,5997,77.056,76.897,BULLISH_NEWYORK_BREAKOUT,1,0,-0.02853918300103204,-0.1880991606885859,-0.12712908791365468
2011-12-05,20:00:00,77.771,77.88,77.686,77.695,7347,78.002,77.715,BEARISH_NEWYORK_BREAKOUT,0,1,0.07465087843491465,0.06049295321450705,0.0025741682219055924
2011-12-07,20:00:00,77.679,77.687,77.616,77.646,5052,77.769,77.67,BEARISH_NEWYORK_BREAKOUT,0,1,-0.011591067150916134,-0.09530432990752655,0.05151585400407781
2011-12-13,20:00:00,77.847,77.985,77.84,77.977,6447,77.937,77.638,BULLISH_NEWYORK_BREAKOUT,1,0,0.011541864908883826,-0.00769457660592255,0.0615566128473804
2011-12-19,20:00:00,77.958,78.044,77.917,78.024,2437,77.973,77.825,BULLISH_NEWYORK_BREAKOUT,1,0,-0.0038449707782222315,-0.17046037116784013,-0.22172664821080926
2011-12-21,20:00:00,77.989,78.082,77.927,78.071,5043,78.001,77.813,BULLISH_NEWYORK_BREAKOUT,1,0,0.033303019046760314,0.024336821611104578,0.10503259853211545
2011-12-29,20:00:00,77.705,77.735,77.592,77.607,3574,77.802,77.667,BEARISH_NEWYORK_BREAKOUT,0,1,0.10952620253326859,-0.0025770871184240323,-0.8568814668779959
2012-01-02,20:00:00,76.9,76.934,76.872,76.878,1405,76.945,76.889,BEARISH_NEWYORK_BREAKOUT,0,1,0.009105335726742374,-0.10276021748743921,-0.3082806524623361
2012-01-05,20:00:00,77.18,77.231,77.117,77.224,5491,77.223,76.809,BULLISH_NEWYORK_BREAKOUT,1,0,-0.07122138195380558,-0.11783901377811067,-0.34574743603026276
