trade_date,trade_time,open,high,low,close,volume,prev_daily_low,signal,breakout_count,forward_1,forward_3,forward_6
2024-05-01,09:00:00,17402.39,17410.89,17312.14,17330.26,6289,17401.44,BEARISH_DAILY_LOW_BREAKOUT,1,0.22723259777984303,0.24367782133680166,0.8792712861780553
2024-05-17,17:00:00,18549.63,18589.67,18520.56,18526.26,11410,18540.48,BEARISH_DAILY_LOW_BREAKOUT,1,0.04242626412454852,0.3325549787167004,0.7017606359837445
2024-05-29,09:00:00,18794.58,18821.29,18733.32,18750.95,8886,18752.11,BEARISH_DAILY_LOW_BREAKOUT,1,0.07364960175349873,-0.37182116106117913,-0.4290982590215382
2024-05-30,01:00:00,18693.37,18696.12,18643.49,18651.37,6231,18674.75,BEARISH_DAILY_LOW_BREAKOUT,1,-0.19907384819451537,0.1290521822257545,-0.829215226549041
2024-05-31,05:00:00,18496.46,18508.96,18468.46,18477.09,6454,18483.3,BEARISH_DAILY_LOW_BREAKOUT,1,0.023001457480588124,-1.027109788391997,0.6333789574007532
2024-06-20,17:00:00,19949.11,19956.61,19681.7,19753.07,15764,19919.72,BEARISH_DAILY_LOW_BREAKOUT,1,0.10261696030035047,0.2577827142818908,-0.3044083780394694
2024-06-21,13:00:00,19741.11,19777.99,19645.24,19679.99,10810,19681.7,BEARISH_DAILY_LOW_BREAKOUT,1,0.06580287896486273,-0.013363827928779527,-0.01915651379904378
2024-06-24,17:00:00,19674.98,19723.85,19519.21,19540.38,15891,19645.24,BEARISH_DAILY_LOW_BREAKOUT,1,-0.30946174025275436,-0.006601713989189939,0.6077159195471121
2024-07-01,13:00:00,19690.36,19748.24,19598.99,19641.49,10976,19662.61,BEARISH_DAILY_LOW_BREAKOUT,1,0.5921648510372567,0.5407430902645325,0.9246752664894515
2024-07-11,17:00:00,20641.28,20643.88,20173.66,20177.64,19517,20459.13,BEARISH_DAILY_LOW_BREAKOUT,1,0.2077051627445026,0.15660899887202953,1.594289520479116
2024-07-17,09:00:00,20306.66,20311.25,20109.61,20144.09,11095,20263.37,BEARISH_DAILY_LOW_BREAKOUT,1,-0.6557258233059927,-1.6115893048531824,-1.3489316221283738
2024-07-18,17:00:00,19876.89,19914.52,19584.02,19683.27,19040,19771.59,BEARISH_DAILY_LOW_BREAKOUT,1,0.42594548568403595,0.4869109655052242,-0.7200531212547486
2024-07-19,17:00:00,19704.24,19735.39,19476.24,19541.54,20588,19569.14,BEARISH_DAILY_LOW_BREAKOUT,1,-0.11923318223640139,0.3515587819588462,1.404597590568602
2024-07-24,01:00:00,19673.04,19674.15,19614.45,19642.49,7199,19694.36,BEARISH_DAILY_LOW_BREAKOUT,1,-0.2546520324052624,-1.8802096882829178,-2.7873248249076363
2024-07-25,09:00:00,19073.24,19113.86,18901.61,18981.36,14422,19006.32,BEARISH_DAILY_LOW_BREAKOUT,1,-0.5788310215917035,-0.8077398036810836,0.32795331841343295
2024-07-30,01:00:00,19077.07,19081.16,18946.27,18958.73,6319,18968.93,BEARISH_DAILY_LOW_BREAKOUT,1,0.5019851013227251,0.6248308826593296,-0.13866962607727876
2024-08-02,05:00:00,18768.04,18771.79,18557.44,18640.41,7073,18736.78,BEARISH_DAILY_LOW_BREAKOUT,1,-0.44323059417683935,-1.457317730672241,-6.5023784348091045
2024-08-05,01:00:00,18172.14,18263.86,17951.74,18012.74,9378,18262.63,BEARISH_DAILY_LOW_BREAKOUT,1,-3.2443703734134917,-1.3287817400351205,1.3600929120167056
2024-08-07,21:00:00,18006.97,18036.81,17732.4,17748.24,16017,17855.42,BEARISH_DAILY_LOW_BREAKOUT,1,0.7036754066882092,0.4995988334617869,3.9802819885239136
2024-08-22,17:00:00,19889.82,19897.16,19504.43,19523.6,19219,19686.71,BEARISH_DAILY_LOW_BREAKOUT,1,0.03841504640537606,0.4181605851380025,0.6650925034317553
2024-08-26,17:00:00,19645.96,19654.09,19433.99,19462.78,17134,19516.56,BEARISH_DAILY_LOW_BREAKOUT,1,0.07953642799229896,0.42167665667494425,0.7840092730843187
2024-08-28,17:00:00,19492.3,19526.58,19227.89,19233.3,17697,19370.65,BEARISH_DAILY_LOW_BREAKOUT,1,0.03280768250898863,0.13746990895999298,1.7576806892213055
2024-08-29,01:00:00,19175.55,19199.21,19079.2,19166.47,7953,19215.23,BEARISH_DAILY_LOW_BREAKOUT,1,0.48663108021456447,2.170561402282217,1.1192462670486554
2024-09-03,09:00:00,19515.36,19594.86,19396.74,19419.24,10345,19460.14,BEARISH_DAILY_LOW_BREAKOUT,1,-0.5103186324490668,-2.476976441920497,-2.8003670586490577
2024-09-04,01:00:00,18938.06,18949.71,18778.49,18838.13,8695,18863.8,BEARISH_DAILY_LOW_BREAKOUT,1,-0.16158716390640857,0.46443038666788033,0.5282371445573334
2024-09-06,09:00:00,18836.86,18850.24,18670.99,18725.99,11040,18785.39,BEARISH_DAILY_LOW_BREAKOUT,1,-0.08197163407650107,-1.6834890972386507,-0.6989216591486005
2024-10-01,13:00:00,20067.29,20112.57,19773.24,19831.14,12676,19846.05,BEARISH_DAILY_LOW_BREAKOUT,1,-0.18561716573024883,-0.2884856846353721,-0.6278005197885749
2024-10-15,17:00:00,20452.01,20468.32,20157.14,20180.08,19057,20205.36,BEARISH_DAILY_LOW_BREAKOUT,1,-0.12705598788509784,0.16734324145393276,-0.0922196542332864
2024-10-16,13:00:00,20190.2,20210.28,20042.79,20049.32,10283,20077.49,BEARISH_DAILY_LOW_BREAKOUT,1,0.5593705921198397,0.4612126496060773,1.0438259252682827
2024-10-23,17:00:00,20279.98,20303.18,19971.83,19976.19,17043,20202.61,BEARISH_DAILY_LOW_BREAKOUT,1,0.7341239745917588,0.9930822644358159,1.0950036017879365
2024-10-31,01:00:00,20316.82,20328.48,20262.9,20303.17,6886,20338.17,BEARISH_DAILY_LOW_BREAKOUT,1,-0.23833716606815303,-1.3269356460099575,-1.8183367424889643
2024-11-14,17:00:00,20981.52,21031.93,20911.81,20922.88,16029,20951.29,BEARISH_DAILY_LOW_BREAKOUT,1,-0.26731501590603346,-0.7638049828704333,-2.8141441331212493
