trade_date,trade_time,open,high,low,close,volume,prev_daily_low,sma,std,upper_band,lower_band,distance_to_prev_daily_low_pct,signal,forward_1,forward_3,forward_6
2006-02-13,00:00:00,1.1895,1.1906,1.1887,1.1891,635,1.1892,1.19591,0.0026910964304896097,1.2012921928609792,1.1905278071390208,-0.00840901446350395,BB_DAILY_LOW_BULLISH,0.05886805146748995,-0.025229164914638544,0.04204860819106424
2006-08-10,16:00:00,1.2838,1.2843,1.2746,1.2772,2071,1.2764,1.28431,0.0032058991674790804,1.2907217983349581,1.277898201665042,0.06267627702913757,BB_DAILY_LOW_BULLISH,0.17225180081429706,0.015659254619495775,-0.32101471969934176
2006-10-13,16:00:00,1.2525,1.2531,1.2483,1.2503,1398,1.2512,1.25379,0.0016597082807843513,1.2571094165615686,1.2504705834384313,-0.07193094629156993,BB_DAILY_LOW_BULLISH,0.07198272414621475,0.03199232184275422,0.11997120691034607
2006-10-16,00:00:00,1.2501,1.2507,1.2493,1.2494,511,1.2483,1.253465,0.0020011246833611025,1.2574672493667223,1.2494627506332778,0.08811984298646967,BB_DAILY_LOW_BULLISH,0.10404994397309564,0.22410757163437758,0.36817672482791236
2006-11-17,04:00:00,1.2793,1.2795,1.2772,1.2773,888,1.2783,1.281135,0.0015218669277078552,1.2841787338554156,1.2780912661445842,-0.07822889775482203,BB_DAILY_LOW_BULLISH,0.1252642292335257,0.3836217020277072,0.5402019885696316
2006-12-15,00:00:00,1.3147,1.3161,1.314,1.3142,1003,1.314,1.322695,0.0040519618377956364,1.3307989236755913,1.3145910763244086,0.015220700152205325,BB_DAILY_LOW_BULLISH,0.03804595951909488,-0.27393090853751695,-0.3804595951909995
2006-12-22,16:00:00,1.3191,1.321,1.3129,1.313,2414,1.314,1.31891,0.002332583839126295,1.3235751676782526,1.3142448323217475,-0.07610350076104352,BB_DAILY_LOW_BULLISH,-0.015232292460013556,-0.04569687738004066,0.0
2006-12-22,20:00:00,1.3129,1.3147,1.3107,1.3128,1141,1.314,1.31873,0.002653319668131119,1.3240366393362621,1.3134233606637378,-0.09132420091324885,BB_DAILY_LOW_BULLISH,0.03046922608165417,-0.007617306520413543,-0.2437538086532503
2007-02-22,12:00:00,1.3093,1.3104,1.3079,1.3102,1154,1.311,1.313685,0.0017363831126637162,1.3171577662253273,1.3102122337746727,-0.061022120518681305,BB_DAILY_LOW_BULLISH,0.21370783086551012,0.1602808731491368,0.1908105632727787
2007-03-05,08:00:00,1.3144,1.3173,1.3123,1.3128,2131,1.3141,1.3190899999999999,0.0031432299844174464,1.3253764599688347,1.312803540031165,-0.09892702229663487,BB_DAILY_LOW_BULLISH,-0.3275441803778162,-0.2666057282145078,-0.03046922608165417
2007-05-25,00:00:00,1.3429,1.3433,1.3416,1.3416,405,1.3414,1.345065,0.0017085774316682684,1.3484821548633366,1.3416478451366634,0.014909795735796778,BB_DAILY_LOW_BULLISH,0.01490757304712284,0.2906976744186058,0.24597495527728688
2007-06-08,00:00:00,1.3432,1.3434,1.342,1.3421,373,1.3422,1.34947,0.0033477565147540913,1.356165513029508,1.3427744869704918,-0.0074504544777223205,BB_DAILY_LOW_BULLISH,0.0,-0.5811787497205892,-0.5439237016615814
2007-08-15,00:00:00,1.3531,1.3539,1.3522,1.3522,651,1.3531,1.36348,0.00554926263454606,1.374578525269092,1.352381474730908,-0.06651393097331319,BB_DAILY_LOW_BULLISH,-0.1331164028989812,-0.4215352758467711,-0.8282798402603239
2007-12-20,12:00:00,1.4346,1.4366,1.4309,1.4334,2278,1.4325,1.4383199999999998,0.0022465412004683536,1.4428130824009364,1.4338269175990632,0.06282722513088312,BB_DAILY_LOW_BULLISH,0.04883493790985928,0.013952839402816938,0.23022185014651042
2007-12-20,20:00:00,1.4342,1.4354,1.4321,1.4322,694,1.4325,1.437745,0.0027486791080610765,1.4432423582161222,1.4322476417838779,-0.020942408376976543,BB_DAILY_LOW_BULLISH,0.0977517106549412,0.39100684261974933,0.41195363776009053
2008-01-10,12:00:00,1.4672,1.47,1.464,1.4641,2472,1.4638,1.469075,0.002127483068604069,1.4733299661372081,1.4648200338627917,0.020494603087851275,BB_DAILY_LOW_BULLISH,0.6625230517041215,1.0176900484939646,1.0176900484939646
2008-03-20,00:00:00,1.5622,1.5649,1.5572,1.5583,1220,1.5581,1.5724399999999998,0.007009572402004029,1.586459144804008,1.5584208551959917,0.012836146588792629,BB_DAILY_LOW_BULLISH,0.08984149393570351,-0.9305011871911671,-1.123018674196244
2008-05-28,00:00:00,1.5689,1.5696,1.5671,1.5676,991,1.5681,1.57478,0.003139661395753156,1.5810593227915064,1.5685006772084937,-0.0318857215738757,BB_DAILY_LOW_BULLISH,0.21051288594028184,-0.30620056136770457,-0.15947945904568567
2008-08-14,20:00:00,1.4802,1.4829,1.4795,1.4827,1588,1.4841,1.49006,0.0035095958677011613,1.4970791917354023,1.4830408082645976,-0.09433326595243366,BB_DAILY_LOW_BULLISH,-0.4114116139475278,-0.7553787010184041,-0.930734470897674
2008-08-15,00:00:00,1.4828,1.4828,1.4754,1.4766,1847,1.4777,1.489195,0.004504322485050482,1.498203644970101,1.480186355029899,-0.07444000812073498,BB_DAILY_LOW_BULLISH,0.013544629554380197,-0.1286739807666269,-0.2167140728700982
2008-08-15,04:00:00,1.4765,1.4794,1.4757,1.4768,1451,1.4777,1.488495,0.005265326000490796,1.4990256520009815,1.4779643479990183,-0.06090546118969499,BB_DAILY_LOW_BULLISH,-0.3588840736727966,-0.6026543878656493,-0.1625135427952301
2009-01-12,00:00:00,1.3459,1.3462,1.338,1.3409,1563,1.3414,1.35923,0.008882336107974155,1.3769946722159483,1.3414653277840516,-0.03727448933949194,BB_DAILY_LOW_BULLISH,-0.16406890894175402,0.15661123126258414,-0.7606831232754111
2009-05-28,04:00:00,1.38436,1.38511,1.37931,1.38142,10472,1.38237,1.395,0.006151861506734398,1.4073037230134688,1.3826962769865312,-0.06872255618973258,BB_DAILY_LOW_BULLISH,0.3083783353360984,0.7463334829378334,1.2320655557324935
2009-06-16,00:00:00,1.38025,1.38031,1.37477,1.37627,6843,1.37554,1.3976795000000002,0.010525913124441469,1.4187313262488832,1.3766276737511172,0.053070067028230326,BB_DAILY_LOW_BULLISH,0.2928204494757553,0.9678333466543627,0.5260595668001128
2009-07-08,00:00:00,1.39229,1.39237,1.38807,1.39026,6411,1.39032,1.3966925,0.0032110104571509298,1.4031145209143017,1.3902704790856981,-0.004315553253923484,BB_DAILY_LOW_BULLISH,0.09422697912620101,-0.07840260095234239,-0.11220922705105561
2009-07-23,20:00:00,1.42451,1.42485,1.4119,1.41425,13997,1.41556,1.4211815,0.0025854517569114457,1.426352403513823,1.416010596486177,-0.09254288055609952,BB_DAILY_LOW_BULLISH,0.03676860526781517,0.46809262860173734,0.4178893406399209
2009-08-06,20:00:00,1.43405,1.43617,1.43291,1.43451,9406,1.43559,1.4397579999999999,0.002187020563464098,1.444132041126928,1.4353839588730717,-0.07523039307880175,BB_DAILY_LOW_BULLISH,0.11223344556678667,0.1073537305421431,-1.1334880900098252
2009-08-07,12:00:00,1.43604,1.44118,1.42721,1.43206,10852,1.43291,1.4387635,0.0029332544792024734,1.444630008958405,1.4328969910415952,-0.05931984562881098,BB_DAILY_LOW_BULLISH,-0.9797075541527734,-0.8379537170230305,-1.0097342290127604
2009-08-26,16:00:00,1.42783,1.4285,1.42065,1.42388,15300,1.42526,1.430752,0.002623554438635346,1.4359991088772708,1.4255048911227293,-0.09682443904971282,BB_DAILY_LOW_BULLISH,0.1088574879905568,0.07584908840632426,0.19383655926060298
2009-09-25,00:00:00,1.46632,1.46645,1.46189,1.46275,6102,1.46282,1.4746405,0.005297786503771737,1.4852360730075436,1.4640449269924565,-0.004785277751193892,BB_DAILY_LOW_BULLISH,0.345240129892326,0.10801572380789028,0.11416851820202087
2009-10-02,00:00:00,1.45443,1.45445,1.45019,1.45147,5524,1.4517,1.4595905,0.0036969282765232946,1.4669843565530467,1.4521966434469533,-0.01584349383481108,BB_DAILY_LOW_BULLISH,0.1763729184895241,0.019290787959796482,0.7378726394620624
2010-01-18,00:00:00,1.4348,1.43748,1.43348,1.43436,2891,1.43365,1.4466015,0.006040707761574672,1.4586829155231495,1.4345200844768506,0.04952394238482115,BB_DAILY_LOW_BULLISH,0.21194121420005657,0.20706098887308047,0.3987841267185328
2010-01-27,08:00:00,1.40755,1.40763,1.40211,1.40286,9305,1.40422,1.4117640000000002,0.003937360055722459,1.419638720111445,1.4038892798885554,-0.09685092079588867,BB_DAILY_LOW_BULLISH,0.3578404117303241,-0.062016166973178105,0.07270860955476818
2010-04-28,00:00:00,1.3174,1.31842,1.31445,1.31667,6427,1.31654,1.3312865,0.006983115180920127,1.3452527303618402,1.3173202696381598,0.00987436766068357,BB_DAILY_LOW_BULLISH,0.23999939240660542,0.6949349495317727,0.1875944617861706
2010-05-17,00:00:00,1.23485,1.23712,1.23323,1.23467,4122,1.23529,1.2563255,0.01039948403319552,1.2771244680663911,1.2355265319336088,-0.050190643492626426,BB_DAILY_LOW_BULLISH,-0.4478929592522727,-0.049405914130901334,-0.03563705281573181
2010-05-19,00:00:00,1.22017,1.22019,1.21435,1.21644,9109,1.21616,1.2375874999999998,0.010504443608549336,1.2585963872170984,1.2165786127829012,0.023023286409687704,BB_DAILY_LOW_BULLISH,0.21209430798066709,1.229818157903397,1.550425832757892
2010-11-29,00:00:00,1.3275,1.32867,1.31932,1.32118,6864,1.32003,1.3320525,0.005264647611430563,1.3425817952228611,1.321523204777139,0.08711923213866232,BB_DAILY_LOW_BULLISH,0.10142448417323126,-0.4435428934740139,-0.7084575909414338
2011-01-31,00:00:00,1.358,1.36024,1.35711,1.35822,5985,1.35833,1.3683325,0.004116490425097106,1.3765654808501941,1.3600995191498058,-0.008098179382039305,BB_DAILY_LOW_BULLISH,0.15829541605926112,0.8739379481969083,0.9843766105638339
2011-02-04,00:00:00,1.3634,1.36376,1.36191,1.36191,8553,1.36092,1.375916,0.006896808109852542,1.389709616219705,1.362122383780295,0.07274490785645346,BB_DAILY_LOW_BULLISH,0.08150318302971153,0.07122350228723906,-0.31279599973566025
2011-07-11,00:00:00,1.42236,1.42266,1.4187,1.41993,7858,1.42059,1.433151,0.0061261234414668134,1.4454032468829336,1.4208987531170665,-0.04645956961544886,BB_DAILY_LOW_BULLISH,-0.059862105878460026,-1.0063876388272601,-1.290204446698069
2011-08-01,16:00:00,1.43981,1.44044,1.41843,1.42361,22240,1.42293,1.4350815000000001,0.005190977268212284,1.4454634545364247,1.4246995454635756,0.04778871764598497,BB_DAILY_LOW_BULLISH,0.09553178187846585,0.11941472734808233,-0.23110261939716742
2011-08-02,08:00:00,1.42531,1.42576,1.41583,1.41932,18491,1.41843,1.4322000000000001,0.0062133675926334215,1.444626735185267,1.4197732648147332,0.06274542980618256,BB_DAILY_LOW_BULLISH,0.2332102697066304,0.03804638841135086,0.5305357495138543
2011-08-18,16:00:00,1.43723,1.4374,1.42711,1.43218,21051,1.4325,1.440547,0.00344573130258774,1.4474384626051755,1.4336555373948245,-0.022338568935434414,BB_DAILY_LOW_BULLISH,0.07191833428759557,-0.08797776815763653,0.5613819491963333
2011-08-31,16:00:00,1.44417,1.44442,1.43678,1.43701,20676,1.43841,1.446521,0.00449314202560972,1.4555072840512193,1.4375347159487806,-0.09732969042206797,BB_DAILY_LOW_BULLISH,0.060542376183892146,-0.013917787628477046,-0.6631825804969914
2011-09-22,00:00:00,1.35704,1.36001,1.35543,1.3556,13886,1.35629,1.3669244999999999,0.005546566956117962,1.3780176339122359,1.355831366087764,-0.05087407560330604,BB_DAILY_LOW_BULLISH,-0.11876659781645688,-1.134552965476538,-0.18146946001769748
2011-11-10,00:00:00,1.35529,1.35569,1.35137,1.35306,11092,1.35231,1.374093,0.00889938087726868,1.3918917617545374,1.3562942382454626,0.05546065621048639,BB_DAILY_LOW_BULLISH,0.048778324686274445,0.74645618080499,0.43678772559975776
2011-12-12,12:00:00,1.3312,1.33236,1.3252,1.32729,18669,1.3281,1.3366145,0.004194066579340347,1.3450026331586806,1.3282263668413195,-0.06098938332956685,BB_DAILY_LOW_BULLISH,-0.6456765288671042,-0.7067031319455557,-0.5492394277060793
2011-12-29,00:00:00,1.29374,1.29433,1.28869,1.29005,9085,1.29116,1.3043375000000001,0.0054203746955322615,1.3151782493910646,1.2934967506089357,-0.08596920598532841,BB_DAILY_LOW_BULLISH,0.2185961784426995,-0.10232161544126103,0.37905507538467975
2012-02-16,00:00:00,1.3065,1.30697,1.3033,1.30426,10548,1.30442,1.3165585,0.006143157318518374,1.3288448146370366,1.3042721853629633,-0.012265987948662085,BB_DAILY_LOW_BULLISH,-0.19704660113780698,-0.4523637924953626,0.6616778863110051
2012-04-04,00:00:00,1.32328,1.32383,1.32168,1.32258,8173,1.32128,1.3321565,0.003502617479639479,1.3391617349592788,1.3251512650407211,0.0983894405425102,BB_DAILY_LOW_BULLISH,-0.30621966157057484,-0.799951609732495,-0.566317349423097
2012-05-30,00:00:00,1.25013,1.25043,1.24638,1.24643,8684,1.24609,1.2534105,0.0032441371811757587,1.2598987743623515,1.2469222256376484,0.027285348570328546,BB_DAILY_LOW_BULLISH,0.03128936241907789,-0.17810867838546,-0.7934661392938195
2012-06-28,12:00:00,1.2425,1.24605,1.24164,1.24332,20141,1.24454,1.248574,0.002372081918729331,1.2533181638374586,1.2438298361625415,-0.09802818712134594,BB_DAILY_LOW_BULLISH,-0.05630087185920945,0.12386191809028223,1.9769649004278904
2012-10-10,00:00:00,1.28841,1.28841,1.28493,1.28647,5079,1.28585,1.297415,0.005334612401309271,1.3080842248026185,1.2867457751973814,0.048217132636004585,BB_DAILY_LOW_BULLISH,-0.038866044291739794,0.17101059488367235,-0.18422504994286562
2013-02-21,04:00:00,1.32841,1.32888,1.32551,1.32652,4305,1.32709,1.335148,0.004306951052375932,1.3437619021047518,1.3265340978952482,-0.0429511186129186,BB_DAILY_LOW_BULLISH,-0.46135753701413496,-0.4628652413834554,-0.39878780568706224
2013-02-26,04:00:00,1.30824,1.3088,1.30383,1.30538,6133,1.30487,1.3188024999999999,0.006438631658241882,1.3316797633164836,1.3059252366835161,0.03908435323059082,BB_DAILY_LOW_BULLISH,0.1470836078383246,-0.003830302287447599,0.07890422712161105
2013-05-10,08:00:00,1.30394,1.30506,1.29905,1.30004,10981,1.30098,1.3101924999999999,0.005016588141131194,1.3202256762822622,1.3001593237177376,-0.07225322449230126,BB_DAILY_LOW_BULLISH,0.1169194794006312,-0.11615027229932327,-0.23230054459862948
2013-05-15,08:00:00,1.29355,1.29424,1.2888,1.29007,10807,1.29129,1.2975394999999998,0.0034261494035586976,1.3043917988071172,1.2906872011928825,-0.09447916424660602,BB_DAILY_LOW_BULLISH,-0.210066120443076,-0.12092367080856123,-0.3178122117404476
2013-05-29,00:00:00,1.28555,1.28584,1.28415,1.28537,5657,1.28493,1.2917095,0.003008431091148098,1.2977263621822963,1.2856926378177038,0.03424311051963889,BB_DAILY_LOW_BULLISH,-0.020227638734366525,0.7087453418082088,0.6807378420221443
2013-06-20,04:00:00,1.32862,1.32905,1.32516,1.32534,8591,1.32621,1.3354009999999998,0.004216774646609383,1.3438345492932187,1.326967450706781,-0.06560047051373073,BB_DAILY_LOW_BULLISH,-0.24446557109873013,-0.11016041166795063,-0.19013988863234008
2013-07-03,00:00:00,1.29783,1.29836,1.29656,1.29662,4522,1.29636,1.3030735,0.002889531513436585,1.3088525630268733,1.2972944369731267,0.02005615724028426,BB_DAILY_LOW_BULLISH,0.057842698708936026,0.05167281084665888,0.28689978559639256
2013-07-31,12:00:00,1.32884,1.32902,1.3214,1.3223,12637,1.32346,1.3267915000000001,0.001632673864100847,1.3300568477282018,1.3235261522717985,-0.0876490411497174,BB_DAILY_LOW_BULLISH,0.393254178325635,0.6292066853210228,0.14444528473115617
2013-08-01,16:00:00,1.32421,1.32671,1.32101,1.32133,13403,1.3214,1.3262865,0.00228136449225225,1.3308492289845044,1.3217237710154954,-0.005297411835932684,BB_DAILY_LOW_BULLISH,-0.052976924765192876,-0.007568132109313267,0.482090015363324
2013-08-01,20:00:00,1.32134,1.32232,1.31981,1.32063,5949,1.3214,1.326025,0.002609035917765258,1.3312430718355306,1.3208069281644694,-0.05827153019524273,BB_DAILY_LOW_BULLISH,-0.008329357957948442,0.073449792901883,0.5565525544626404
2013-08-28,16:00:00,1.33651,1.33728,1.3305,1.33334,12848,1.33232,1.3370454999999999,0.0017135726757627244,1.3404726453515254,1.3336183546484743,0.07655818422000878,BB_DAILY_LOW_BULLISH,0.04049979750101136,-0.06674966625167304,-0.7004964975175052
2013-09-06,00:00:00,1.31197,1.31224,1.31163,1.3121,2566,1.31104,1.3172635000000001,0.0025635425220078972,1.3223905850440159,1.3121364149559844,0.08085184281181816,BB_DAILY_LOW_BULLISH,0.05868455148235176,0.07087874399816138,0.41917536773112263
2013-09-24,12:00:00,1.3493,1.34971,1.34643,1.34711,8363,1.34792,1.3517934999999999,0.0020562031308456893,1.3559059062616912,1.3476810937383086,-0.06009258709715542,BB_DAILY_LOW_BULLISH,0.1625702429645622,0.016331257284103524,0.2457111891382236
2013-10-10,04:00:00,1.35079,1.35106,1.349,1.34927,3957,1.34857,1.355462,0.002982043806306119,1.361426087612612,1.3494979123873878,0.05190683464706489,BB_DAILY_LOW_BULLISH,0.25939952715172343,0.21567217828899837,0.2927508949283776
2013-10-29,08:00:00,1.37749,1.37909,1.37591,1.37631,5573,1.37748,1.3794715,0.0014945595196566544,1.3824606190393132,1.3764823809606868,-0.08493771234428923,BB_DAILY_LOW_BULLISH,-0.015258190378608124,-0.13223764994804463,0.028336639274590212
2013-11-01,00:00:00,1.3583,1.35892,1.35607,1.3562,4003,1.3575,1.3718860000000002,0.00681511586184147,1.385516231723683,1.3582557682763172,-0.09576427255984213,BB_DAILY_LOW_BULLISH,-0.036130364253067496,-0.3738386668633041,-0.47633092464239285
2013-11-21,00:00:00,1.34308,1.3442,1.34199,1.34239,3806,1.34152,1.3503729999999998,0.0035877409692811404,1.3575484819385621,1.3431975180614375,0.06485180988728653,BB_DAILY_LOW_BULLISH,-0.05736037962141683,0.3017006980087835,0.36204083761053696
2013-11-21,04:00:00,1.34239,1.34301,1.34135,1.34162,3403,1.34152,1.3499824999999999,0.0040861883859913805,1.3581548767719827,1.341810123228017,0.0074542310215269985,BB_DAILY_LOW_BULLISH,0.08199042948076793,0.39802626675212804,0.3592671546339534
2013-12-13,12:00:00,1.37621,1.37621,1.37093,1.37293,8001,1.37376,1.3764379999999998,0.0017174387294288927,1.3798728774588576,1.373003122541142,-0.060418122525048655,BB_DAILY_LOW_BULLISH,-0.04224541673647054,0.11872418841456013,0.42172579811060734
2013-12-19,00:00:00,1.36944,1.37051,1.36677,1.36768,6830,1.36742,1.375184,0.0025677809383237975,1.3803195618766475,1.3700484381233524,0.01901390940602938,BB_DAILY_LOW_BULLISH,-0.14403954141319805,-0.10894361254094462,-0.3224438465138062
2014-01-20,00:00:00,1.35325,1.35349,1.35074,1.35145,2697,1.35168,1.360548,0.003783609526929482,1.368115219053859,1.3529807809461412,-0.017015861742420726,BB_DAILY_LOW_BULLISH,0.0880535720892393,0.3092974212882349,0.2427022827333567
2014-01-29,12:00:00,1.36765,1.36845,1.36283,1.36372,9773,1.3629,1.3669855,0.0015438689437618051,1.3700732378875236,1.3638977621124764,0.060165822877690435,BB_DAILY_LOW_BULLISH,0.18258880122018312,0.15472384360426306,-0.38864282990643845
2014-02-27,08:00:00,1.36864,1.3692,1.36511,1.36602,5473,1.36614,1.3724815000000001,0.0029665597210817856,1.3784146194421638,1.3665483805578365,-0.008783872809514249,BB_DAILY_LOW_BULLISH,-0.031478309248761396,0.3565101535848619,0.39457694616477107
2014-03-20,00:00:00,1.38325,1.38325,1.38134,1.38233,6112,1.38095,1.390732,0.0029214246704867097,1.3965748493409735,1.3848891506590266,0.09993120677795424,BB_DAILY_LOW_BULLISH,0.057149884615095264,-0.42464534517807195,-0.32047340360117743
2014-03-20,08:00:00,1.38314,1.38448,1.38223,1.38223,13201,1.38095,1.3899255,0.0038296440332105715,1.3975847880664212,1.3822662119335787,0.09268981498245193,BB_DAILY_LOW_BULLISH,-0.41744138095686334,-0.3197731202477222,-0.269130318398542
2014-05-09,00:00:00,1.38392,1.38441,1.38333,1.38357,3423,1.38328,1.3904290000000001,0.003183620745734637,1.3967962414914694,1.3840617585085309,0.02096466369787038,BB_DAILY_LOW_BULLISH,0.008673214943958023,-0.37150270676582486,-0.6107388856364382
2014-07-16,04:00:00,1.35689,1.35698,1.35598,1.35601,2984,1.35619,1.3600435,0.0019825031358948024,1.3640085062717895,1.3560784937282104,-0.013272476570397141,BB_DAILY_LOW_BULLISH,-0.12536780702207467,-0.23672391796520195,-0.246310867913946
2014-07-25,12:00:00,1.34452,1.34557,1.34267,1.34325,14597,1.34378,1.346519,0.0012201591783199343,1.34895931835664,1.34407868164336,-0.039440979922302714,BB_DAILY_LOW_BULLISH,-0.029778522240830517,-0.02531174390470925,0.04243439419318514
2014-07-25,16:00:00,1.34324,1.3444,1.3421,1.34285,14560,1.34378,1.346235,0.0013782387690976696,1.3489914775381955,1.3434785224618047,-0.06920775722215507,BB_DAILY_LOW_BULLISH,0.0022340544364578686,-0.004468108872932273,0.09457497114345476
2014-07-25,20:00:00,1.34285,1.34354,1.34248,1.34288,6766,1.34378,1.3459530000000002,0.0014606346851921176,1.3488742693703843,1.343031730629616,-0.06697524892466779,BB_DAILY_LOW_BULLISH,0.0022340045275806098,0.06850947217919931,0.07074347670677993
2014-09-01,00:00:00,1.31292,1.31345,1.31243,1.31272,1823,1.31323,1.3175585,0.0022257258423330996,1.3220099516846662,1.313107048315334,-0.038835542898029166,BB_DAILY_LOW_BULLISH,-0.005332439514901463,0.09903101956242433,0.028947528795160042
2014-09-05,00:00:00,1.29448,1.29458,1.29221,1.2933,5587,1.29201,1.3100025,0.007361384219722555,1.324725268439445,1.2952797315605549,0.09984442844868006,BB_DAILY_LOW_BULLISH,-0.005412510631701265,0.31392561663961766,0.15309672929715404
2014-09-18,00:00:00,1.28648,1.28654,1.28347,1.28555,6486,1.28522,1.293938,0.0030510094962042,1.3000400189924084,1.2878359810075917,0.025676537868998414,BB_DAILY_LOW_BULLISH,0.02644782388860853,0.23803041499747676,0.4356112169888413
2014-09-18,04:00:00,1.28555,1.28734,1.28535,1.28589,3885,1.28522,1.2934109999999999,0.0034782798226806826,1.3003675596453612,1.2864544403546385,0.052131152643123235,BB_DAILY_LOW_BULLISH,0.2356344632900239,0.4930437284682215,0.4572708396519226
2014-09-25,00:00:00,1.27808,1.2781,1.27744,1.27806,3120,1.27742,1.2840285,0.0028492626467189674,1.2897270252934379,1.2783299747065622,0.05010098479748038,BB_DAILY_LOW_BULLISH,-0.11032345899252861,-0.4131261443124698,-0.177612944619188
2014-09-25,04:00:00,1.27807,1.27834,1.2764,1.27665,4400,1.27742,1.283719,0.0032876289646081606,1.2902942579292165,1.2771437420707836,-0.06027774733446614,BB_DAILY_LOW_BULLISH,-0.3227196177495886,-0.20209141111502968,-0.1715427094348597
2014-10-30,00:00:00,1.2631,1.26388,1.26186,1.26239,6799,1.26304,1.2705695000000001,0.0035700338710307126,1.2777095677420616,1.2634294322579387,-0.05146313655941533,BB_DAILY_LOW_BULLISH,-0.13149660564484786,-0.1837783886120674,-0.15684534890167626
2014-11-07,00:00:00,1.23747,1.23857,1.23645,1.23787,9225,1.23739,1.2493285,0.005209944211036613,1.2597483884220733,1.2389086115779269,0.03879132690582888,BB_DAILY_LOW_BULLISH,-0.0646271417838815,0.10825046248797505,0.6535419712893866
2014-11-24,00:00:00,1.23623,1.23751,1.23623,1.23714,3368,1.23747,1.250442,0.006028276876785882,1.2624985537535718,1.2383854462464283,-0.026667313146998592,BB_DAILY_LOW_BULLISH,0.15923824304444342,0.31766817013434123,0.5027725237240825
2014-12-03,00:00:00,1.23787,1.23891,1.23775,1.23873,4280,1.23765,1.2446015000000001,0.0028754281599608334,1.2503523563199217,1.2388506436800786,0.08726215004243461,BB_DAILY_LOW_BULLISH,-0.025832909512169558,-0.5215018607767739,-0.5933496403574781
2014-12-30,04:00:00,1.21533,1.21616,1.21316,1.2139,6088,1.2143,1.2178299999999997,0.0015861804494986676,1.221002360898997,1.2146576391010024,-0.03294078893189129,BB_DAILY_LOW_BULLISH,0.18947194991349936,0.21253810033775655,0.2075953538182781
2015-01-23,04:00:00,1.1346,1.13731,1.13383,1.13633,4252,1.13623,1.154061,0.00874937706030311,1.1715597541206062,1.1365622458793938,0.008801035001715233,BB_DAILY_LOW_BULLISH,-0.15576461063247907,-1.0155500602817935,-1.657089049835886
2015-02-06,20:00:00,1.13437,1.13495,1.1309,1.13102,15389,1.13035,1.1423904999999999,0.005375300701106139,1.1531411014022122,1.1316398985977876,0.05927367629494833,BB_DAILY_LOW_BULLISH,0.02475641456385015,0.29088787112518044,0.22103941574863123
2015-06-26,16:00:00,1.11982,1.12072,1.11297,1.11547,36522,1.11534,1.1194739999999999,0.0016960616906027104,1.1228661233812052,1.1160818766187945,0.011655638639335403,BB_DAILY_LOW_BULLISH,0.14881619407066032,-1.2586622679229431,0.2259137403964318
2015-08-05,00:00:00,1.0889,1.0894,1.08783,1.0885,10444,1.08826,1.0953975,0.003172149984015953,1.101741799968032,1.0890532000319681,0.02205355337878981,BB_DAILY_LOW_BULLISH,-0.20854386770785432,-0.038585209003223424,0.16260909508498386
2015-10-23,00:00:00,1.11079,1.11131,1.1078,1.1106,10094,1.11065,1.131048,0.00846512013752443,1.147978240275049,1.1141177597249512,-0.0045018682753237725,BB_DAILY_LOW_BULLISH,0.0891410048622408,-0.13686295696019862,-0.7896632450927376
2015-11-30,16:00:00,1.05742,1.05847,1.05587,1.05613,33225,1.05682,1.0598930000000002,0.0018002020339009373,1.0634934040678021,1.0562925959321983,-0.06529021025340923,BB_DAILY_LOW_BULLISH,0.10794125723158313,0.16853985778264918,0.4374461477280324
2016-02-18,12:00:00,1.11271,1.11416,1.10958,1.10971,34944,1.11057,1.114885,0.002448270064897126,1.1197815401297941,1.1099884598702057,-0.07743771216583223,BB_DAILY_LOW_BULLISH,0.018923862991235864,0.09101476962449247,0.05046363464329564
2016-02-23,12:00:00,1.10371,1.10524,1.0991,1.09919,37783,1.10028,1.108037,0.004321352248777251,1.1166797044975545,1.0993942955024454,-0.09906569236921835,BB_DAILY_LOW_BULLISH,0.28657465952203065,0.2829356162265094,-0.297491789408554
2016-04-06,12:00:00,1.1357,1.13616,1.13262,1.13435,28868,1.13356,1.1379815,0.0016788757971883026,1.1413392515943765,1.1346237484056234,0.06969194396415439,BB_DAILY_LOW_BULLISH,0.7475646846211526,0.49808260237139623,0.20981178648565688
2016-04-13,08:00:00,1.13691,1.13709,1.13405,1.13528,24354,1.13458,1.1392894999999998,0.001960135533786337,1.1432097710675726,1.135369228932427,0.06169683935907076,BB_DAILY_LOW_BULLISH,-0.4430625044042078,-0.6438940173349437,-0.879078289056453
2016-05-19,00:00:00,1.12178,1.12261,1.12108,1.12196,8568,1.12171,1.1300940000000002,0.0033758342431271546,1.1368456684862545,1.1233423315137459,0.02228740048676427,BB_DAILY_LOW_BULLISH,0.01693465007664377,-0.24688937217014517,-0.1595422296695032
2016-05-24,08:00:00,1.12063,1.12267,1.11751,1.11821,19579,1.11873,1.1210175,0.0012923861021578594,1.1236022722043157,1.1184327277956843,-0.04648127787760013,BB_DAILY_LOW_BULLISH,-0.10731436849964389,-0.36934028491964543,-0.3246259647114605
