trade_date,trade_time,open,high,low,close,volume,london_high,london_low,signal,bullish_count,bearish_count,forward_1,forward_3,forward_6
2024-04-02,13:00:00,18268.49,18271.39,18034.64,18058.74,11281,18319.24,18256.99,BEARISH_LONDON_BREAKOUT,0,1,0.1702776605676808,0.25610867646358493,0.11988654800942822
2024-04-03,17:00:00,18081.39,18261.09,18081.39,18227.99,12730,18116.24,18073.79,BULLISH_LONDON_BREAKOUT,1,0,-0.14400929559430303,0.08887430813818248,0.45698949801925093
2024-04-04,13:00:00,18268.94,18379.54,18254.44,18330.54,8806,18275.69,18225.69,BULLISH_LONDON_BREAKOUT,1,0,-0.10501600061973079,-2.4099126375982376,-1.6756189397584658
2024-04-04,21:00:00,18310.29,18311.54,17878.99,17888.89,17066,18275.69,18225.69,BEARISH_LONDON_BREAKOUT,2,1,-0.0005590061764511091,0.3893478019038714,1.202701788652071
2024-04-05,13:00:00,17952.79,18045.39,17870.14,18023.39,13510,17966.04,17921.29,BULLISH_LONDON_BREAKOUT,1,0,0.4677255499659014,0.695762561870999,0.5834085596549897
2024-04-09,13:00:00,18145.44,18230.84,18082.19,18171.19,10704,18162.94,18095.19,BULLISH_LONDON_BREAKOUT,1,0,-0.4842830876789027,0.22618221481368136,-0.8741860054294658
2024-04-09,17:00:00,18170.19,18197.69,17990.84,18083.19,17648,18162.94,18095.19,BEARISH_LONDON_BREAKOUT,1,1,0.7078397119092373,0.6533692340787298,-0.48110980418830973
2024-04-10,13:00:00,18187.99,18299.19,17889.69,18012.34,18016,18241.09,18187.99,BEARISH_LONDON_BREAKOUT,0,1,-0.08966075479366621,0.0011103499045694652,0.44663824911144656
2024-04-11,13:00:00,17993.54,18119.04,17924.39,18092.79,15710,18051.24,17979.79,BULLISH_LONDON_BREAKOUT,1,0,0.9611563501261984,1.33174596068379,0.4429941429707514
2024-04-12,13:00:00,18263.49,18267.44,18114.44,18172.94,12893,18343.24,18246.99,BEARISH_LONDON_BREAKOUT,0,1,-0.9478378292120042,-0.5876869675462488,-0.13784230839918732
2024-04-15,13:00:00,18115.14,18192.76,18104.14,18147.89,9891,18138.89,18086.39,BULLISH_LONDON_BREAKOUT,1,0,-2.0817847143662394,-2.3581253798651014,-2.2189907476847215
2024-04-15,17:00:00,18146.39,18168.26,17721.96,17770.09,16225,18138.89,18086.39,BEARISH_LONDON_BREAKOUT,1,1,-0.2456374728546758,-0.3272352587972343,-0.17670141231699701
2024-04-16,13:00:00,17692.81,17765.69,17641.44,17745.19,11732,17731.69,17672.19,BULLISH_LONDON_BREAKOUT,1,0,-0.03662964442758855,0.16765106488011683,-0.026091577492252157
2024-04-17,17:00:00,17741.56,17743.81,17468.31,17592.19,16711,17779.44,17628.69,BEARISH_LONDON_BREAKOUT,0,1,-0.4357047076003489,0.025295315705439334,-0.9907805679679409
2024-04-18,13:00:00,17563.89,17577.39,17406.89,17465.51,10570,17623.64,17528.64,BEARISH_LONDON_BREAKOUT,0,1,-0.2726516431526992,-1.9032939776737023,-0.8748670952064915
2024-04-19,17:00:00,17311.34,17329.71,17063.96,17150.11,17560,17320.46,17208.09,BEARISH_LONDON_BREAKOUT,0,1,-0.6566721729481558,-0.00886291691423808,0.6616867180443715
2024-04-22,17:00:00,17152.46,17280.21,17018.96,17263.59,14389,17171.59,17100.84,BULLISH_LONDON_BREAKOUT,1,0,-0.3107696603082062,-0.3336501851584667,1.3968705234542842
2024-04-23,13:00:00,17245.49,17397.24,17230.24,17371.49,9584,17273.49,17189.49,BULLISH_LONDON_BREAKOUT,1,0,0.7670614322663167,1.3073144560426222,1.3461712265326609
2024-04-24,21:00:00,17571.34,17573.96,17353.84,17375.19,9233,17614.84,17539.09,BEARISH_LONDON_BREAKOUT,0,1,-0.22676011024914156,0.08834435767322363,1.7818510186075789
2024-04-25,13:00:00,17390.79,17395.29,17184.79,17230.04,12248,17398.66,17282.54,BEARISH_LONDON_BREAKOUT,0,1,1.2333111240600718,2.430928773235573,2.510441066880862
2024-04-25,17:00:00,17232.29,17454.66,17205.16,17442.54,15677,17398.66,17282.54,BULLISH_LONDON_BREAKOUT,1,1,1.3888458905641035,1.1744275776349002,1.78110527480515
2024-04-26,17:00:00,17662.34,17777.96,17645.96,17753.21,13671,17669.64,17589.84,BULLISH_LONDON_BREAKOUT,1,0,-0.22739549636375048,0.3147599786179571,0.29149658005509993
2024-04-30,17:00:00,17760.91,17785.79,17566.66,17619.79,13569,17800.29,17752.29,BEARISH_LONDON_BREAKOUT,0,1,-1.2230565744540656,-1.23667762215101,-1.4707893794421014
2024-05-02,13:00:00,17483.64,17514.64,17377.89,17393.14,10258,17494.39,17415.64,BEARISH_LONDON_BREAKOUT,0,1,0.5583810628788073,1.5879823884589024,2.9031560718766176
2024-05-02,21:00:00,17490.64,17649.89,17483.51,17634.24,9165,17494.39,17415.64,BULLISH_LONDON_BREAKOUT,1,1,0.19904458598725286,0.12674206543632469,1.6408419075616445
2024-05-03,13:00:00,17656.84,17917.09,17637.34,17898.09,10494,17665.09,17616.09,BULLISH_LONDON_BREAKOUT,1,0,-0.07682383986224228,0.1064359381364116,0.6406828885093228
2024-05-06,13:00:00,17948.14,18012.76,17941.26,18012.76,7439,17950.01,17900.89,BULLISH_LONDON_BREAKOUT,1,0,0.1082565914385136,0.40904336703536986,0.4707773822557061
2024-05-08,13:00:00,18089.23,18095.16,17969.52,18056.26,9484,18111.31,18079.04,BEARISH_LONDON_BREAKOUT,0,1,0.09863615167261276,0.1065004602282156,0.006812041917889981
2024-05-09,17:00:00,18057.99,18139.11,18030.87,18108.91,12307,18062.49,18006.24,BULLISH_LONDON_BREAKOUT,1,0,0.08045763107773858,0.10773702006359522,0.25158885874412823
2024-05-10,13:00:00,18205.71,18249.82,18150.4,18231.98,8399,18209.5,18122.85,BULLISH_LONDON_BREAKOUT,1,0,-0.4251321030409116,-0.36880251075307213,-0.21522621240259132
2024-05-14,17:00:00,18195.76,18274.85,18180.35,18235.27,12477,18213.54,18185.29,BULLISH_LONDON_BREAKOUT,1,0,0.4312521832690134,0.4479231730596821,1.9025767098595123
2024-05-15,13:00:00,18316.8,18450.62,18297.41,18386.7,10332,18324.06,18296.37,BULLISH_LONDON_BREAKOUT,1,0,1.0633229453898654,1.3027895163351817,1.2504690890698071
2024-05-16,21:00:00,18621.58,18622.07,18540.48,18543.25,7153,18633.49,18609.87,BEARISH_LONDON_BREAKOUT,0,1,0.15229261321505994,0.11039057338924495,-0.04923624499481492
2024-05-17,17:00:00,18549.63,18589.67,18520.56,18526.26,11410,18582.72,18526.42,BEARISH_LONDON_BREAKOUT,0,1,0.04242626412454852,0.3325549787167004,0.7017606359837445
2024-05-20,13:00:00,18582.12,18667.74,18548.99,18662.74,7556,18587.62,18565.62,BULLISH_LONDON_BREAKOUT,1,0,-0.03466800694861078,-0.04013344235627566,-0.22788722341951112
2024-05-21,13:00:00,18649.45,18673.12,18592.28,18620.21,8748,18675.98,18642.43,BEARISH_LONDON_BREAKOUT,0,1,0.36879283316354594,0.5837205917656263,0.6509056557364322
2024-05-21,17:00:00,18621.45,18688.88,18615.96,18688.88,11358,18675.98,18642.43,BULLISH_LONDON_BREAKOUT,1,1,0.11953632320395949,0.24206908065115706,0.005457790943065804
2024-05-22,13:00:00,18694.24,18745.12,18670.24,18741.41,8443,18735.37,18686.62,BULLISH_LONDON_BREAKOUT,1,0,-0.27484591607567627,0.4637324512936853,0.20158568645581543
2024-05-23,13:00:00,18874.44,18949.82,18766.44,18779.19,9530,18882.07,18856.44,BEARISH_LONDON_BREAKOUT,0,1,-0.715952072480214,-0.6559920848556232,-0.5277117916161377
2024-05-24,13:00:00,18662.28,18717.33,18655.35,18680.09,9669,18675.47,18613.91,BULLISH_LONDON_BREAKOUT,1,0,0.8168054864831921,0.5521922003587855,0.7154676449631745
2024-05-27,17:00:00,18813.99,18886.12,18806.74,18881.49,5222,18819.24,18789.99,BULLISH_LONDON_BREAKOUT,1,0,-0.21052363981867955,0.09400741149136005,0.0034954868498188137
2024-05-28,13:00:00,18899.37,18901.12,18772.37,18795.49,9803,18909.37,18839.62,BEARISH_LONDON_BREAKOUT,0,1,0.20249538586117025,0.2511240728493755,-0.1634966686157328
2024-05-29,21:00:00,18794.33,18799.96,18674.75,18681.23,7410,18821.29,18733.32,BEARISH_LONDON_BREAKOUT,0,1,-0.15983958229731438,-0.057490861147782894,-0.8313157110104595
2024-05-30,21:00:00,18637.81,18639.94,18483.3,18525.93,8371,18678.12,18598.74,BEARISH_LONDON_BREAKOUT,0,1,-0.15772487535039356,-0.2406896711798012,0.003022790218905662
2024-05-31,17:00:00,18488.99,18493.49,18187.84,18287.31,14483,18513.71,18456.09,BEARISH_LONDON_BREAKOUT,0,1,1.3079014901590242,1.6777207801475322,1.205371375013604
2024-05-31,21:00:00,18288.56,18571.74,18257.86,18526.49,7726,18513.71,18456.09,BULLISH_LONDON_BREAKOUT,1,1,0.2577390536469671,0.4736461142936411,0.4765608596123563
2024-06-03,13:00:00,18614.12,18702.87,18604.24,18630.99,10188,18625.87,18571.12,BULLISH_LONDON_BREAKOUT,1,0,-0.6615322105803287,-0.06274492123071466,-0.42606431542285733
2024-06-03,17:00:00,18629.99,18678.37,18387.49,18507.74,14793,18625.87,18571.12,BEARISH_LONDON_BREAKOUT,1,1,0.5783526243614684,0.48666125631762547,0.38805386287034344
2024-06-04,21:00:00,18579.44,18699.23,18574.39,18656.99,8455,18599.19,18470.96,BULLISH_LONDON_BREAKOUT,1,0,0.20110425100724605,0.4350112209954545,2.055261861640045
2024-06-05,13:00:00,18738.03,18813.13,18716.37,18802.67,9596,18739.13,18654.37,BULLISH_LONDON_BREAKOUT,1,0,0.9323675839654757,1.3283219883133728,0.9819350124211137
2024-06-06,13:00:00,19035.43,19076.14,18985.69,18987.3,9701,19062.79,19027.62,BEARISH_LONDON_BREAKOUT,0,1,0.2129318017832988,0.2959346510562446,0.04513543263128359
2024-06-07,13:00:00,19040.62,19061.24,18902.49,18995.87,11381,19064.24,19032.49,BEARISH_LONDON_BREAKOUT,0,1,0.42540825979542557,0.025005435392008897,-0.2099403712491051
2024-06-07,17:00:00,18997.12,19116.56,18979.67,19076.68,13324,19064.24,19032.49,BULLISH_LONDON_BREAKOUT,1,1,-0.4616107205237039,-0.36400463812360795,-0.06431936794033571
2024-06-10,17:00:00,18954.74,19085.02,18952.62,19064.41,12662,19007.12,18939.12,BULLISH_LONDON_BREAKOUT,1,0,0.022030579493415886,0.030632996247983258,0.35999015967449827
