trade_date,trade_time,open,high,low,close,volume,london_high,london_low,signal,bullish_count,bearish_count,forward_1,forward_3,forward_6
2020-02-06,12:00:00,1.29813,1.29985,1.29525,1.29627,12477,1.29963,1.29715,BEARISH_LONDON_BREAKOUT,0,1,-0.269234033033241,-0.2530337043979996,-0.24686215063220562
2020-02-07,12:00:00,1.29332,1.29444,1.29212,1.29307,15895,1.29459,1.2932,BEARISH_LONDON_BREAKOUT,0,1,0.06341497366732218,-0.31784822167398796,-0.05568144029324259
2020-02-10,12:00:00,1.28742,1.2936,1.28726,1.29235,17316,1.29084,1.28717,BULLISH_LONDON_BREAKOUT,1,0,-0.0007737841915940349,-0.06112895113553359,0.047974619878503724
2020-02-11,12:00:00,1.29062,1.29421,1.28943,1.29297,15412,1.29175,1.28967,BULLISH_LONDON_BREAKOUT,1,0,0.11678538558513518,0.2018608320378664,0.4184165139175802
2020-02-12,12:00:00,1.2965,1.29889,1.29587,1.29838,15091,1.29697,1.29515,BULLISH_LONDON_BREAKOUT,1,0,-0.07162772069810822,-0.20410049446233314,-0.0007701905451459136
2020-02-13,12:00:00,1.29783,1.2989,1.29553,1.29837,16823,1.29784,1.29441,BULLISH_LONDON_BREAKOUT,1,0,0.5483798917103765,0.47290063695248924,0.36045195129277613
2020-02-14,12:00:00,1.3057,1.30631,1.30191,1.30305,12941,1.30603,1.30401,BEARISH_LONDON_BREAKOUT,0,1,-0.11588196922605595,0.15885806377345582,-0.10974252714784868
2020-02-17,12:00:00,1.30364,1.30512,1.30098,1.30162,13147,1.30505,1.30288,BEARISH_LONDON_BREAKOUT,0,1,-0.07605906485764251,-0.08297352529924017,0.18669043192329038
2020-02-18,12:00:00,1.29983,1.30486,1.29705,1.30405,18979,1.30043,1.29855,BULLISH_LONDON_BREAKOUT,1,0,-0.03450787929909432,-0.31747248955178353,-0.4110271845404725
2020-02-19,12:00:00,1.30062,1.3023,1.29731,1.29869,13903,1.30114,1.2987,BEARISH_LONDON_BREAKOUT,0,1,-0.2748923915637952,-0.4735541199208339,-0.8970578044028936
2020-02-20,12:00:00,1.28986,1.29251,1.28489,1.28704,16122,1.29144,1.28849,BEARISH_LONDON_BREAKOUT,0,1,0.07769766285431004,0.07925161611138899,0.5959410740924964
2020-02-21,12:00:00,1.28888,1.29512,1.28844,1.29471,18767,1.29028,1.28862,BULLISH_LONDON_BREAKOUT,1,0,0.11662843416671691,0.03398444439295255,-0.33366545403990866
2020-02-24,12:00:00,1.29413,1.29436,1.28867,1.29039,15652,1.2954,1.29338,BEARISH_LONDON_BREAKOUT,0,1,0.15111710413131832,0.15576686118150848,0.47737505715327655
2020-02-25,12:00:00,1.29541,1.29949,1.29442,1.29655,21574,1.2957,1.29272,BULLISH_LONDON_BREAKOUT,1,0,0.3879526435540371,0.28383016466776484,-0.2460375612201632
2020-02-26,12:00:00,1.29846,1.2992,1.29232,1.29336,17837,1.29977,1.29765,BEARISH_LONDON_BREAKOUT,0,1,-0.13298694872271957,-0.21649038164162612,-0.4909692583658129
2020-02-27,12:00:00,1.29216,1.2946,1.28601,1.28701,20227,1.29375,1.29161,BEARISH_LONDON_BREAKOUT,0,1,0.017870879014145382,0.13208910575675673,0.10023232142718497
2020-02-28,16:00:00,1.2883,1.2892,1.27593,1.27727,22328,1.28961,1.28591,BEARISH_LONDON_BREAKOUT,0,1,0.3797161132728414,0.4963711666288265,-0.20903959225535323
2020-03-02,12:00:00,1.2806,1.28102,1.27518,1.27821,19793,1.28506,1.28053,BEARISH_LONDON_BREAKOUT,0,1,-0.28242620539661817,-0.12282801730545616,0.03442313860789666
2020-03-03,16:00:00,1.2787,1.28317,1.27675,1.28171,22996,1.28041,1.27739,BULLISH_LONDON_BREAKOUT,1,0,-0.049153084551100366,-0.032768723034061135,0.014823946134471489
2020-03-04,20:00:00,1.28195,1.28719,1.27995,1.2867,10670,1.2819,1.27828,BULLISH_LONDON_BREAKOUT,1,0,0.029532913655090306,0.053625553742137205,0.5992072744229506
2020-03-05,12:00:00,1.28739,1.29307,1.28686,1.29219,14949,1.2889,1.28668,BULLISH_LONDON_BREAKOUT,1,0,0.03714624010401226,0.21049536058939133,0.6848838019176765
2020-03-06,12:00:00,1.29756,1.30261,1.29613,1.30104,21046,1.2977,1.2949,BULLISH_LONDON_BREAKOUT,1,0,0.14219393715797587,0.6579351903093005,0.651786263297058
2020-03-10,16:00:00,1.30369,1.30446,1.29311,1.29325,47736,1.3072,1.3016,BEARISH_LONDON_BREAKOUT,0,1,-0.22346800695921587,-0.117533346220759,-0.36033249565050135
2020-03-11,20:00:00,1.28859,1.28872,1.28045,1.2805,28398,1.29366,1.28275,BEARISH_LONDON_BREAKOUT,0,1,0.09371339320578602,0.08668488871534123,-1.6196798125732121
2020-03-12,12:00:00,1.28158,1.28283,1.27188,1.27311,20025,1.28262,1.27805,BEARISH_LONDON_BREAKOUT,0,1,-1.5049760036446236,-1.2606923203807918,-1.6699264007037928
2020-03-13,12:00:00,1.25765,1.2624,1.25036,1.25185,22388,1.25979,1.25363,BEARISH_LONDON_BREAKOUT,0,1,-0.900267603946151,-0.9745576546710859,-1.4985820984942197
2020-03-16,16:00:00,1.23309,1.23406,1.22153,1.22767,40830,1.23719,1.22786,BEARISH_LONDON_BREAKOUT,0,1,-0.1474337566284172,-0.1075207506903311,-2.1251639284172414
2020-03-17,12:00:00,1.21942,1.2241,1.20845,1.21105,33037,1.22661,1.21912,BEARISH_LONDON_BREAKOUT,0,1,-0.7819660625077304,0.04541513562611374,-1.590355476652496
2020-03-18,12:00:00,1.20276,1.20681,1.1871,1.19179,39099,1.21195,1.20198,BEARISH_LONDON_BREAKOUT,0,1,-1.3064382147861506,-2.597773097609468,-3.1683434162058766
2020-03-19,16:00:00,1.154,1.17927,1.15302,1.16613,46185,1.16099,1.14746,BULLISH_LONDON_BREAKOUT,1,0,-1.062488744822629,-0.31471619802252426,0.688602471422567
2020-03-20,20:00:00,1.17406,1.17542,1.15544,1.1599,37686,1.18654,1.16014,BEARISH_LONDON_BREAKOUT,0,1,0.14311578584360676,0.40606948874902943,-1.0983705491852724
2020-03-23,12:00:00,1.16465,1.16666,1.1506,1.15156,35883,1.17135,1.16046,BEARISH_LONDON_BREAKOUT,0,1,-0.22664906735211376,0.6929730105248618,2.0250790232380433
2020-03-24,12:00:00,1.16429,1.1789,1.16334,1.17488,27754,1.16925,1.1603,BULLISH_LONDON_BREAKOUT,1,0,0.2842843524445153,0.3404603023287488,1.1371374097780231
2020-03-25,12:00:00,1.18366,1.1973,1.18149,1.18824,31914,1.18579,1.1787,BULLISH_LONDON_BREAKOUT,1,0,-1.048609708476395,-0.3021275163266665,0.6724230795125515
2020-03-25,16:00:00,1.18824,1.18901,1.16384,1.17578,43509,1.18579,1.1787,BEARISH_LONDON_BREAKOUT,1,1,0.9976356121043066,0.867509227916786,3.216588137236555
2020-03-26,12:00:00,1.19341,1.20009,1.18663,1.19623,28276,1.19364,1.18182,BULLISH_LONDON_BREAKOUT,1,0,1.452061894451745,1.9135116156592025,2.1551039515812294
2020-03-27,16:00:00,1.22209,1.2387,1.22057,1.23578,38507,1.22894,1.21784,BULLISH_LONDON_BREAKOUT,1,0,0.9435336386735506,0.23952483451745873,0.4798588745569592
2020-03-31,16:00:00,1.23501,1.24726,1.23452,1.24497,36755,1.23638,1.22845,BULLISH_LONDON_BREAKOUT,1,0,-0.1453850293581265,-0.5767207241941544,-0.46507144750475615
2020-04-01,20:00:00,1.2392,1.24171,1.23673,1.23952,17933,1.23925,1.23299,BULLISH_LONDON_BREAKOUT,1,0,-0.1250484058345118,0.08713050212985429,0.0
2020-04-02,16:00:00,1.24281,1.24546,1.23516,1.23761,33324,1.24317,1.23767,BEARISH_LONDON_BREAKOUT,0,1,0.15432971614643193,-0.046056512148429755,-1.2281736572910773
2020-04-03,12:00:00,1.23412,1.23451,1.22612,1.22888,20086,1.23954,1.2325,BEARISH_LONDON_BREAKOUT,0,1,-0.5264956708547601,-0.5875268537204613,0.1863485450166107
2020-04-08,12:00:00,1.23161,1.23739,1.22985,1.23587,13969,1.23423,1.22877,BULLISH_LONDON_BREAKOUT,1,0,0.2710641086845675,0.256499470008973,0.44260318641929053
2020-04-09,12:00:00,1.24037,1.24475,1.23925,1.24134,15964,1.24101,1.236,BULLISH_LONDON_BREAKOUT,1,0,0.3286770747740233,0.3020928996084811,0.5421560571640245
2020-04-10,12:00:00,1.24718,1.24865,1.24596,1.24807,4211,1.24775,1.24595,BULLISH_LONDON_BREAKOUT,1,0,0.0008012371101032403,-0.17627216422155648,0.11137195830362098
2020-04-10,20:00:00,1.24808,1.24822,1.24325,1.24341,4827,1.24775,1.24595,BEARISH_LONDON_BREAKOUT,2,1,0.1978430284459775,0.5750315664181558,0.6618894813456689
2020-04-14,16:00:00,1.2562,1.26224,1.25528,1.2615,36936,1.25741,1.25373,BULLISH_LONDON_BREAKOUT,1,0,0.07134363852555695,-0.0578676179151898,-0.7316686484344092
2020-04-15,12:00:00,1.25215,1.25348,1.2485,1.24859,26613,1.26086,1.25157,BEARISH_LONDON_BREAKOUT,0,1,0.29473245821285654,0.25789090093625616,-0.024027102571716013
2020-04-16,16:00:00,1.24829,1.25148,1.24127,1.24316,30942,1.25144,1.24602,BEARISH_LONDON_BREAKOUT,0,1,0.16570674732133842,0.4906850284758192,0.5453843431255838
2020-04-17,20:00:00,1.24994,1.25169,1.24794,1.25058,21141,1.2505,1.24301,BULLISH_LONDON_BREAKOUT,1,0,-0.16872171312511444,-0.3278478785843363,-0.6069183898671006
2020-04-20,12:00:00,1.24648,1.24921,1.24339,1.24392,21124,1.2484,1.24436,BEARISH_LONDON_BREAKOUT,0,1,0.2049971059232147,0.0032156408772300474,-1.12145475593285
