trade_date,trade_time,open,high,low,close,volume,rsi,recent_low,recent_high,distance_to_recent_low_pct,distance_to_recent_high_pct,signal,forward_1,forward_3,forward_6
2024-08-27,20:00:00,1.34631,1.34636,1.34425,1.34432,5417,13.017751479289302,1.34505,1.35135,-0.05427307535036759,-0.520220520220527,DOUBLE_BOTTOM_BULLISH,0.016365151154495133,0.12125089264460995,0.2752320875981936
2024-09-10,20:00:00,1.36073,1.36129,1.36002,1.36095,5971,80.15564202334534,1.3546,1.36151,0.46877306954082965,-0.04113080329927021,DOUBLE_TOP_BEARISH,0.031595576619268186,-0.17781696608987022,-0.25276461295419445
2024-10-04,04:00:00,1.35456,1.35582,1.35446,1.35547,5418,82.37623762376163,1.34721,1.35595,0.6131189643782287,-0.03539953538110077,DOUBLE_TOP_BEARISH,0.02877230776041613,0.16894508915727574,0.2021439058038883
2024-10-04,08:00:00,1.35546,1.35671,1.35501,1.35586,6332,84.15458937198031,1.34721,1.35595,0.6420676806140131,-0.006637412883950254,DOUBLE_TOP_BEARISH,0.1652087973684613,0.12759429439617728,0.24781319605269198
2024-10-04,12:00:00,1.35588,1.35886,1.35504,1.3581,7429,90.0493421052622,1.34886,1.35671,0.6850229082336297,0.10245372997914087,DOUBLE_TOP_BEARISH,-0.025034975333186583,0.0,0.0824681540387313
2024-10-04,16:00:00,1.3581,1.35907,1.35649,1.35776,11870,87.21122112211124,1.34886,1.35886,0.6598164375843402,-0.08095020826279961,DOUBLE_TOP_BEARISH,-0.01252062220127294,0.03314282347394528,0.21726962055149718
2024-10-04,20:00:00,1.35777,1.35813,1.35711,1.35759,5377,85.49747048903791,1.35066,1.35907,0.5130824930034281,-0.1088979964240198,DOUBLE_TOP_BEARISH,0.03756657017214405,0.12006570466783198,0.32999653798273537
2024-10-07,00:00:00,1.35599,1.35845,1.35596,1.3581,3122,86.86786296900439,1.35066,1.35907,0.5508418106703473,-0.07137233549411842,DOUBLE_TOP_BEARISH,0.008099550843077273,0.0824681540387313,0.24298652529267786
2024-10-07,04:00:00,1.35809,1.35835,1.35719,1.35821,5342,85.7773851590099,1.3517,1.35907,0.4816157431382715,-0.06327856548964239,DOUBLE_TOP_BEARISH,0.0743625801606657,0.18406579247687538,0.281988794074554
2024-10-07,08:00:00,1.35824,1.35955,1.35781,1.35922,6604,85.97560975609706,1.3517,1.35907,0.5563364651919948,0.011036959097036541,DOUBLE_TOP_BEARISH,0.0,0.20967908064918095,0.356086579067403
2024-10-07,12:00:00,1.35923,1.35983,1.35783,1.35922,7047,83.93213572854238,1.35313,1.35955,0.45006762099725456,-0.024272737302779703,DOUBLE_TOP_BEARISH,0.10962169479554387,0.16038610379481236,0.38992951840024864
2024-10-07,16:00:00,1.35924,1.36191,1.35899,1.36071,10438,85.90192644483291,1.35371,1.35983,0.5170974580966468,0.0647139715993905,DOUBLE_TOP_BEARISH,0.09994782135795326,0.09774309000447055,0.41522440490625717
2024-10-07,20:00:00,1.36069,1.36391,1.36026,1.36207,6199,86.4705882352932,1.35446,1.36191,0.5618475259512938,0.011748206562837336,DOUBLE_TOP_BEARISH,-0.04918983605834858,0.14610115485989403,0.18941757765753794
2024-10-08,04:00:00,1.3614,1.36338,1.3612,1.36204,7524,80.65420560747636,1.35504,1.36391,0.5165899161648287,-0.13710582076530256,DOUBLE_TOP_BEARISH,0.1483069513377091,0.3171713018707308,0.29587970984699263
2024-10-08,08:00:00,1.36203,1.36473,1.36172,1.36406,7790,90.02535925612884,1.35596,1.36391,0.5973627540635413,0.010997793109522954,DOUBLE_TOP_BEARISH,0.03372285676582444,0.04325322933007847,0.21553304106857046
2024-10-08,12:00:00,1.36405,1.36481,1.36357,1.36452,6359,89.65819456617031,1.35596,1.36473,0.6312870586152911,-0.015387659097407068,DOUBLE_TOP_BEARISH,0.13484595315569312,0.0593615337261438,0.275554773839884
2024-10-08,16:00:00,1.36453,1.3675,1.36378,1.36636,9856,90.82426127527239,1.35596,1.36481,0.7669842768223225,0.11356892168140181,DOUBLE_TOP_BEARISH,-0.12515003366609828,-0.021224274715311006,0.21297461869492434
2024-10-09,04:00:00,1.36538,1.36637,1.36498,1.36607,6282,82.02416918428955,1.35783,1.3675,0.6068506366776255,-0.10457038391225174,DOUBLE_TOP_BEARISH,0.06807850256576145,0.2342486109789463,0.3286800822798323
2024-10-09,08:00:00,1.36608,1.36737,1.36467,1.367,7438,82.57686676427491,1.35899,1.3675,0.5894083105836005,-0.03656307129798501,DOUBLE_TOP_BEARISH,0.09363569861009127,0.2999268471104603,0.46744696415509274
