trade_date,trade_time,open,high,low,close,volume,ema200,signal,forward_1,forward_3,forward_6
2023-11-08,21:00:00,15305.34,15341.84,15298.59,15307.59,5764,14863.183879359936,BULLISH_ABOVE_EMA200,0.029397181398247537,0.1992475628103444,-0.7022660000692467
2023-11-09,01:00:00,15295.09,15323.59,15292.09,15312.09,3732,14867.650606928493,BULLISH_ABOVE_EMA200,0.15837158741883048,0.3918472266032919,-0.8408388404195638
2023-11-09,05:00:00,15312.09,15338.84,15307.34,15336.34,2953,14872.314182978957,BULLISH_ABOVE_EMA200,0.011410805968047135,-0.3341736033499518,-0.9487270104862047
2023-11-09,09:00:00,15336.59,15346.09,15307.84,15338.09,5955,14876.948768222948,BULLISH_ABOVE_EMA200,0.22167036443259883,-0.899720890932313,-1.0643437351065224
2023-11-09,13:00:00,15338.34,15372.09,15309.09,15372.09,7748,14881.87554664859,BULLISH_ABOVE_EMA200,-0.5659607769665673,-1.227874674165972,-0.42219372902448293
2023-11-09,17:00:00,15371.09,15397.44,15252.59,15285.09,15227,14885.887630761541,BULLISH_ABOVE_EMA200,-0.5560974779998025,-0.6166139682527221,1.3918792758171525
2023-11-09,21:00:00,15284.09,15284.09,15179.99,15200.09,9527,14889.014022495257,BULLISH_ABOVE_EMA200,-0.11019671594049772,-0.16611743746254135,2.2549208590212295
2023-11-10,01:00:00,15187.34,15190.59,15152.34,15183.34,4931,14891.942639186847,BULLISH_ABOVE_EMA200,0.049396246148739345,0.8156966780695181,1.884960753035898
2023-11-10,05:00:00,15183.84,15196.84,15178.84,15190.84,3241,14894.916742279516,BULLISH_ABOVE_EMA200,-0.10532663104871093,2.020954733247141,1.9268190567473604
2023-11-10,09:00:00,15191.09,15215.59,15153.09,15174.84,6838,14897.702048326488,BULLISH_ABOVE_EMA200,0.8721673506936506,2.425066755234322,2.2329724728563884
2023-11-10,13:00:00,15174.09,15331.19,15150.84,15307.19,8818,14901.776555308315,BULLISH_ABOVE_EMA200,1.2454931310057538,1.0606126924667452,0.8407813583028558
2023-11-10,17:00:00,15305.84,15506.84,15264.09,15497.84,13371,14907.707534857487,BULLISH_ABOVE_EMA200,0.2903630441403447,-0.09227092291570485,0.042263954202645476
2023-11-10,21:00:00,15497.59,15544.59,15490.84,15542.84,5736,14914.027260878805,BULLISH_ABOVE_EMA200,-0.4715997848526992,-0.18754616273473598,-0.25381461817789236
2023-11-13,01:00:00,15523.54,15533.54,15465.04,15469.54,4631,14919.55475082031,BULLISH_ABOVE_EMA200,0.0905004285841725,-0.2175242444183955,0.2934799612658142
2023-11-13,05:00:00,15469.79,15487.29,15456.29,15483.54,3364,14925.166544344487,BULLISH_ABOVE_EMA200,0.19472291220224597,0.13465912833885882,0.2383175940385702
2023-11-13,09:00:00,15484.04,15516.44,15472.54,15513.69,5886,14931.02249912713,BULLISH_ABOVE_EMA200,-0.5014925527066809,-0.06639297291618622,0.08863139588324892
2023-11-13,13:00:00,15514.19,15520.79,15413.54,15435.89,8076,14936.046056349747,BULLISH_ABOVE_EMA200,0.44377097789631825,0.5121181869007948,2.4271357207132302
2023-11-13,17:00:00,15436.89,15533.64,15426.04,15504.39,12276,14941.701219968158,BULLISH_ABOVE_EMA200,-0.006449786157339954,0.1035190678253133,1.9030094057231601
2023-11-13,21:00:00,15503.39,15534.14,15488.89,15503.39,5736,14947.290163053052,BULLISH_ABOVE_EMA200,0.07449983519734131,0.1551273624671836,2.1866185395581224
2023-11-14,01:00:00,15502.39,15521.19,15500.44,15514.94,3715,14952.938420137103,BULLISH_ABOVE_EMA200,0.035449702029140946,1.9052603490571047,2.296173881432993
2023-11-14,05:00:00,15515.19,15525.94,15509.69,15520.44,2342,14958.585202026286,BULLISH_ABOVE_EMA200,0.045101814123826384,1.7976294486496518,2.293749404011742
2023-11-14,09:00:00,15520.94,15554.44,15515.94,15527.44,5201,14964.245448772295,BULLISH_ABOVE_EMA200,1.8232239184308576,2.028344659518883,2.4714312211156506
2023-11-14,13:00:00,15527.69,15813.29,15505.54,15810.54,10877,14972.666290078045,BULLISH_ABOVE_EMA200,-0.07020633071356426,0.38360486106103675,0.3557753245619694
2023-11-14,17:00:00,15811.54,15846.79,15782.44,15799.44,11791,14980.89289415687,BULLISH_ABOVE_EMA200,0.2718450780533924,0.4873590456370605,0.3531770746304886
2023-11-14,21:00:00,15799.19,15862.64,15770.19,15842.39,5956,14989.465004662772,BULLISH_ABOVE_EMA200,0.18179075253166405,0.4342779088256323,-0.29982849809908735
2023-11-15,01:00:00,15850.69,15871.44,15841.69,15871.19,4134,14998.238387700954,BULLISH_ABOVE_EMA200,0.03307880505494547,-0.027723188998428197,-0.5680103382292042
2023-11-15,05:00:00,15870.94,15885.69,15864.44,15876.44,3334,15006.976712201442,BULLISH_ABOVE_EMA200,0.21887778368450359,-0.13353119465069455,-0.3536687065866128
2023-11-15,09:00:00,15877.44,15916.44,15858.69,15911.19,6217,15015.973859343716,BULLISH_ABOVE_EMA200,-0.2790488957771206,-0.7309321301549482,-0.61686146667848
2023-11-15,13:00:00,15911.94,15993.79,15853.79,15866.79,10023,15024.439691589052,BULLISH_ABOVE_EMA200,-0.0727935518148352,-0.5404369755949376,-0.17583896931894513
2023-11-15,17:00:00,15865.79,15923.29,15777.69,15855.24,13128,15032.706361324485,BULLISH_ABOVE_EMA200,-0.38063126133694836,-0.22043185722826591,-0.37085531344842004
2023-11-15,21:00:00,15855.99,15873.94,15780.39,15794.89,6719,15040.290278127226,BULLISH_ABOVE_EMA200,-0.0876865872443464,0.11491058184008535,0.32383891245840557
2023-11-16,01:00:00,15802.54,15827.54,15774.04,15781.04,5110,15047.660922125962,BULLISH_ABOVE_EMA200,0.24871618093611067,0.36657913546888254,0.40048057669202347
2023-11-16,05:00:00,15780.79,15820.79,15780.79,15820.29,4008,15055.348773647098,BULLISH_ABOVE_EMA200,-0.045827225670325884,-0.15075576996376402,0.11346188976307581
2023-11-16,09:00:00,15820.04,15822.04,15795.04,15813.04,6321,15062.887989829715,BULLISH_ABOVE_EMA200,0.16347267824528708,0.20868852541952718,0.27793517249054517
2023-11-16,13:00:00,15812.54,15845.39,15771.04,15838.89,9357,15070.609402866236,BULLISH_ABOVE_EMA200,-0.2680112053306697,0.033777619517531624,-0.10448964542338052
2023-11-16,17:00:00,15840.14,15853.04,15746.19,15796.44,13300,15077.83159786259,BULLISH_ABOVE_EMA200,0.31399479882809267,0.264616584496249,0.4035719440582815
2023-11-16,21:00:00,15796.69,15854.69,15789.69,15846.04,6046,15085.475462560476,BULLISH_ABOVE_EMA200,-0.011359304911517902,0.06910243821168512,-0.06121403202314728
2023-11-17,01:00:00,15837.24,15847.74,15833.49,15844.24,3881,15093.025358455398,BULLISH_ABOVE_EMA200,-0.0378686513206061,-0.13822057732020995,-0.15399918203712917
2023-11-17,05:00:00,15844.49,15852.74,15826.49,15838.24,2779,15100.440429515544,BULLISH_ABOVE_EMA200,0.11838436593964985,0.13858863106002137,-0.21403893361888465
2023-11-17,09:00:00,15838.74,15868.99,15825.99,15856.99,6144,15107.968285938276,BULLISH_ABOVE_EMA200,-0.21851561992534294,-0.13022648056156708,0.09711805330015114
2023-11-17,13:00:00,15857.24,15870.09,15782.59,15822.34,8951,15115.076462197596,BULLISH_ABOVE_EMA200,0.23921872491679713,-0.015800444182086846,0.83647551499968
2023-11-17,17:00:00,15821.34,15869.69,15775.49,15860.19,12193,15122.490527250357,BULLISH_ABOVE_EMA200,-0.15037650873035166,-0.3521395393119525,1.0545270895241483
2023-11-17,21:00:00,15859.69,15889.94,15821.74,15836.34,5723,15129.593507078713,BULLISH_ABOVE_EMA200,-0.10419074104243783,0.22764098270180658,1.3285898130502354
2023-11-20,01:00:00,15838.09,15838.84,15805.04,15819.84,5045,15136.461631386388,BULLISH_ABOVE_EMA200,-0.09797823492525841,0.8524106438497504,1.5853510528551444
2023-11-20,05:00:00,15820.09,15820.09,15795.84,15804.34,3230,15143.107187292992,BULLISH_ABOVE_EMA200,0.43057792985976806,1.4116375628466633,1.635943038431211
2023-11-20,09:00:00,15805.09,15888.74,15802.84,15872.39,6413,15150.363732693062,BULLISH_ABOVE_EMA200,0.518510444866848,1.0984483118169373,1.0625368958298118
2023-11-20,13:00:00,15871.64,15954.69,15844.39,15954.69,7757,15158.366979133929,BULLISH_ABOVE_EMA200,0.45597877489315053,0.7267455525616537,-0.033219072260263854
2023-11-20,17:00:00,15955.19,16031.94,15895.34,16027.44,11342,15167.014471878865,BULLISH_ABOVE_EMA200,0.12041848230284607,0.2211831708619649,-0.5724557384086292
2023-11-20,21:00:00,16026.69,16071.69,16015.34,16046.74,5454,15175.767959720866,BULLISH_ABOVE_EMA200,0.14893990928998435,-0.035521233596349844,-0.7356634431666449
2023-11-21,01:00:00,16046.39,16072.89,16046.39,16070.64,3746,15184.67215912663,BULLISH_ABOVE_EMA200,-0.04822458844202845,-0.7544814643349612,-0.8098619594490302
2023-11-21,05:00:00,16070.89,16081.64,16050.14,16062.89,3440,15193.41064510547,BULLISH_ABOVE_EMA200,-0.13602782562788232,-0.7918873876369626,-0.8911845875804394
2023-11-21,09:00:00,16062.64,16063.64,16030.54,16041.04,5909,15201.844768039746,BULLISH_ABOVE_EMA200,-0.571346994957942,-0.7003909970924601,-0.32292170582456675
2023-11-21,13:00:00,16041.29,16044.54,15943.09,15949.39,8669,15209.283029054277,BULLISH_ABOVE_EMA200,-0.0858967020055244,-0.05580150714227715,0.5310547926911358
2023-11-21,17:00:00,15950.39,15964.89,15879.44,15935.69,11304,15216.51095911344,BULLISH_ABOVE_EMA200,-0.0439265573062729,-0.10008979843358352,0.732004701396674
2023-11-21,21:00:00,15935.19,15960.44,15917.69,15928.69,6434,15223.597317729227,BULLISH_ABOVE_EMA200,0.07408016604001504,0.38013169946806213,0.49627433266639803
2023-11-22,01:00:00,15922.99,15945.74,15904.99,15940.49,3652,15230.730578249335,BULLISH_ABOVE_EMA200,-0.13017165720752624,0.5871839573313014,0.4839876314968965
2023-11-22,05:00:00,15940.74,15944.24,15908.49,15919.74,3077,15237.586393391133,BULLISH_ABOVE_EMA200,0.4365649187737991,0.8329281759626751,0.7123231912078943
