trade_date,trade_time,open,high,low,close,volume,rsi
2009-01-21,00:00:00,1.2882,1.291,1.2845,1.2882,3064,19.761499148211044
2009-01-21,08:00:00,1.297,1.3005,1.2861,1.2923,6223,18.454258675078677
2009-01-21,12:00:00,1.2924,1.2962,1.2891,1.2915,6228,15.594855305466055
2009-01-21,16:00:00,1.2914,1.2967,1.2847,1.2867,9040,15.695792880258693
2009-01-28,08:00:00,1.3263,1.3314,1.3214,1.3287,28977,81.18361153262519
2009-01-30,12:00:00,1.2877,1.2881,1.2806,1.2817,27358,14.62639109697919
2009-01-30,16:00:00,1.2816,1.2899,1.2787,1.2802,54061,10.823909531502338
2009-01-30,20:00:00,1.2801,1.284,1.2763,1.2812,28266,12.419354838709424
2009-02-02,00:00:00,1.2752,1.278,1.2736,1.274,6457,11.737804878048564
2009-02-02,04:00:00,1.274,1.2748,1.271,1.272,11310,13.461538461538225
