trade_date,trade_time,open,high,low,close,volume,prev_day_high,prev_day_low,body,upper_wick,lower_wick,range,bullish_pinbar,bearish_pinbar,signal,forward_1,forward_3,forward_6
2006-02-20,12:00:00,1.1939,1.195,1.1931,1.1935,1435,1.1945,1.1857,0.00039999999999995595,0.001100000000000101,0.00039999999999995595,0.0019000000000000128,False,True,BEARISH_SWEEP_PINBAR,0.09216589861751998,-0.0670297444490919,-0.19271051529115782
2006-02-23,20:00:00,1.1919,1.1935,1.1913,1.1917,1520,1.1932,1.1864,0.00019999999999997797,0.0016000000000000458,0.00039999999999995595,0.0021999999999999797,False,True,BEARISH_SWEEP_PINBAR,0.05034824200721103,-0.13426197868591472,-0.37761181505412006
2006-03-01,12:00:00,1.1941,1.1952,1.193,1.194,1649,1.1943,1.1833,9.999999999998899e-05,0.001100000000000101,0.0009999999999998899,0.0021999999999999797,False,True,BEARISH_SWEEP_PINBAR,-0.3517587939698477,-0.18425460636515745,-0.06700167504186867
2006-03-27,08:00:00,1.2047,1.2064,1.2032,1.2043,1696,1.2049,1.1951,0.000400000000000178,0.0016999999999998128,0.0010999999999998789,0.0031999999999998696,False,True,BEARISH_SWEEP_PINBAR,-0.10794652495224255,-0.2740181018018649,-0.14116084032218176
2006-03-28,00:00:00,1.2009,1.2021,1.2001,1.2013,1489,1.2064,1.2004,0.00039999999999995595,0.0007999999999999119,0.0008000000000001339,0.0020000000000000018,True,False,BULLISH_SWEEP_PINBAR,-0.09989178390078163,0.5494048114542528,-0.06659452260052726
2006-04-21,08:00:00,1.231,1.235,1.2268,1.2326,1852,1.2386,1.2286,0.0015999999999998238,0.0024000000000001798,0.004200000000000204,0.008200000000000207,True,False,BULLISH_SWEEP_PINBAR,0.016225864027257664,0.11358104819082168,0.4218724647087534
2006-05-09,12:00:00,1.2696,1.2709,1.2672,1.2703,1755,1.279,1.2692,0.0006999999999999229,0.0005999999999999339,0.0023999999999999577,0.0036999999999998145,True,False,BULLISH_SWEEP_PINBAR,0.42509643391325447,0.4329685900968323,0.6533889632370286
2006-05-10,16:00:00,1.2786,1.2817,1.2768,1.2782,1877,1.2785,1.266,0.00039999999999995595,0.0031000000000001027,0.0014000000000000679,0.0049000000000001265,False,True,BEARISH_SWEEP_PINBAR,0.007823501799404551,-0.3833515881708578,0.6337036457518382
2006-05-15,12:00:00,1.2839,1.2853,1.2799,1.2842,1800,1.296,1.2829,0.00029999999999996696,0.001100000000000101,0.0040000000000000036,0.005400000000000071,True,False,BULLISH_SWEEP_PINBAR,-0.4360691481077752,-0.26475626849400946,0.08565643980689151
2006-05-19,16:00:00,1.2743,1.276,1.2692,1.2759,2336,1.2862,1.2721,0.0016000000000000458,9.999999999998899e-05,0.005099999999999882,0.006799999999999917,True,False,BULLISH_SWEEP_PINBAR,0.09405125793556453,-0.10188886276354563,0.6113331765812391
2006-05-26,00:00:00,1.2804,1.2828,1.2792,1.2796,1426,1.282,1.2748,0.0007999999999999119,0.0023999999999999577,0.000400000000000178,0.0036000000000000476,False,True,BEARISH_SWEEP_PINBAR,-0.18755861206628474,0.15629884338855907,-0.41419193497968754
2006-06-13,08:00:00,1.2578,1.2593,1.2557,1.2585,1671,1.2654,1.2565,0.0006999999999999229,0.0008000000000001339,0.0020999999999999908,0.0036000000000000476,True,False,BULLISH_SWEEP_PINBAR,-0.10329757647992506,-0.38935240365513746,-0.02383790226459809
2006-06-15,16:00:00,1.2621,1.2661,1.2601,1.2615,2110,1.265,1.2532,0.0005999999999999339,0.0040000000000000036,0.0014000000000000679,0.006000000000000005,False,True,BEARISH_SWEEP_PINBAR,0.1664684898929838,0.24573919936582483,0.11097899326197747
2006-06-27,16:00:00,1.2594,1.2611,1.2576,1.2591,1775,1.2606,1.2501,0.00029999999999996696,0.0017000000000000348,0.0015000000000000568,0.0035000000000000586,False,True,BEARISH_SWEEP_PINBAR,-0.09530617107458421,-0.11913271384322585,-0.42887776983560244
2006-07-11,08:00:00,1.2737,1.2754,1.2705,1.2743,1702,1.282,1.2718,0.0005999999999999339,0.001100000000000101,0.0032000000000000917,0.0049000000000001265,True,False,BULLISH_SWEEP_PINBAR,-0.054932119595065755,0.2589657066624877,0.054932119595065755
2006-07-11,16:00:00,1.2738,1.2762,1.2713,1.2744,1918,1.282,1.2718,0.0005999999999999339,0.0018000000000000238,0.0024999999999999467,0.004899999999999904,True,False,BULLISH_SWEEP_PINBAR,0.2510985561833092,0.15693659761456386,-0.368801004394219
2006-07-18,12:00:00,1.253,1.2559,1.2494,1.2537,1963,1.2647,1.2509,0.000700000000000145,0.0021999999999999797,0.0035999999999998256,0.00649999999999995,True,False,BULLISH_SWEEP_PINBAR,-0.33500837520937876,-0.4067958841828272,-0.5423945122437696
2006-07-24,20:00:00,1.263,1.2637,1.2616,1.2634,1462,1.2708,1.2619,0.000400000000000178,0.00029999999999996696,0.0013999999999998458,0.0020999999999999908,True,False,BULLISH_SWEEP_PINBAR,-0.17413329111920056,0.023745448788979495,-0.4432483773943366
2006-07-26,08:00:00,1.2579,1.2594,1.2559,1.2586,1712,1.2677,1.2562,0.0006999999999999229,0.0008000000000001339,0.0020000000000000018,0.0035000000000000586,True,False,BULLISH_SWEEP_PINBAR,0.08739869696488964,1.0328936914031561,1.1282377244557438
2006-07-28,08:00:00,1.2686,1.2703,1.2678,1.2688,1676,1.2775,1.268,0.00019999999999997797,0.0015000000000000568,0.0007999999999999119,0.0024999999999999467,True,False,BULLISH_SWEEP_PINBAR,0.31525851197982374,0.5832282471626792,0.5280580075662161
2006-08-01,08:00:00,1.2734,1.2752,1.272,1.2741,1628,1.2786,1.2739,0.0006999999999999229,0.0010999999999998789,0.0014000000000000679,0.0031999999999998696,True,False,BULLISH_SWEEP_PINBAR,-0.0156973549956815,0.6906836198100557,0.49446668236401947
2006-08-02,04:00:00,1.2826,1.2838,1.2815,1.2821,1443,1.2833,1.272,0.0004999999999999449,0.0012000000000000899,0.0005999999999999339,0.0022999999999999687,False,True,BEARISH_SWEEP_PINBAR,-0.13259496139146984,-0.20279229389282705,-0.49918103112081436
2006-08-10,08:00:00,1.2876,1.2915,1.2839,1.2864,1960,1.2905,1.2764,0.0012000000000000899,0.0039000000000000146,0.0024999999999999467,0.007600000000000051,False,True,BEARISH_SWEEP_PINBAR,-0.19434079601989637,-0.5441542288557133,-0.5985696517412966
2006-08-11,08:00:00,1.2778,1.2796,1.2741,1.2787,1892,1.2915,1.2746,0.0008999999999999009,0.0009000000000001229,0.0037000000000000366,0.00550000000000006,True,False,BULLISH_SWEEP_PINBAR,-0.4457652303120387,-0.5161492140455103,-0.39102213185265455
2006-08-15,04:00:00,1.2723,1.2743,1.2694,1.2737,1392,1.2764,1.2707,0.0014000000000000679,0.0005999999999999339,0.0028999999999999027,0.004899999999999904,True,False,BULLISH_SWEEP_PINBAR,-0.10991599277695437,0.353301405354475,0.4004082594017337
2006-08-25,00:00:00,1.2764,1.2774,1.2746,1.2769,1429,1.2841,1.2752,0.0004999999999999449,0.000500000000000167,0.0018000000000000238,0.0028000000000001357,True,False,BULLISH_SWEEP_PINBAR,0.06265173466991417,-0.039157334168685484,0.02349440050121129
2006-08-29,08:00:00,1.2824,1.2841,1.2812,1.2817,1646,1.2823,1.2754,0.0006999999999999229,0.0017000000000000348,0.000500000000000167,0.0029000000000001247,False,True,BEARISH_SWEEP_PINBAR,-0.11703206678630389,0.05461496450026705,0.1404384801435612
2006-08-30,08:00:00,1.2838,1.2847,1.2824,1.2835,1584,1.2841,1.2749,0.00029999999999996696,0.0008999999999999009,0.001100000000000101,0.0022999999999999687,False,True,BEARISH_SWEEP_PINBAR,-0.054538371640058037,-0.023373587845749045,0.07791195948577248
2006-08-30,16:00:00,1.2827,1.2847,1.2815,1.282,1699,1.2841,1.2749,0.0006999999999999229,0.0020000000000000018,0.0004999999999999449,0.0031999999999998696,False,True,BEARISH_SWEEP_PINBAR,0.09360374414975567,0.03120124804991856,-0.18720748829952868
2006-09-13,04:00:00,1.2685,1.2697,1.2666,1.2686,1306,1.2735,1.2671,9.999999999998899e-05,0.001100000000000101,0.0019000000000000128,0.0031000000000001027,True,False,BULLISH_SWEEP_PINBAR,0.06306164275580435,0.11035787482264448,0.007882705344473355
2006-09-20,20:00:00,1.2699,1.2727,1.2678,1.2686,2267,1.2726,1.265,0.0013000000000000789,0.0027999999999999137,0.0007999999999999119,0.004899999999999904,False,True,BEARISH_SWEEP_PINBAR,0.1970676336118514,0.2680119817121291,0.7330915970361096
2006-11-02,08:00:00,1.2753,1.2762,1.2739,1.2754,1031,1.2797,1.2742,9.999999999998899e-05,0.0007999999999999119,0.0014000000000000679,0.0022999999999999687,True,False,BULLISH_SWEEP_PINBAR,0.10976948408341271,0.16465422612513647,0.14897287125607753
2006-11-16,16:00:00,1.2808,1.2839,1.2791,1.2806,2298,1.2833,1.2772,0.00019999999999997797,0.0031000000000001027,0.0015000000000000568,0.0048000000000001375,False,True,BEARISH_SWEEP_PINBAR,-0.0937060752772035,-0.2576917070123269,0.12494143370295532
2006-11-21,16:00:00,1.2814,1.2826,1.2797,1.2822,1404,1.285,1.2804,0.0007999999999999119,0.00039999999999995595,0.0017000000000000348,0.0028999999999999027,True,False,BULLISH_SWEEP_PINBAR,0.18717828731866773,0.3431601934175604,0.8033068164092947
2006-12-01,08:00:00,1.3247,1.3282,1.3234,1.3238,1690,1.3273,1.314,0.0008999999999999009,0.0035000000000000586,0.000400000000000178,0.0048000000000001375,False,True,BEARISH_SWEEP_PINBAR,0.06043208943948571,0.7402930956337671,0.5136727602356789
2007-01-05,12:00:00,1.3085,1.3104,1.3072,1.3087,1430,1.3179,1.3075,0.00019999999999997797,0.0017000000000000348,0.0013000000000000789,0.0032000000000000917,True,False,BULLISH_SWEEP_PINBAR,-0.6418583326965663,-0.7259112095973153,-0.5654466264231737
2007-01-08,16:00:00,1.3012,1.3031,1.2971,1.3021,2077,1.3104,1.298,0.0009000000000001229,0.0009999999999998899,0.0040999999999999925,0.006000000000000005,True,False,BULLISH_SWEEP_PINBAR,-0.015359803394514857,0.1459181322479082,-0.21503724752324213
2007-01-26,08:00:00,1.2917,1.2935,1.2905,1.2922,1452,1.3,1.2913,0.0004999999999999449,0.0013000000000000789,0.0012000000000000899,0.0030000000000001137,True,False,BULLISH_SWEEP_PINBAR,-0.14703606252902127,-0.061909921064843824,-0.08512614146417745
2007-01-30,00:00:00,1.2949,1.2968,1.2943,1.2947,757,1.2965,1.2896,0.00019999999999997797,0.0019000000000000128,0.00039999999999995595,0.0024999999999999467,False,True,BEARISH_SWEEP_PINBAR,0.12358075229783316,0.2239901135398258,0.08496176720476566
2007-02-06,08:00:00,1.2926,1.2934,1.2911,1.2932,811,1.2964,1.2912,0.0005999999999999339,0.00020000000000020002,0.0015000000000000568,0.0023000000000001908,True,False,BULLISH_SWEEP_PINBAR,0.09279307145067198,0.3557067738942282,0.34797401794000704
2007-02-14,04:00:00,1.3034,1.3054,1.3025,1.303,596,1.3042,1.2953,0.00039999999999995595,0.0020000000000000018,0.0004999999999999449,0.0028999999999999027,False,True,BEARISH_SWEEP_PINBAR,0.4834996162701437,0.7137375287797457,0.7751343054489639
2007-02-27,00:00:00,1.3182,1.3202,1.3176,1.3179,752,1.3196,1.3149,0.00029999999999996696,0.0020000000000000018,0.00029999999999996696,0.0025999999999999357,False,True,BEARISH_SWEEP_PINBAR,0.0,0.31868882312770175,0.3338644813718764
2007-03-20,12:00:00,1.3291,1.3298,1.3268,1.3296,1701,1.3324,1.328,0.0004999999999999449,0.00020000000000020002,0.0022999999999999687,0.0030000000000001137,True,False,BULLISH_SWEEP_PINBAR,0.04512635379062545,0.13537906137184294,-0.022563176895304377
2007-03-21,00:00:00,1.3316,1.3323,1.3309,1.3314,442,1.3322,1.3268,0.00019999999999997797,0.000700000000000145,0.0004999999999999449,0.0014000000000000679,False,True,BEARISH_SWEEP_PINBAR,0.007510890791647063,-0.157728706624605,0.6234039357067729
2007-03-28,00:00:00,1.3352,1.3368,1.3344,1.3348,731,1.3363,1.3323,0.00039999999999995595,0.0016000000000000458,0.00039999999999995595,0.0023999999999999577,False,True,BEARISH_SWEEP_PINBAR,0.029967036260110574,-0.02247527719508293,-0.29217860353611136
2007-03-30,12:00:00,1.3317,1.3325,1.3298,1.3321,1282,1.3353,1.3301,0.00039999999999995595,0.00039999999999995595,0.0019000000000000128,0.0026999999999999247,True,False,BULLISH_SWEEP_PINBAR,0.38285414007956475,0.150138878462578,0.42038885969520506
2007-04-16,12:00:00,1.3553,1.3564,1.3541,1.3551,1103,1.3552,1.348,0.00019999999999997797,0.001100000000000101,0.0009999999999998899,0.0022999999999999687,False,True,BEARISH_SWEEP_PINBAR,-0.022138587558111354,-0.1328315253486845,0.22876540476718343
2007-04-16,16:00:00,1.3552,1.3561,1.3538,1.3548,1065,1.3552,1.348,0.00039999999999995595,0.0009000000000001229,0.001000000000000112,0.0023000000000001908,False,True,BEARISH_SWEEP_PINBAR,-0.09595512252731613,-0.07381163271332389,0.09595512252731613
2007-04-19,00:00:00,1.3607,1.3619,1.3598,1.3602,762,1.3615,1.3555,0.0004999999999999449,0.0012000000000000899,0.000400000000000178,0.002100000000000213,False,True,BEARISH_SWEEP_PINBAR,-0.0955741802676135,-0.0882223202470291,0.11027790030876596
2007-04-20,04:00:00,1.3616,1.3621,1.3609,1.3615,502,1.3619,1.356,9.999999999998899e-05,0.000500000000000167,0.0005999999999999339,0.0012000000000000899,False,True,BEARISH_SWEEP_PINBAR,-0.08813808299668512,-0.10282776349613264,-0.16158648549393903
2007-04-20,08:00:00,1.3614,1.3636,1.3601,1.3603,1265,1.3619,1.356,0.0010999999999998789,0.0021999999999999797,0.00019999999999997797,0.0034999999999998366,False,True,BEARISH_SWEEP_PINBAR,-0.014702639123721089,-0.09556715430420339,-0.2940527824744544
2007-04-25,20:00:00,1.3639,1.3646,1.3634,1.3637,874,1.3643,1.3547,0.00019999999999997797,0.000700000000000145,0.00029999999999996696,0.0012000000000000899,False,True,BEARISH_SWEEP_PINBAR,0.058663929016655715,0.03666495563541593,-0.27132067170197366
2007-05-07,04:00:00,1.3603,1.3612,1.3596,1.3602,654,1.3609,1.3535,9.999999999998899e-05,0.0008999999999999009,0.000600000000000156,0.0016000000000000458,False,True,BEARISH_SWEEP_PINBAR,0.022055580061753195,0.10292604028818157,0.08822232024701278
2007-05-15,08:00:00,1.3542,1.356,1.3532,1.3537,1123,1.3557,1.3523,0.000500000000000167,0.0018000000000000238,0.0004999999999999449,0.0028000000000001357,False,True,BEARISH_SWEEP_PINBAR,0.13296890005171189,0.39151953904115255,0.4506168279530173
2007-05-25,04:00:00,1.3417,1.3427,1.3411,1.3418,662,1.3462,1.3414,0.00010000000000021103,0.0008999999999999009,0.0005999999999999339,0.0016000000000000458,True,False,BULLISH_SWEEP_PINBAR,0.11179013265761176,0.23848561633625498,0.27574899388879226
2007-05-25,16:00:00,1.3454,1.3472,1.3444,1.345,1169,1.3462,1.3414,0.00039999999999995595,0.0018000000000000238,0.0005999999999999339,0.0027999999999999137,False,True,BEARISH_SWEEP_PINBAR,-0.05947955390333918,0.037174721189586986,0.02230483271375219
2007-06-28,08:00:00,1.346,1.348,1.3441,1.3453,1272,1.3458,1.3415,0.000700000000000145,0.0020000000000000018,0.0011999999999998678,0.0039000000000000146,False,True,BEARISH_SWEEP_PINBAR,0.07433286255854546,-0.03716643127926447,0.05203300379098677
2007-07-06,08:00:00,1.3593,1.3599,1.3577,1.3594,1189,1.3659,1.3578,9.999999999998899e-05,0.000500000000000167,0.0016000000000000458,0.002200000000000202,True,False,BULLISH_SWEEP_PINBAR,0.022068559658670515,0.22804178313962797,0.30895983522141984
2007-07-06,12:00:00,1.3595,1.3603,1.3567,1.3597,1720,1.3659,1.3578,0.00019999999999997797,0.000600000000000156,0.0027999999999999137,0.0036000000000000476,True,False,BULLISH_SWEEP_PINBAR,0.20592777818637464,0.19857321467971956,0.18386408766640944
2007-07-11,00:00:00,1.3745,1.3785,1.3735,1.3743,1181,1.3747,1.3594,0.00019999999999997797,0.0040000000000000036,0.0008000000000001339,0.0050000000000001155,False,True,BEARISH_SWEEP_PINBAR,-0.03638215818963596,0.1382522011205714,0.02910572655169584
2007-07-11,08:00:00,1.374,1.3761,1.3734,1.3737,1601,1.3747,1.3594,0.000300000000000189,0.0020999999999999908,0.00029999999999996696,0.0027000000000001467,False,True,BEARISH_SWEEP_PINBAR,0.181990245322863,0.05823687850332197,0.35670088083279655
2007-07-13,16:00:00,1.3796,1.3812,1.3768,1.3789,1919,1.38,1.3741,0.0006999999999999229,0.0016000000000000458,0.0020999999999999908,0.0043999999999999595,False,True,BEARISH_SWEEP_PINBAR,-0.05076510261802327,-0.007252157516860467,-0.07977373268548126
2007-07-26,12:00:00,1.3714,1.373,1.3692,1.3719,1605,1.3831,1.3695,0.0004999999999999449,0.001100000000000101,0.0021999999999999797,0.0038000000000000256,True,False,BULLISH_SWEEP_PINBAR,0.28427727968510935,0.17493986442161819,-0.4737954661418435
2007-08-03,00:00:00,1.3699,1.3712,1.3697,1.3698,597,1.3705,1.3651,9.999999999998899e-05,0.0013000000000000789,9.999999999998899e-05,0.0015000000000000568,False,True,BEARISH_SWEEP_PINBAR,0.05110235070814316,0.06570302233903658,0.8176376113301285
2007-08-13,12:00:00,1.3655,1.3663,1.3641,1.3656,1577,1.3704,1.3643,9.999999999998899e-05,0.000700000000000145,0.0013999999999998458,0.0021999999999999797,True,False,BULLISH_SWEEP_PINBAR,-0.2709431751610878,-0.32220269478617164,-0.6151142355008761
2007-08-14,00:00:00,1.3611,1.3614,1.3601,1.3612,680,1.3708,1.3604,9.999999999998899e-05,0.00019999999999997797,0.0009999999999998899,0.0012999999999998568,True,False,BULLISH_SWEEP_PINBAR,0.0220393770202738,-0.29385836027034995,-0.6611813106082793
2007-09-03,20:00:00,1.3623,1.3629,1.3605,1.3624,523,1.3719,1.362,9.999999999998899e-05,0.0004999999999999449,0.0018000000000000238,0.0023999999999999577,True,False,BULLISH_SWEEP_PINBAR,-0.09541984732825005,-0.1908396946565001,-0.13945977686435795
2007-09-10,08:00:00,1.3784,1.3799,1.3771,1.3782,1526,1.3797,1.3663,0.00019999999999997797,0.0014999999999998348,0.001100000000000101,0.0027999999999999137,False,True,BEARISH_SWEEP_PINBAR,0.1306051371353796,0.14511681903932677,0.07981425047162087
2007-09-18,08:00:00,1.3859,1.3868,1.3828,1.3862,1581,1.3888,1.3848,0.000300000000000189,0.0005999999999999339,0.0030999999999998806,0.0040000000000000036,True,False,BULLISH_SWEEP_PINBAR,0.10820949357955813,0.8728899148751983,0.7863223200115357
2007-09-18,16:00:00,1.3878,1.3893,1.3862,1.3874,1322,1.3888,1.3848,0.00039999999999995595,0.0015000000000000568,0.0011999999999998678,0.0030999999999998806,False,True,BEARISH_SWEEP_PINBAR,0.7856422084474651,0.7496035750324322,0.5982413146893452
2007-09-27,08:00:00,1.4144,1.4165,1.4129,1.4138,1500,1.4161,1.4111,0.000600000000000156,0.0020999999999999908,0.0008999999999999009,0.0036000000000000476,False,True,BEARISH_SWEEP_PINBAR,0.2263403593153269,0.0919507709718545,0.29707172160135675
2007-10-10,04:00:00,1.4108,1.4115,1.4093,1.4106,588,1.4113,1.4014,0.00019999999999997797,0.0006999999999999229,0.0013000000000000789,0.0021999999999999797,False,True,BEARISH_SWEEP_PINBAR,0.19140791152700443,0.26938891251949704,0.38281582305400885
2007-10-15,16:00:00,1.4213,1.4236,1.4202,1.4211,1655,1.4212,1.4155,0.00019999999999997797,0.0022999999999999687,0.0009000000000001229,0.0034000000000000696,False,True,BEARISH_SWEEP_PINBAR,-0.04925761733867587,-0.08444162972345999,-0.3870241362325002
2007-10-19,08:00:00,1.4293,1.4317,1.4264,1.4283,1693,1.4309,1.4196,0.001000000000000112,0.0023999999999999577,0.0019000000000000128,0.005300000000000082,False,True,BEARISH_SWEEP_PINBAR,0.06301197227474081,0.11902261429671881,0.18903591682420687
2007-11-09,12:00:00,1.4696,1.4751,1.4664,1.4678,3975,1.4703,1.4613,0.0018000000000000238,0.00550000000000006,0.0014000000000000679,0.008700000000000152,False,True,BEARISH_SWEEP_PINBAR,-0.10219375936776515,-0.23163918790026364,-0.7289821501566924
2007-11-23,16:00:00,1.4817,1.483,1.4795,1.4823,1846,1.4872,1.4821,0.0005999999999999339,0.000700000000000145,0.0021999999999999797,0.0035000000000000586,True,False,BULLISH_SWEEP_PINBAR,0.08770154489645005,-0.013492545368682317,0.24286581663631165
2007-12-20,16:00:00,1.4335,1.4367,1.4315,1.4341,2072,1.4422,1.4325,0.0005999999999999339,0.0026000000000001577,0.0020000000000000018,0.0052000000000000934,True,False,BULLISH_SWEEP_PINBAR,-0.13248727424865858,0.10459521651210214,0.12551425981451947
2007-12-27,08:00:00,1.4487,1.4514,1.4474,1.4485,1471,1.4504,1.4415,0.00020000000000020002,0.0026999999999999247,0.0010999999999998789,0.0040000000000000036,False,True,BEARISH_SWEEP_PINBAR,0.1656886434242444,0.8491542975492027,1.1045909561615475
2008-01-11,20:00:00,1.4784,1.4819,1.477,1.4776,1307,1.4812,1.464,0.0007999999999999119,0.0035000000000000586,0.0005999999999999339,0.004899999999999904,False,True,BEARISH_SWEEP_PINBAR,0.20303194369246697,0.6564699512723363,0.6361667569030911
2008-01-31,08:00:00,1.484,1.4913,1.4817,1.4826,3518,1.4906,1.4754,0.0014000000000000679,0.007300000000000084,0.0008999999999999009,0.009600000000000053,False,True,BEARISH_SWEEP_PINBAR,0.31701065695400976,0.2630513961958731,0.29003102657494895
2008-02-18,12:00:00,1.4639,1.4646,1.461,1.464,1765,1.4707,1.463,9.999999999998899e-05,0.0005999999999999339,0.0028999999999999027,0.0035999999999998256,True,False,BULLISH_SWEEP_PINBAR,0.040983606557372536,0.10245901639344651,0.7172131147540952
2008-02-18,16:00:00,1.4641,1.4663,1.462,1.4646,1914,1.4707,1.463,0.0004999999999999449,0.0017000000000000348,0.0020999999999999908,0.0042999999999999705,True,False,BULLISH_SWEEP_PINBAR,0.08876143656971726,0.10241704219582526,0.6418134644271525
2008-02-22,16:00:00,1.4833,1.4861,1.4794,1.4824,3027,1.4836,1.4702,0.0009000000000001229,0.0027999999999999137,0.0029999999999998916,0.006699999999999928,False,True,BEARISH_SWEEP_PINBAR,0.026983270372366162,-0.08094981111709848,-0.02023745277927462
2008-03-03,16:00:00,1.52,1.5273,1.5159,1.5192,4909,1.5238,1.5143,0.0007999999999999119,0.007300000000000084,0.0033000000000000806,0.011400000000000077,False,True,BEARISH_SWEEP_PINBAR,0.11848341232226181,-0.06582411795682674,0.1053185887308994
2008-03-07,00:00:00,1.5376,1.5394,1.5372,1.5372,875,1.538,1.526,0.000400000000000178,0.0018000000000000238,0.0,0.002200000000000202,False,True,BEARISH_SWEEP_PINBAR,0.05204267499350338,0.1951600312256124,0.06505334374187562
2008-03-11,12:00:00,1.5372,1.5492,1.5331,1.5354,4374,1.5403,1.5312,0.0017999999999998018,0.01200000000000001,0.0023000000000001908,0.016100000000000003,False,True,BEARISH_SWEEP_PINBAR,-0.11723329425557014,-0.013025921583965093,0.7945812166210752
2008-03-11,20:00:00,1.5335,1.5339,1.5307,1.5336,1294,1.5403,1.5312,9.999999999998899e-05,0.00029999999999996696,0.0028000000000001357,0.0032000000000000917,True,False,BULLISH_SWEEP_PINBAR,0.10432968179445903,0.19561815336462518,1.3954094940010344
2008-03-13,12:00:00,1.5579,1.5626,1.5549,1.5568,4203,1.557,1.5331,0.001100000000000101,0.0046999999999999265,0.0019000000000000128,0.00770000000000004,False,True,BEARISH_SWEEP_PINBAR,0.14773895169578422,0.16058581706063377,-0.051387461459398244
2008-03-31,16:00:00,1.5812,1.5896,1.5788,1.5809,3992,1.5838,1.5742,0.00029999999999996696,0.008399999999999963,0.0020999999999999908,0.01079999999999992,False,True,BEARISH_SWEEP_PINBAR,-0.13916123726990828,-0.2213928774748598,-1.2777531785691691
2008-05-12,08:00:00,1.541,1.5443,1.5365,1.5428,2792,1.5487,1.5391,0.0018000000000000238,0.0015000000000000568,0.0044999999999999485,0.007800000000000029,True,False,BULLISH_SWEEP_PINBAR,0.11018926626912334,0.8037334716100575,0.3370495203526117
2008-05-22,08:00:00,1.5761,1.5813,1.5743,1.5759,2562,1.5796,1.5631,0.00019999999999997797,0.005199999999999871,0.0016000000000000458,0.006999999999999895,False,True,BEARISH_SWEEP_PINBAR,-0.12056602576305685,-0.17133066818961523,-0.19036740909956937
2008-06-06,00:00:00,1.5592,1.5604,1.558,1.5586,964,1.56,1.5365,0.0005999999999999339,0.0012000000000000899,0.0005999999999999339,0.0023999999999999577,False,True,BEARISH_SWEEP_PINBAR,-0.05132811497497189,0.5389452072372619,1.1548825869369959
2008-06-13,20:00:00,1.5374,1.5393,1.5346,1.5379,1342,1.5565,1.5378,0.0004999999999999449,0.0013999999999998458,0.0028000000000001357,0.0046999999999999265,True,False,BULLISH_SWEEP_PINBAR,0.06502373366277976,0.36413290851160995,0.6307302165290357
2008-07-02,08:00:00,1.5811,1.5849,1.5803,1.5806,3370,1.5826,1.5723,0.0004999999999999449,0.0038000000000000256,0.00029999999999996696,0.0045999999999999375,False,True,BEARISH_SWEEP_PINBAR,0.3542958370239181,0.4808300645324593,0.44919650765531344
2008-07-04,00:00:00,1.5704,1.571,1.5674,1.5709,1165,1.5908,1.5682,0.0004999999999999449,9.999999999998899e-05,0.0030000000000001137,0.0036000000000000476,True,False,BULLISH_SWEEP_PINBAR,0.04456044305812878,-0.1973391049716647,-0.3628493220446902
2008-07-17,20:00:00,1.5862,1.5865,1.5783,1.5863,2980,1.5948,1.58,9.999999999998899e-05,0.00019999999999997797,0.007900000000000018,0.008199999999999985,True,False,BULLISH_SWEEP_PINBAR,-0.23955115677992975,-0.012607955619994829,-0.10086364495997262
2008-07-25,12:00:00,1.5707,1.5753,1.5698,1.5703,3468,1.5713,1.5628,0.00039999999999995595,0.0045999999999999375,0.0004999999999999449,0.005499999999999838,False,True,BEARISH_SWEEP_PINBAR,-0.006368209896197477,-0.05094567916959395,0.3438833343947062
2008-08-13,08:00:00,1.4924,1.4977,1.4899,1.4919,3477,1.4964,1.4815,0.0004999999999999449,0.005300000000000082,0.0020000000000000018,0.007800000000000029,False,True,BEARISH_SWEEP_PINBAR,0.04021717273275246,-0.006702862122125409,-0.12065151819827226
2008-08-27,12:00:00,1.4721,1.4775,1.4712,1.472,3586,1.4759,1.4571,9.999999999998899e-05,0.005400000000000071,0.0007999999999999119,0.006299999999999972,False,True,BEARISH_SWEEP_PINBAR,-0.27173913043478287,0.2513586956521764,0.3532608695652238
2008-09-02,04:00:00,1.4579,1.4594,1.4565,1.4582,1334,1.4723,1.4581,0.00029999999999996696,0.0012000000000000899,0.0014000000000000679,0.0029000000000001247,True,False,BULLISH_SWEEP_PINBAR,-0.5486215882594985,-0.384035111781652,-1.028665477986552
2008-09-12,00:00:00,1.3998,1.404,1.3983,1.3994,2452,1.3999,1.3881,0.00039999999999995595,0.0041999999999999815,0.0010999999999998789,0.005699999999999816,False,True,BEARISH_SWEEP_PINBAR,0.078605116478498,0.8932399599828467,2.2724024581963738
2008-09-26,12:00:00,1.4605,1.4654,1.4554,1.4618,5489,1.4767,1.4561,0.0013000000000000789,0.0036000000000000476,0.005099999999999882,0.010000000000000009,True,False,BULLISH_SWEEP_PINBAR,-0.08209057326584279,-0.8893145437132235,-1.717061157477076
2008-10-01,16:00:00,1.4023,1.4074,1.3975,1.4041,7289,1.4435,1.4008,0.0017999999999998018,0.0033000000000000806,0.0048000000000001375,0.00990000000000002,True,False,BULLISH_SWEEP_PINBAR,-0.23502599529947005,-0.5626379887472257,-1.5169859696602717
