trade_date,trade_time,open,high,low,close,volume,week,prev_week_high,prev_week_low,rsi,distance_to_prev_week_high_pct,distance_to_prev_week_low_pct,signal,forward_1,forward_3,forward_6
2019-04-15,16:00:00,111.969,112.071,111.946,112.0,9594,2019-04-15/2019-04-21,112.088,110.839,89.43722943722946,-0.07850974234529465,1.0474652423785864,BEARISH_WEEKLY_STRUCTURE,-0.019642857142862118,-0.05714285714285085,-0.041964285714283074
2019-04-15,20:00:00,112.0,112.036,111.962,111.978,4087,2019-04-15/2019-04-21,112.088,110.839,86.66666666666615,-0.09813717793162464,1.0276166331345427,BEARISH_WEEKLY_STRUCTURE,-0.026790976799015105,-0.07769383271713112,0.02947007447891662
2019-06-03,04:00:00,108.218,108.315,108.097,108.126,12148,2019-06-03/2019-06-09,109.922,108.274,10.098906819365013,-1.6338858463273889,-0.13669024881319258,BULLISH_WEEKLY_STRUCTURE,0.10913193866414646,0.24323474464975214,-0.11930525498030527
2019-06-03,08:00:00,108.126,108.378,108.066,108.244,13082,2019-06-03/2019-06-09,109.922,108.274,16.10738255033546,-1.5265369989628985,-0.027707482867540812,BULLISH_WEEKLY_STRUCTURE,0.11455600310409372,-0.2392742322900118,-0.18661542441151305
2019-06-03,16:00:00,108.367,108.442,108.193,108.389,17175,2019-06-03/2019-06-09,109.922,108.274,14.20274551214321,-1.3946252797438194,0.10621201765889769,BULLISH_WEEKLY_STRUCTURE,-0.37273155024956073,-0.36166031608373167,-0.09595069610384745
2019-07-08,16:00:00,108.57,108.726,108.515,108.718,7114,2019-07-08/2019-07-14,108.634,107.529,80.50734312416552,0.07732385809231289,1.1057482167601365,BEARISH_WEEKLY_STRUCTURE,0.06990562740299988,0.04874997700472532,0.05886789676041957
2019-07-08,20:00:00,108.717,108.802,108.645,108.794,3602,2019-07-08/2019-07-14,108.634,107.529,82.92367399741286,0.1472835392234444,1.17642682439156,BEARISH_WEEKLY_STRUCTURE,-0.06618012022722092,0.021140871739246773,0.08272515028402615
2019-07-09,04:00:00,108.722,108.895,108.722,108.771,5616,2019-07-08/2019-07-14,108.634,107.529,80.53152039555015,0.1261115304600774,1.1550372457662625,BEARISH_WEEKLY_STRUCTURE,0.04229068409777631,0.010112989675552932,0.11216224912890373
2019-07-29,16:00:00,108.637,108.899,108.624,108.85,7176,2019-07-29/2019-08-04,108.827,107.698,80.16654049962143,0.02113446111718244,1.0696577466619632,BEARISH_WEEKLY_STRUCTURE,-0.05695911805236345,-0.19384474046853334,-0.17914561322920824
2019-10-03,12:00:00,107.226,107.268,106.87,106.914,9440,2019-09-30/2019-10-06,108.178,106.959,16.716269841269494,-1.1684446005657303,-0.04207219588814565,BULLISH_WEEKLY_STRUCTURE,-0.14684699852217342,-0.07763248966458874,-0.18519557775408974
2019-10-03,20:00:00,106.757,106.964,106.757,106.863,12284,2019-09-30/2019-10-06,108.178,106.959,15.934065934065458,-1.2155891216328625,-0.08975401789471071,BULLISH_WEEKLY_STRUCTURE,-0.0299448827002765,-0.08796309293206638,0.03462377062220426
2019-10-11,12:00:00,107.914,108.485,107.877,108.455,13647,2019-10-07/2019-10-13,108.468,106.48,80.43478260869557,-0.011985101596789127,1.8548084147257646,BEARISH_WEEKLY_STRUCTURE,0.058088608178509415,0.018440827993173224,-0.20561523212392144
2019-10-11,16:00:00,108.455,108.628,108.336,108.518,18556,2019-10-07/2019-10-13,108.468,106.48,80.61797752808991,0.046096544603013934,1.9139744552967661,BEARISH_WEEKLY_STRUCTURE,-0.0903075987393787,-0.19628080134170725,-0.10781621482150835
2019-10-31,12:00:00,108.596,108.633,108.101,108.181,10241,2019-10-28/2019-11-03,108.772,108.247,14.08966148215994,-0.54333835913655,-0.06097166665127209,BULLISH_WEEKLY_STRUCTURE,-0.09336205063735692,-0.16916094323401773,-0.19596786866455598
2019-11-05,16:00:00,108.816,109.156,108.808,109.154,10796,2019-11-04/2019-11-10,109.285,107.884,98.15112540192845,-0.11987006451022576,1.1771903155240777,BEARISH_WEEKLY_STRUCTURE,0.06412957839383568,-0.11634937794308532,-0.1273430199534564
2019-11-05,20:00:00,109.155,109.236,109.086,109.224,6788,2019-11-04/2019-11-10,109.285,107.884,98.23212913143661,-0.05581735828338092,1.242074821104152,BEARISH_WEEKLY_STRUCTURE,-0.07324397568299851,-0.2261407749212626,-0.2618472130667265
