trade_date,trade_time,open,high,low,close,volume,prev_daily_low,signal,breakout_count,forward_1,forward_3,forward_6
2023-06-21,16:00:00,0.89788,0.89977,0.89346,0.89407,11269,0.89514,BEARISH_DAILY_LOW_BREAKOUT,1,-0.11296654624359014,-0.1521133691992828,0.31764850626907887
2023-06-26,12:00:00,0.8952,0.89536,0.89114,0.89277,7588,0.89444,BEARISH_DAILY_LOW_BREAKOUT,1,0.2318626297926696,0.41108012141985756,0.034723389002770305
2023-07-06,20:00:00,0.89637,0.89649,0.8951,0.89525,4860,0.89571,BEARISH_DAILY_LOW_BREAKOUT,1,0.13739179000279972,0.05473331471655855,-0.6824909243228092
2023-07-07,12:00:00,0.89573,0.89699,0.89206,0.89326,9359,0.89508,BEARISH_DAILY_LOW_BREAKOUT,1,-0.5955712782392698,-0.41645209681392387,-0.19927008933569215
2023-07-10,16:00:00,0.89148,0.89148,0.88628,0.8865,8506,0.88757,BEARISH_DAILY_LOW_BREAKOUT,1,-0.13423575860123108,-0.25380710659898187,-0.7399887196841398
2023-07-11,00:00:00,0.88527,0.8857,0.88473,0.88501,2783,0.88518,BEARISH_DAILY_LOW_BREAKOUT,1,-0.08587473587868871,-0.19321815572705273,-0.7547937311442705
2023-07-12,00:00:00,0.87924,0.87959,0.87795,0.87833,3176,0.87929,BEARISH_DAILY_LOW_BREAKOUT,1,-0.09791308505915576,-0.40303758268533446,-1.3218266482984764
2023-07-13,08:00:00,0.86592,0.86695,0.86154,0.86304,8584,0.8659,BEARISH_DAILY_LOW_BREAKOUT,1,-0.09617167222840163,-0.502873563218392,-0.6477104189840545
2023-07-14,04:00:00,0.8588,0.85894,0.85696,0.85771,4552,0.85822,BEARISH_DAILY_LOW_BREAKOUT,1,-0.030313276049005723,0.4290494456168188,0.38474542677595935
2023-07-18,12:00:00,0.85917,0.85979,0.85545,0.85729,8337,0.85781,BEARISH_DAILY_LOW_BREAKOUT,1,0.25079028100175965,0.004665865693060692,0.05715685473993519
2023-07-20,04:00:00,0.85721,0.85732,0.85609,0.85643,4630,0.85668,BEARISH_DAILY_LOW_BREAKOUT,1,0.2078395198673568,1.2937426292866876,1.1442849970225273
2023-07-26,08:00:00,0.86497,0.86514,0.86132,0.86253,7196,0.86368,BEARISH_DAILY_LOW_BREAKOUT,1,0.0011593799635901928,-0.20289149362921047,-0.7686689158637989
2023-07-27,08:00:00,0.85989,0.86122,0.85557,0.8559,8334,0.85972,BEARISH_DAILY_LOW_BREAKOUT,1,0.6729758149316494,1.557424932819249,1.7770767613038974
2023-08-04,12:00:00,0.8776,0.87823,0.87239,0.87294,7723,0.87329,BEARISH_DAILY_LOW_BREAKOUT,1,-0.22338305038147035,0.09851765298874743,0.21650972575434133
2023-08-10,12:00:00,0.87329,0.87386,0.869,0.8719,8781,0.87315,BEARISH_DAILY_LOW_BREAKOUT,1,0.22250258057115976,0.5172611538020431,0.5539626103911001
2023-08-17,12:00:00,0.87929,0.8798,0.87596,0.87695,8815,0.87741,BEARISH_DAILY_LOW_BREAKOUT,1,0.2440275956439969,0.1071896915445511,0.5063002451679115
2023-08-22,04:00:00,0.87825,0.87833,0.87718,0.87796,3960,0.87798,BEARISH_DAILY_LOW_BREAKOUT,1,-0.045560162194172395,0.19590869743496914,0.18565766094127525
2023-08-24,00:00:00,0.87771,0.87806,0.87669,0.87697,2848,0.87737,BEARISH_DAILY_LOW_BREAKOUT,1,0.035348985712159074,0.6830336271480142,0.9453002953350763
2023-08-29,16:00:00,0.88501,0.88586,0.87875,0.87898,10416,0.88179,BEARISH_DAILY_LOW_BREAKOUT,1,-0.06939862112903586,0.07281166806980521,-0.06826093881543767
2023-08-30,12:00:00,0.8795,0.88002,0.87616,0.87667,8426,0.87747,BEARISH_DAILY_LOW_BREAKOUT,1,0.1950562925616367,0.13003752837442026,0.5018992323223186
2023-09-08,08:00:00,0.89108,0.89134,0.88946,0.89078,6048,0.89082,BEARISH_DAILY_LOW_BREAKOUT,1,0.13471339724735387,0.23911628011405342,0.07633759177350344
2023-09-20,16:00:00,0.89669,0.89682,0.8932,0.89355,7612,0.89479,BEARISH_DAILY_LOW_BREAKOUT,1,0.5629231716188339,0.7095294051815806,1.1896368418107581
2023-09-29,04:00:00,0.91503,0.91528,0.91318,0.91343,3976,0.9147,BEARISH_DAILY_LOW_BREAKOUT,1,-0.3853606735053554,0.11495133726722304,0.2572720405504608
2023-10-04,12:00:00,0.9186,0.91937,0.91437,0.91503,9983,0.91651,BEARISH_DAILY_LOW_BREAKOUT,1,0.11147175502442772,-0.012021463777149875,0.09507884987377872
2023-10-05,04:00:00,0.91491,0.91491,0.91342,0.9141,4572,0.91437,BEARISH_DAILY_LOW_BREAKOUT,1,0.40476971884913304,-0.05141669401596875,-0.07001422163876753
2023-10-06,16:00:00,0.9167,0.91727,0.90729,0.91012,14443,0.9121,BEARISH_DAILY_LOW_BREAKOUT,1,-0.012086318287704312,0.028567661407278927,-0.22414626642640992
2023-10-09,20:00:00,0.90807,0.90808,0.90493,0.90661,4941,0.90729,BEARISH_DAILY_LOW_BREAKOUT,1,-0.13346422386693774,-0.27685553876529184,-0.21398396223293947
2023-10-10,08:00:00,0.90621,0.90729,0.90353,0.9041,8744,0.90493,BEARISH_DAILY_LOW_BREAKOUT,1,0.3019577480367227,0.06304612321645386,-0.15263798252406235
2023-10-11,08:00:00,0.90492,0.90542,0.9026,0.90272,7515,0.90339,BEARISH_DAILY_LOW_BREAKOUT,1,-0.0908365827720591,-0.08529776674937271,-0.30685040765685256
2023-10-12,08:00:00,0.90056,0.90159,0.89865,0.89995,6284,0.90016,BEARISH_DAILY_LOW_BREAKOUT,1,0.3155730873937389,0.9344963609089301,0.7278182121228896
2023-10-16,20:00:00,0.90059,0.901,0.89954,0.90006,3887,0.9002,BEARISH_DAILY_LOW_BREAKOUT,1,0.017776592671605116,0.2810923716196734,0.017776592671605116
2023-10-18,12:00:00,0.89904,0.8997,0.89745,0.89862,8742,0.89897,BEARISH_DAILY_LOW_BREAKOUT,1,-0.01669226146758179,0.02336916605462192,-0.24370701742672377
2023-10-19,16:00:00,0.89644,0.89762,0.89281,0.89335,12114,0.89543,BEARISH_DAILY_LOW_BREAKOUT,1,-0.21380198130631525,-0.05373034085184138,-0.14328090893826023
2023-11-02,00:00:00,0.90684,0.90772,0.90468,0.90473,3586,0.90566,BEARISH_DAILY_LOW_BREAKOUT,1,-0.1591635073447323,-0.27079902291292024,0.10831960916516319
2023-11-03,12:00:00,0.90685,0.90738,0.89884,0.89914,7873,0.90177,BEARISH_DAILY_LOW_BREAKOUT,1,-0.23021998798852414,-0.122339124051883,-0.10788086393665351
2023-11-06,08:00:00,0.89707,0.8981,0.89535,0.89617,5912,0.89652,BEARISH_DAILY_LOW_BREAKOUT,1,0.22317194282334843,0.357075108517355,0.44745974536080857
2023-11-14,12:00:00,0.90146,0.90269,0.89467,0.89625,7593,0.90069,BEARISH_DAILY_LOW_BREAKOUT,1,-0.6728033472803324,-0.7542538354253823,-0.9774058577405847
2023-11-15,12:00:00,0.88912,0.88915,0.88544,0.88749,6224,0.88795,BEARISH_DAILY_LOW_BREAKOUT,1,-0.004507093037672537,0.05408511645202042,-0.02366223844776206
2023-11-20,00:00:00,0.88552,0.88655,0.88488,0.88493,3266,0.88521,BEARISH_DAILY_LOW_BREAKOUT,1,-0.1344739131908766,-0.013560394607484092,-0.12317358435130862
2023-11-24,16:00:00,0.88272,0.8831,0.88107,0.88145,5006,0.88172,BEARISH_DAILY_LOW_BREAKOUT,1,0.004537977196669126,0.04424527766747989,-0.01021044869248664
2023-11-27,12:00:00,0.88144,0.88153,0.87936,0.88004,6050,0.88095,BEARISH_DAILY_LOW_BREAKOUT,1,0.1499931821280837,-0.01136311985818701,-0.11590382255352266
2023-11-28,12:00:00,0.87988,0.88186,0.879,0.87902,6059,0.87936,BEARISH_DAILY_LOW_BREAKOUT,1,-0.1638187982070939,-0.28895815794862306,-0.29805920229347077
2023-11-29,16:00:00,0.87639,0.87718,0.87319,0.87444,8835,0.87611,BEARISH_DAILY_LOW_BREAKOUT,1,-0.07090252047023854,-0.1646768217373401,0.04688715063355078
