trade_date,trade_time,open,high,low,close,volume,prev_open,prev_close,prev_body_high,prev_body_low,curr_body_high,curr_body_low,prev_bearish,prev_bullish,curr_bullish,curr_bearish,signal,forward_1,forward_3,forward_6
2025-10-07,17:00:00,6751.7,6753.1,6705.3,6711.6,33969,6738.96,6746.36,6746.36,6738.96,6751.7,6711.6,False,True,False,True,BEARISH_ENGULFING,0.196674414446627,0.0947613087788258,0.5819774718397922
2025-10-08,05:00:00,6721.96,6725.66,6717.76,6717.96,1005,6720.56,6721.66,6721.66,6720.56,6721.96,6717.96,False,True,False,True,BEARISH_ENGULFING,0.09080137422670519,0.4867549077398469,0.6013730358620717
2025-10-09,05:00:00,6752.56,6760.06,6748.26,6758.36,1145,6757.86,6752.96,6757.86,6752.96,6758.36,6752.56,True,False,True,False,BULLISH_ENGULFING,-0.06658420090081026,-0.489763788848174,-0.21158979397367517
2025-10-10,17:00:00,6753.46,6755.46,6597.16,6615.56,16504,6729.46,6753.36,6753.36,6729.46,6753.46,6615.56,False,True,False,True,BEARISH_ENGULFING,-1.620422156249822,0.4051055390624418,0.6076583085936764
2025-10-13,21:00:00,6655.96,6666.06,6640.16,6648.26,3122,6651.76,6655.76,6655.76,6651.76,6655.96,6648.26,False,True,False,True,BEARISH_ENGULFING,0.32640119369579135,-0.8047218369919347,-0.08573671908138096
2025-10-14,17:00:00,6589.66,6681.96,6586.96,6675.06,8288,6594.46,6590.16,6594.46,6590.16,6675.06,6589.66,True,False,True,False,BULLISH_ENGULFING,-0.4868870092553475,-0.07940003535549016,-0.15580384296171937
2025-10-15,05:00:00,6654.16,6675.36,6651.66,6669.76,3002,6655.36,6654.16,6655.36,6654.16,6669.76,6654.16,True,False,True,False,BULLISH_ENGULFING,0.27587199539413165,-0.07646452046251086,0.08246173775368229
2025-10-15,17:00:00,6707.06,6724.86,6610.66,6664.66,9090,6688.36,6706.56,6706.56,6688.36,6707.06,6664.66,False,True,False,True,BEARISH_ENGULFING,0.1275383890551056,0.15904787340990184,-0.384115618801251
2025-10-20,05:00:00,6675.56,6694.56,6672.06,6691.56,2768,6680.26,6675.96,6680.26,6675.96,6691.56,6675.56,True,False,True,False,BULLISH_ENGULFING,-0.08966519017986836,0.7352545594749179,0.6396116899497168
2025-10-20,13:00:00,6685.36,6717.06,6674.36,6710.06,4473,6691.36,6685.56,6691.36,6685.56,6710.06,6685.36,True,False,True,False,BULLISH_ENGULFING,0.45752198937118027,0.4962697800019563,0.2637830362172591
2025-10-21,17:00:00,6727.56,6752.26,6721.66,6744.26,6305,6731.56,6727.76,6731.56,6727.76,6744.26,6727.56,True,False,True,False,BULLISH_ENGULFING,-0.1349295549104033,0.013344681254869121,-1.1268841948560702
2025-10-29,13:00:00,6903.46,6919.46,6902.46,6918.36,3109,6908.16,6903.66,6908.16,6903.66,6918.36,6903.46,True,False,True,False,BULLISH_ENGULFING,-0.2139235310102289,-0.19224209205648843,-0.6475523100850386
2025-10-30,01:00:00,6874.86,6908.76,6871.96,6905.06,4697,6903.86,6887.26,6903.86,6887.26,6905.06,6874.86,True,False,True,False,BULLISH_ENGULFING,-0.09123744036981839,-0.4561872018490788,-0.47211754858032173
2025-10-31,05:00:00,6872.56,6873.56,6862.16,6864.16,2484,6864.56,6872.46,6872.46,6864.56,6872.56,6864.16,False,True,False,True,BEARISH_ENGULFING,0.06555791240297429,-0.5055243467518213,-0.20395794969814224
2025-10-31,13:00:00,6868.96,6887.26,6849.06,6855.06,4615,6863.86,6868.66,6868.66,6863.86,6868.96,6855.06,False,True,False,True,BEARISH_ENGULFING,-0.37344676778905456,0.04376329310027921,-0.1356662086108682
2025-11-03,05:00:00,6858.36,6858.56,6847.36,6850.16,2341,6853.26,6858.06,6858.06,6853.26,6858.36,6850.16,False,True,False,True,BEARISH_ENGULFING,0.2321113667418067,0.10218739416305604,-0.8525348313032052
