trade_date,trade_time,open,high,low,close,volume,recent_low,recent_high,distance_to_recent_low_pct,distance_to_recent_high_pct,signal,forward_1,forward_3,forward_6
2007-03-16,08:00:00,1.9374,1.944,1.9371,1.9419,1259,1.9227,1.9403,0.9985957247620473,0.08246147502963697,DOUBLE_TOP_BEARISH,0.2935269581337885,0.010299191513465058,0.15963746845873128
2007-03-20,08:00:00,1.9446,1.9494,1.9444,1.9476,1098,1.9394,1.9482,0.4228111787150658,-0.03079765937788389,DOUBLE_TOP_BEARISH,0.6007393715341982,0.7034298623947446,0.7496405832819854
2007-03-20,16:00:00,1.9591,1.9605,1.9554,1.9601,1475,1.9394,1.9597,1.0673404145612015,0.020411287441953155,DOUBLE_TOP_BEARISH,0.06122136625682822,0.05611958573542681,-0.0714249272996197
2007-03-20,20:00:00,1.96,1.9622,1.9598,1.9613,747,1.9396,1.9605,1.1187873788410008,0.040805916857951235,DOUBLE_TOP_BEARISH,-0.005098659052668587,0.04588793147401728,0.32631417937082347
2007-03-21,00:00:00,1.9612,1.962,1.9605,1.9612,428,1.9404,1.9622,1.0719439290867943,-0.050963204566297514,DOUBLE_TOP_BEARISH,0.0,-0.14276973281664979,0.3671221700999323
2007-03-21,04:00:00,1.9613,1.9619,1.9612,1.9612,240,1.9414,1.9622,1.0198825589780591,-0.050963204566297514,DOUBLE_TOP_BEARISH,0.05098919029165255,-0.1274729757291427,0.32633081786661033
2007-03-21,08:00:00,1.9613,1.9651,1.9612,1.9622,1058,1.9418,1.9622,1.0505716345658656,0.0,DOUBLE_TOP_BEARISH,-0.1936601773519532,0.28029762511467027,0.25991234328815127
2007-03-21,20:00:00,1.9586,1.9691,1.9582,1.9677,1698,1.9429,1.9651,1.2764424314169507,0.13230878835682336,DOUBLE_TOP_BEARISH,0.03557452863749164,-0.02032830207856665,-0.14229811454997782
2007-03-22,00:00:00,1.9676,1.9694,1.9662,1.9684,748,1.9429,1.9691,1.3124710484327478,-0.035549235691439994,DOUBLE_TOP_BEARISH,-0.040642145905299326,-0.05080268238162415,-0.17780938833569582
2007-03-22,04:00:00,1.9683,1.969,1.967,1.9676,479,1.9429,1.9694,1.2712954861289796,-0.09139839545039219,DOUBLE_TOP_BEARISH,-0.015247001423051788,-0.19312868469201186,-0.2185403537304315
2007-03-22,08:00:00,1.9674,1.9688,1.9659,1.9673,1025,1.9554,1.9694,0.6085711363403917,-0.106631461358789,DOUBLE_TOP_BEARISH,0.005083108829359477,-0.12199461190463873,-0.05083108829360605
2007-03-22,12:00:00,1.9672,1.9724,1.9666,1.9674,1869,1.9554,1.9694,0.6136851795029156,-0.10155377272265673,DOUBLE_TOP_BEARISH,-0.18298261665142054,-0.12707126156348209,-0.06607705601301611
2007-03-23,16:00:00,1.9659,1.9667,1.9586,1.962,2067,1.9602,1.9724,0.0918273645546385,-0.5272764145203795,DOUBLE_BOTTOM_BULLISH,-0.025484199796123597,-0.16309887869520232,0.3567787971457756
2007-03-23,20:00:00,1.9622,1.9638,1.9608,1.9615,725,1.9586,1.9724,0.14806494434801004,-0.5526262421415489,DOUBLE_BOTTOM_BULLISH,-0.08666836604639484,-0.07137394850879775,0.3823604384399726
2007-03-26,00:00:00,1.9601,1.9608,1.957,1.9598,298,1.9586,1.9724,0.06126825283366129,-0.6388156560535361,DOUBLE_BOTTOM_BULLISH,-0.05102561485865343,0.0663332993162608,0.43371772629859945
2007-03-26,04:00:00,1.9601,1.9607,1.958,1.9588,431,1.957,1.9724,0.09197751660705283,-0.6895153112958748,DOUBLE_BOTTOM_BULLISH,0.06636716356952506,0.5207269756994071,0.48499081070042077
2007-03-26,16:00:00,1.9609,1.972,1.9607,1.969,1788,1.957,1.969,0.6131834440470113,0.0,DOUBLE_TOP_BEARISH,0.0,-0.035551041137640675,-0.14220416455054014
2007-03-28,08:00:00,1.9656,1.9659,1.9623,1.9631,1488,1.9607,1.972,0.12240526342632517,-0.45131845841784524,DOUBLE_BOTTOM_BULLISH,0.015281952014668991,-0.08150374407824593,0.05093984004889663
2007-03-28,12:00:00,1.963,1.9651,1.9597,1.9634,2332,1.9619,1.9704,0.07645649625363458,-0.3552578156719395,DOUBLE_BOTTOM_BULLISH,-0.13242334725475888,-0.03565243964552027,0.07639808495467337
2007-03-28,16:00:00,1.9636,1.9681,1.9607,1.9608,2623,1.9597,1.9701,0.05613104046538251,-0.47205725597684706,DOUBLE_BOTTOM_BULLISH,0.03569971440228085,0.1682986536107639,0.0866993064055392
2007-03-28,20:00:00,1.9605,1.9637,1.9605,1.9615,934,1.9597,1.9694,0.09185079348880051,-0.4011374022544947,DOUBLE_BOTTOM_BULLISH,0.06117767015038837,0.13255161865918613,0.03568697425439322
2007-03-29,16:00:00,1.9651,1.9654,1.9615,1.9625,1404,1.9597,1.9681,0.1428790120936834,-0.28453838727707176,DOUBLE_BOTTOM_BULLISH,-0.015286624203819973,0.056050955414017875,0.2853503184713401
2007-03-29,20:00:00,1.9626,1.9641,1.9615,1.9622,621,1.9597,1.9681,0.12757054651221852,-0.2997815151669131,DOUBLE_BOTTOM_BULLISH,0.015288961369889257,-0.3108755478544488,0.29049026602792977
2007-03-30,00:00:00,1.9623,1.9633,1.9615,1.9625,297,1.9597,1.9681,0.1428790120936834,-0.28453838727707176,DOUBLE_BOTTOM_BULLISH,0.056050955414017875,-0.1579617834394844,0.22929936305733353
2007-03-30,16:00:00,1.9593,1.9716,1.9554,1.9681,2527,1.9544,1.9658,0.7009823986901375,0.11700071217824645,DOUBLE_TOP_BEARISH,-0.010162085259894212,0.025405213149735525,0.5284284335145554
2007-04-02,08:00:00,1.9684,1.974,1.9677,1.973,1387,1.9544,1.9716,0.9516987310683674,0.0710083181172686,DOUBLE_TOP_BEARISH,0.2686264571718125,0.2432843385707002,0.2736948808920349
2007-04-02,16:00:00,1.9781,1.9801,1.9766,1.9785,1356,1.9544,1.9788,1.233115022513304,-0.01516070345663872,DOUBLE_TOP_BEARISH,-0.03538033864038023,-0.0555976750063118,-0.14657568865301504
2007-04-02,20:00:00,1.9787,1.9788,1.9771,1.9778,391,1.9544,1.9801,1.197298403602133,-0.11615574970960905,DOUBLE_TOP_BEARISH,0.03539286075436965,0.030336737789459698,-0.18707654970169058
2007-04-03,00:00:00,1.9777,1.9792,1.9773,1.9785,379,1.9544,1.9801,1.233115022513304,-0.08080399979799231,DOUBLE_TOP_BEARISH,-0.0555976750063118,-0.10614101592115192,-0.21733636593378675
