trade_date,trade_time,open,high,low,close,volume,ny_high,ny_low,signal,bullish_count,bearish_count,forward_1,forward_3,forward_6
2024-01-25,20:00:00,1.34958,1.35042,1.34679,1.34743,6564,1.35195,1.34851,BEARISH_NEWYORK_BREAKOUT,0,1,-0.020038146694076314,-0.13581410537096536,-0.1721796308527996
2024-01-29,20:00:00,1.34461,1.34533,1.34095,1.34142,5292,1.34646,1.34327,BEARISH_NEWYORK_BREAKOUT,0,1,-0.05367446437357829,-0.07529334585737169,-0.1259858955435262
2024-01-30,20:00:00,1.34134,1.34161,1.33953,1.33973,5112,1.34462,1.34055,BEARISH_NEWYORK_BREAKOUT,0,1,0.10225941047822108,0.18511192553722133,0.2739357930329126
2024-01-31,20:00:00,1.33927,1.34459,1.33706,1.3434,11666,1.33992,1.33583,BULLISH_NEWYORK_BREAKOUT,1,0,-0.006699419383647721,0.08485931219295377,-0.3595355069227252
2024-02-08,20:00:00,1.34651,1.34661,1.34518,1.34574,5121,1.34871,1.34597,BEARISH_NEWYORK_BREAKOUT,0,1,0.031209594721126444,-0.001486171177189426,0.009660112651772518
2024-02-14,20:00:00,1.35471,1.35529,1.35401,1.35427,5511,1.35626,1.35431,BEARISH_NEWYORK_BREAKOUT,0,1,0.01624491423422855,-0.047257932317778126,-0.5811248864702049
2024-02-15,20:00:00,1.34879,1.34882,1.3463,1.3464,5472,1.35238,1.34752,BEARISH_NEWYORK_BREAKOUT,0,1,0.10175282234104809,0.12032085561496991,0.15819964349375856
2024-02-22,20:00:00,1.34916,1.34988,1.34795,1.34815,18471,1.35073,1.34826,BEARISH_NEWYORK_BREAKOUT,0,1,0.002967028891446798,0.11274709787486303,0.1817305196009393
2024-03-05,20:00:00,1.35761,1.35996,1.35744,1.35905,5524,1.35901,1.35552,BULLISH_NEWYORK_BREAKOUT,1,0,-0.03163974835364059,-0.071373385820988,-0.573930318972814
2024-03-07,20:00:00,1.347,1.347,1.34538,1.34584,4611,1.34962,1.34607,BEARISH_NEWYORK_BREAKOUT,0,1,-0.06464364263210534,-0.16049456101764994,0.19244486714617579
2024-03-12,20:00:00,1.35007,1.35099,1.34896,1.34899,4142,1.35251,1.34905,BEARISH_NEWYORK_BREAKOUT,0,1,0.01853238348691121,-0.01853238348689475,-0.15418943061103935
2024-03-20,20:00:00,1.35505,1.35578,1.34816,1.34917,9141,1.35929,1.35503,BEARISH_NEWYORK_BREAKOUT,0,1,-0.14898048429775843,0.037059821964611196,0.28165464693107806
2024-03-26,20:00:00,1.35767,1.35881,1.35708,1.35835,3844,1.358,1.35524,BULLISH_NEWYORK_BREAKOUT,1,0,0.03312842787205517,0.15828026649980464,-0.12367946405564868
2024-03-27,20:00:00,1.35846,1.35904,1.35649,1.35667,3861,1.36059,1.35706,BEARISH_NEWYORK_BREAKOUT,0,1,0.12088422387167579,0.27125240478523927,-0.19754251218056088
2024-04-04,20:00:00,1.35005,1.35586,1.34996,1.3543,6233,1.35015,1.34776,BULLISH_NEWYORK_BREAKOUT,1,0,0.029535553422429,0.13512515690762744,0.3403972531935319
2024-04-15,20:00:00,1.37619,1.37931,1.37574,1.37869,6917,1.37725,1.37249,BULLISH_NEWYORK_BREAKOUT,1,0,0.05585011859083169,0.07470860019294305,0.30173570563360447
2024-04-17,20:00:00,1.3805,1.38067,1.37594,1.37724,7625,1.38182,1.37827,BEARISH_NEWYORK_BREAKOUT,0,1,-0.023960965409074778,-0.135052714123898,-0.036304493044055135
2024-04-22,20:00:00,1.37104,1.37104,1.36867,1.36992,5760,1.37495,1.37099,BEARISH_NEWYORK_BREAKOUT,0,1,-0.046718056528846495,0.064967297360434,-0.26716888577435155
2024-04-25,20:00:00,1.36795,1.36817,1.36498,1.36573,7604,1.37308,1.36766,BEARISH_NEWYORK_BREAKOUT,0,1,0.008786509778645703,-0.09079393437942564,0.07688196056321493
2024-04-30,20:00:00,1.37553,1.37844,1.37505,1.3778,7364,1.37609,1.37191,BULLISH_NEWYORK_BREAKOUT,1,0,0.010161126433446726,-0.04499927420524335,-0.290317898098418
2024-05-01,20:00:00,1.37667,1.37739,1.37032,1.3738,19270,1.37737,1.37466,BEARISH_NEWYORK_BREAKOUT,0,1,-0.04221866356091156,-0.15286067841024828,-0.46586111515504164
2024-05-02,20:00:00,1.36899,1.36916,1.36692,1.3674,7606,1.37293,1.36856,BEARISH_NEWYORK_BREAKOUT,0,1,-0.08044463946174338,-0.08117595436594592,0.08336989907855354
2024-05-07,20:00:00,1.37123,1.3741,1.37118,1.37249,5847,1.37169,1.36693,BULLISH_NEWYORK_BREAKOUT,1,0,0.09253255032824315,0.2251382523734262,-0.013843452411304451
2024-05-09,20:00:00,1.36859,1.36892,1.36743,1.36754,4990,1.37211,1.36803,BEARISH_NEWYORK_BREAKOUT,0,1,0.037293241879580157,0.05118680257980921,-0.031443321584738324
2024-05-22,20:00:00,1.36618,1.3698,1.36564,1.36934,8145,1.36769,1.36575,BULLISH_NEWYORK_BREAKOUT,1,0,-0.03213226809996027,-0.11830516891348788,0.2614398177224003
2024-05-23,20:00:00,1.3709,1.37433,1.37086,1.37292,8259,1.37094,1.36564,BULLISH_NEWYORK_BREAKOUT,1,0,0.021851236780015517,-0.05389971739066828,-0.46178947061737124
2024-05-29,20:00:00,1.37057,1.3719,1.37023,1.37179,6140,1.37171,1.36775,BULLISH_NEWYORK_BREAKOUT,1,0,0.018224363787450078,-0.02041128744195963,-0.27336545681191304
2024-06-06,20:00:00,1.36834,1.36859,1.36638,1.36693,6230,1.37098,1.36812,BEARISH_NEWYORK_BREAKOUT,0,1,-0.011705061707617651,0.10241928994169913,0.6971827379602495
2024-06-07,20:00:00,1.37449,1.37673,1.37429,1.37646,7287,1.37585,1.37083,BULLISH_NEWYORK_BREAKOUT,1,0,-0.007265013149673001,0.093718669630793,-0.05812010519738401
2024-06-11,20:00:00,1.37607,1.37654,1.37479,1.37576,6324,1.37914,1.37596,BEARISH_NEWYORK_BREAKOUT,0,1,0.011629935453853721,-0.05669593533755909,-0.25149735418968555
2024-06-12,20:00:00,1.36842,1.37343,1.36832,1.3723,11118,1.36992,1.36798,BULLISH_NEWYORK_BREAKOUT,1,0,0.03789258908400888,0.08744443634772774,0.1100342490708956
2024-06-17,20:00:00,1.37402,1.37406,1.37204,1.37232,5809,1.37643,1.37398,BEARISH_NEWYORK_BREAKOUT,0,1,-0.032062492713069546,0.2069488166025383,-0.0408068089075357
2024-06-27,20:00:00,1.36895,1.37008,1.36806,1.37001,6218,1.37,1.3681,BULLISH_NEWYORK_BREAKOUT,1,0,0.13795519740731435,0.055474047634695656,-0.1722615163392908
2024-07-02,20:00:00,1.36947,1.36953,1.36672,1.36782,5372,1.37255,1.3688,BEARISH_NEWYORK_BREAKOUT,0,1,-0.015352897311052879,-0.010966355222185266,-0.2880495971692222
