trade_date,trade_time,open,high,low,close,volume,ny_high,ny_low,signal,bullish_count,bearish_count,forward_1,forward_3,forward_6
2024-11-14,17:00:00,20981.52,21031.93,20911.81,20922.88,16029,21070.44,20955.05,BEARISH_NEWYORK_BREAKOUT,0,1,-0.26731501590603346,-0.7638049828704333,-2.8141441331212493
2024-11-15,17:00:00,20587.99,20594.49,20311.14,20334.08,17223,20766.74,20576.74,BEARISH_NEWYORK_BREAKOUT,0,1,0.3124311500692376,1.051141728566023,1.1372533205338031
2024-11-18,17:00:00,20431.86,20624.32,20423.86,20565.33,14143,20491.32,20386.19,BULLISH_NEWYORK_BREAKOUT,1,0,-0.14762709861694698,0.08635893515931131,0.6066034437570416
2024-11-19,17:00:00,20463.3,20698.63,20433.93,20690.08,15189,20530.14,20294.18,BULLISH_NEWYORK_BREAKOUT,1,0,-0.11000440790950075,0.2503615259099978,-0.8945832978896173
2024-11-20,17:00:00,20529.43,20619.38,20394.08,20504.99,17328,20741.78,20528.19,BEARISH_NEWYORK_BREAKOUT,0,1,0.7021217762115345,0.4720802107194359,1.2965624465069083
2024-11-25,17:00:00,20863.64,20884.65,20705.53,20775.42,18277,21000.64,20840.02,BEARISH_NEWYORK_BREAKOUT,0,1,0.23065719008329025,0.2783577901192936,0.568315827068735
2024-11-27,17:00:00,20792.0,20792.37,20611.79,20744.88,15341,20899.99,20770.62,BEARISH_NEWYORK_BREAKOUT,0,1,-0.025982314672340443,0.2523996282456229,0.38674603082784553
2024-11-29,17:00:00,20858.33,20954.49,20846.83,20929.24,10518,20859.45,20747.2,BULLISH_NEWYORK_BREAKOUT,1,0,-0.18395316791245164,-0.1881578117504554,1.0697473964654207
2024-12-02,17:00:00,21089.49,21199.74,21081.74,21153.12,13344,21109.74,20888.11,BULLISH_NEWYORK_BREAKOUT,1,0,4.727435008186626e-05,0.07752993411847262,0.12040776963398857
2024-12-03,17:00:00,21149.41,21207.49,21110.51,21178.59,13303,21169.12,21079.14,BULLISH_NEWYORK_BREAKOUT,1,0,0.43713958294673116,0.5742119753959096,1.1887004753385377
2024-12-04,17:00:00,21364.18,21442.93,21340.13,21430.34,13077,21403.81,21336.93,BULLISH_NEWYORK_BREAKOUT,1,0,0.15954016595163067,0.09892516870941258,0.04792271144555073
2024-12-05,17:00:00,21459.95,21517.03,21433.13,21440.61,12794,21499.89,21447.76,BEARISH_NEWYORK_BREAKOUT,0,1,-0.1722432337512799,-0.035773235929397025,0.8182136608986418
2024-12-06,17:00:00,21562.57,21624.51,21529.12,21616.04,13247,21570.69,21401.32,BULLISH_NEWYORK_BREAKOUT,1,0,-0.07332517889494182,-0.0482049441063298,-0.5845196437460431
2024-12-09,17:00:00,21582.62,21590.37,21394.73,21489.69,14161,21607.74,21539.99,BEARISH_NEWYORK_BREAKOUT,0,1,-0.24109235638111892,-0.325551462119738,-0.3568222715171801
2024-12-10,17:00:00,21510.2,21567.89,21404.84,21413.01,13764,21551.15,21451.53,BEARISH_NEWYORK_BREAKOUT,0,1,-0.1044224982849069,-0.04249752837176345,1.6022969213576335
2024-12-11,17:00:00,21659.97,21774.0,21634.39,21756.11,13159,21660.18,21392.57,BULLISH_NEWYORK_BREAKOUT,1,0,-0.16551672150950714,-0.1322387136303339,-0.4073798119241032
2024-12-12,21:00:00,21668.23,21686.3,21582.77,21604.62,7753,21715.54,21620.38,BEARISH_NEWYORK_BREAKOUT,0,1,0.43810073956404444,0.7591894696597322,0.6638857799859488
2024-12-13,17:00:00,21858.44,21862.47,21645.16,21752.67,16090,21884.77,21753.39,BEARISH_NEWYORK_BREAKOUT,0,1,-0.021238772067975937,0.15032637372791813,1.5815529771747674
2024-12-16,17:00:00,21952.49,22105.45,21912.92,22096.7,13717,21953.49,21820.74,BULLISH_NEWYORK_BREAKOUT,1,0,-0.033172374155424775,-0.11562812546669535,-0.5055053469522631
2024-12-18,21:00:00,21976.91,21976.91,21020.24,21167.79,27242,22068.87,21896.66,BEARISH_NEWYORK_BREAKOUT,0,1,0.006897271751085621,0.48715524861121057,-0.1554248223362073
2024-12-19,21:00:00,21317.99,21320.83,21081.2,21134.89,12198,21401.77,21251.32,BEARISH_NEWYORK_BREAKOUT,0,1,-0.6926934561760095,-1.3900237947772562,0.771709717911956
2024-12-20,17:00:00,20972.89,21542.3,20972.89,21395.97,22583,21046.49,20742.86,BULLISH_NEWYORK_BREAKOUT,1,0,-0.45793670490283706,0.30449659445212257,0.3922233953403293
2024-12-23,17:00:00,21367.37,21488.99,21219.77,21479.89,19230,21408.74,21278.74,BULLISH_NEWYORK_BREAKOUT,1,0,-0.010288693284738082,0.12099689523550447,1.481525277829633
2024-12-24,17:00:00,21649.89,21800.87,21643.41,21798.12,11726,21654.09,21508.55,BULLISH_NEWYORK_BREAKOUT,1,0,0.11753307165940283,-0.5195402172297428,-0.24025007661210687
2024-12-26,17:00:00,21715.49,21839.96,21692.24,21781.04,14946,21759.37,21628.87,BULLISH_NEWYORK_BREAKOUT,1,0,-0.16202164818576556,-0.33708215952958115,-1.5254551665118012
2024-12-31,17:00:00,21224.89,21260.49,20999.84,21013.45,21127,21307.07,21156.94,BEARISH_NEWYORK_BREAKOUT,0,1,0.053727493581496005,0.799107238459169,-0.7350054369939287
2025-01-02,17:00:00,21187.4,21239.97,20791.81,20859.0,32157,21286.12,20963.49,BEARISH_NEWYORK_BREAKOUT,0,1,0.6166163286830575,0.890454959489916,2.1563353947936186
2025-01-03,17:00:00,21186.93,21330.74,21066.19,21308.79,19364,21237.24,21018.37,BULLISH_NEWYORK_BREAKOUT,1,0,-0.06297870503206372,0.22854418294047069,0.9586184856108697
2025-01-07,17:00:00,21525.47,21527.58,21207.04,21258.46,27187,21618.32,21509.92,BEARISH_NEWYORK_BREAKOUT,0,1,-0.3300803538920423,-0.20485961824139318,-0.5547438525650508
2025-01-13,17:00:00,20637.24,20744.78,20552.06,20724.08,21051,20680.61,20537.24,BULLISH_NEWYORK_BREAKOUT,1,0,0.48566691500900305,0.7418905929720402,0.5379249645822616
2025-01-15,17:00:00,21158.81,21237.07,21081.08,21211.91,16923,21177.07,20802.77,BULLISH_NEWYORK_BREAKOUT,1,0,-0.01103153841403318,0.29738010391332864,-0.3605050181714007
2025-01-16,17:00:00,21214.92,21314.4,21105.93,21135.44,20220,21352.16,21208.67,BEARISH_NEWYORK_BREAKOUT,0,1,-0.3804983477987601,0.019777208328761033,1.6088143894804297
2025-01-21,17:00:00,21478.12,21620.32,21377.54,21601.32,17654,21583.87,21421.62,BULLISH_NEWYORK_BREAKOUT,1,0,0.10267891036288658,0.42094649771403,1.2764960659811604
2025-01-22,17:00:00,21865.0,21942.52,21825.4,21877.06,13850,21876.42,21731.6,BULLISH_NEWYORK_BREAKOUT,1,0,-0.20468929554520796,-0.3821811523120592,-0.31155923145066045
2025-01-23,17:00:00,21752.05,21837.64,21725.28,21808.9,13787,21772.33,21719.69,BULLISH_NEWYORK_BREAKOUT,1,0,0.31574265552135566,0.26062754196681237,-0.357743856865777
2025-01-24,17:00:00,21923.99,21935.37,21725.14,21730.88,14391,21943.49,21853.12,BEARISH_NEWYORK_BREAKOUT,0,1,0.13855858575446822,-2.2111851890029395,-3.258450647189622
2025-01-28,17:00:00,21157.51,21457.0,21156.52,21414.88,18588,21280.91,21034.03,BULLISH_NEWYORK_BREAKOUT,1,0,0.08251272012730519,0.5744136787131116,-0.3341134762370803
2025-01-29,17:00:00,21395.29,21443.16,21249.09,21343.33,18450,21566.44,21374.29,BEARISH_NEWYORK_BREAKOUT,0,1,0.5343121246778137,0.8278933043718908,0.6614712886883004
2025-01-31,21:00:00,21637.19,21664.01,21421.24,21457.12,16115,21755.12,21634.62,BEARISH_NEWYORK_BREAKOUT,0,1,-2.5306751325434096,-1.5787300439201533,-0.08840888245951706
2025-02-03,17:00:00,21098.72,21360.24,20999.99,21355.05,34647,21199.24,21042.24,BULLISH_NEWYORK_BREAKOUT,1,0,0.38913512260567024,-0.2972130713812308,0.7419322361689733
2025-02-04,17:00:00,21452.42,21582.14,21441.37,21513.49,16409,21467.99,21268.0,BULLISH_NEWYORK_BREAKOUT,1,0,-0.19220498394264335,-0.4635696021426705,0.41406577919248855
2025-02-05,17:00:00,21462.27,21633.66,21401.08,21602.57,16479,21487.24,21366.36,BULLISH_NEWYORK_BREAKOUT,1,0,0.2864011087569626,0.4705458656076636,0.5127167739764391
2025-02-06,21:00:00,21713.21,21777.21,21610.68,21741.97,9217,21719.99,21602.1,BULLISH_NEWYORK_BREAKOUT,1,0,0.2387088198539406,0.0702328261882453,-1.1474581190204916
2025-02-07,17:00:00,21806.15,21806.15,21492.66,21532.14,29609,21870.87,21694.39,BEARISH_NEWYORK_BREAKOUT,0,1,-0.18414333178215364,0.3017814299925579,1.162030341619547
2025-02-10,17:00:00,21695.99,21796.62,21686.24,21782.35,13301,21711.99,21599.37,BULLISH_NEWYORK_BREAKOUT,1,0,-0.18528762966345202,-0.4826384664648093,-0.3465649941351506
2025-02-12,21:00:00,21701.72,21771.24,21668.96,21766.69,7764,21755.63,21419.94,BULLISH_NEWYORK_BREAKOUT,1,0,0.1489891205323377,-0.08761093211691677,1.0316681130663474
2025-02-13,17:00:00,21831.33,21968.12,21791.15,21907.06,17087,21863.12,21700.49,BULLISH_NEWYORK_BREAKOUT,1,0,0.3843053335317413,0.6627087340793346,0.8995730143615788
2025-02-14,17:00:00,22047.24,22116.57,22014.22,22104.13,13375,22060.87,21962.99,BULLISH_NEWYORK_BREAKOUT,1,0,0.12603979437327134,0.4037254576407122,0.22502582096647983
2025-02-18,17:00:00,22121.37,22136.11,22048.49,22080.14,14245,22236.37,22085.87,BEARISH_NEWYORK_BREAKOUT,0,1,0.28061416277251466,0.4562018175609374,0.34940901642834443
2025-02-21,17:00:00,22027.62,22043.12,21695.67,21705.28,19524,22177.12,22017.74,BEARISH_NEWYORK_BREAKOUT,0,1,-0.40930133128897733,0.0631643544796601,-0.7402346341535251
