trade_date,trade_time,open,high,low,close,volume,week,prev_week_high,prev_week_low,rsi,distance_to_prev_week_high_pct,distance_to_prev_week_low_pct,signal,forward_1,forward_3,forward_6
2007-07-27,00:00:00,0.7822,0.7851,0.7781,0.7849,1233,2007-07-23/2007-07-29,0.799,0.7856,19.32989690721645,-1.7647058823529411,-0.08910386965375801,BULLISH_WEEKLY_STRUCTURE,-0.29303095935789014,-0.8408714485921837,-3.0194929290355526
2007-09-12,08:00:00,0.7066,0.7078,0.7049,0.7067,977,2007-09-10/2007-09-16,0.7064,0.6834,82.87292817679563,0.04246885617213575,3.409423470880888,BEARISH_WEEKLY_STRUCTURE,0.02830055186075817,0.6933635205886537,1.3159756615253961
2007-09-12,12:00:00,0.7066,0.7081,0.7057,0.7069,740,2007-09-10/2007-09-16,0.7064,0.6834,80.0,0.07078142695355959,3.4386889083991754,BEARISH_WEEKLY_STRUCTURE,1.0609704342905732,0.26877917668694484,1.0751167067477794
2008-02-25,12:00:00,0.8086,0.8094,0.8075,0.8087,1012,2008-02-25/2008-03-02,0.8098,0.7895,80.21978021978008,-0.13583600889108297,2.431918936035465,BEARISH_WEEKLY_STRUCTURE,-0.0989241993322645,0.6306417707431672,0.13602077408185853
2008-04-14,00:00:00,0.789,0.7931,0.7852,0.7861,7723,2008-04-14/2008-04-20,0.8024,0.7866,19.576719576719015,-2.0314057826520413,-0.06356470887362636,BULLISH_WEEKLY_STRUCTURE,0.11448925073146062,0.6487724208116007,0.5088411143620409
2008-04-25,20:00:00,0.781,0.7827,0.779,0.7817,523,2008-04-21/2008-04-27,0.7946,0.7825,8.878504672897222,-1.6234583438207932,-0.10223642172524254,BULLISH_WEEKLY_STRUCTURE,0.2302673659971887,0.5372905206601116,0.524497889215825
2008-05-09,04:00:00,0.7714,0.7729,0.7707,0.7721,736,2008-05-05/2008-05-11,0.7877,0.7725,12.2047244094488,-1.980449409673727,-0.05177993527507521,BULLISH_WEEKLY_STRUCTURE,0.12951690195570534,-0.5957777489962502,-0.9195700038855065
2008-05-09,08:00:00,0.7722,0.7747,0.7717,0.7731,1683,2008-05-05/2008-05-11,0.7877,0.7725,16.734693877551024,-1.8534975244382312,0.07766990291262718,BULLISH_WEEKLY_STRUCTURE,-0.6726167378088194,-0.49152761609106527,-0.7372914241365979
2008-05-19,08:00:00,0.7719,0.7757,0.7716,0.7745,684,2008-05-19/2008-05-25,0.7744,0.7536,84.07407407407385,0.012913223140494446,2.7733545647558278,BEARISH_WEEKLY_STRUCTURE,-0.025823111684955193,-0.3486120077469238,-0.15493867010974552
2008-05-19,12:00:00,0.7746,0.7773,0.7734,0.7743,601,2008-05-19/2008-05-25,0.7744,0.7536,83.01886792452812,-0.012913223140494446,2.7468152866241957,BEARISH_WEEKLY_STRUCTURE,-0.19372336303757534,-0.24538292651427263,0.2582978173834434
