trade_date,trade_time,open,high,low,close,volume,momentum,forward_1,forward_3,forward_6
2010-05-20,12:00:00,1.24,1.2407,1.23071,1.23558,11431,BEARISH_NY_OPEN,1.7457388432962733,-1.2156234319105046,0.07931497758139522
2010-05-21,12:00:00,1.25015,1.25727,1.24846,1.25715,11494,BULLISH_NY_OPEN,-1.5073777989897803,-2.473849580400104,-2.0307839160004817
2010-05-24,12:00:00,1.24363,1.24437,1.23503,1.2382,10524,BEARISH_NY_OPEN,-1.4246486835729186,-1.095945727669186,-1.6410919076078092
2010-05-25,12:00:00,1.22068,1.22366,1.21776,1.22056,10542,BEARISH_NY_OPEN,0.44979353739267175,1.3108736973192643,-0.19335387035460277
2010-05-26,12:00:00,1.23341,1.234,1.22472,1.22605,8369,BEARISH_NY_OPEN,-0.11581909383793294,0.4543044737163943,0.015496921006477097
2010-05-27,12:00:00,1.22522,1.23129,1.22261,1.22463,11811,BEARISH_NY_OPEN,0.974171790663302,-0.5511868891012006,-1.6396789234299418
2010-05-28,12:00:00,1.24323,1.24326,1.23488,1.23656,9350,BEARISH_NY_OPEN,-0.3994953742641009,-1.484764184511884,-3.318884647732434
2010-05-31,12:00:00,1.23002,1.23205,1.22853,1.23162,5432,BULLISH_NY_OPEN,-1.1156038388463863,-0.43682304606939965,-3.168184992124181
2010-06-01,12:00:00,1.21415,1.21832,1.21107,1.21788,12526,BULLISH_NY_OPEN,0.026275166683078457,-1.0945249121424165,-1.3950471310802426
2010-06-02,12:00:00,1.22167,1.22726,1.21749,1.2182,13039,BEARISH_NY_OPEN,0.6599901494007591,-1.8617632572648197,-0.8898374651124579
2010-06-03,12:00:00,1.22985,1.23129,1.22324,1.22624,10719,BEARISH_NY_OPEN,-1.768821764091857,-2.743345511482246,-1.445883350730691
2010-06-04,12:00:00,1.22049,1.22149,1.20212,1.20455,13448,BEARISH_NY_OPEN,-0.7496575484620891,-0.30384791000788647,1.8280685733261324
2010-06-07,12:00:00,1.1948,1.19907,1.19359,1.19552,12045,BULLISH_NY_OPEN,-0.24424518201283224,0.9903640256959376,2.6147617773019327
2010-06-08,12:00:00,1.19269,1.19577,1.19022,1.1926,11837,BEARISH_NY_OPEN,0.6951199060875322,1.3340600368941695,3.0119067583431116
2010-06-09,12:00:00,1.19501,1.203,1.19394,1.20089,11506,BULLISH_NY_OPEN,0.5387670810815292,2.138414009609533,3.0760519281532837
2010-06-10,12:00:00,1.20537,1.20872,1.20243,1.20736,12904,BULLISH_NY_OPEN,0.09524913861648426,1.6084680625496945,2.4300954147892857
2010-06-11,12:00:00,1.2108,1.21521,1.20826,1.20851,15375,BEARISH_NY_OPEN,1.4944021977476367,1.6557579167735543,2.4137160635824215
2010-06-14,12:00:00,1.22225,1.22724,1.22163,1.22657,10254,BULLISH_NY_OPEN,0.017120914419889895,0.9180071255615293,0.18180780550640846
2010-06-15,12:00:00,1.22068,1.22773,1.21762,1.22678,20849,BULLISH_NY_OPEN,0.14183472179201445,0.8086209426302946,0.11982588565187582
2010-06-16,12:00:00,1.23008,1.2306,1.22552,1.22852,9266,BEARISH_NY_OPEN,0.7578224204734094,0.745612607039351,0.04151336567577332
2010-06-17,12:00:00,1.23277,1.23952,1.2324,1.23783,10791,BULLISH_NY_OPEN,-0.09128878763643436,-0.7295024357141202,-0.7004192821308222
2010-06-18,12:00:00,1.23935,1.23935,1.23576,1.2367,8697,BEARISH_NY_OPEN,0.07924314708498269,-0.6832699927225558,-0.28139403250585654
2010-06-21,12:00:00,1.24054,1.24115,1.23493,1.23768,9969,BEARISH_NY_OPEN,-0.7174713980996703,-0.6988882425182459,-1.3880809256027387
2010-06-22,12:00:00,1.23135,1.23155,1.22521,1.2288,8815,BEARISH_NY_OPEN,-0.044759114583319375,0.02929687500001123,-0.32796223958333154
2010-06-23,12:00:00,1.22772,1.22956,1.22603,1.22825,5079,BULLISH_NY_OPEN,0.06350498676979466,0.40464074903317065,0.8622023203745065
2010-06-24,12:00:00,1.22758,1.23003,1.22614,1.22903,9330,BULLISH_NY_OPEN,0.010577447255149464,-0.6940432698957835,2.394571328608728
2010-06-25,12:00:00,1.22885,1.23181,1.22538,1.22916,8705,BULLISH_NY_OPEN,0.33030687624068084,-0.357154479481932,1.9403495069803707
2010-06-28,12:00:00,1.23688,1.23816,1.23258,1.23322,8244,BEARISH_NY_OPEN,-1.0314461328878923,0.4557175524237329,2.056405183178999
2010-06-29,12:00:00,1.21934,1.22171,1.21804,1.2205,8247,BULLISH_NY_OPEN,0.34985661614092556,3.1102007374027036,3.0692339205243795
2010-06-30,12:00:00,1.22148,1.23038,1.22056,1.22477,11790,BULLISH_NY_OPEN,1.148787119214222,2.305739036717102,3.570466291630269
2010-07-01,12:00:00,1.2299,1.24025,1.22726,1.23884,11637,BULLISH_NY_OPEN,1.5837396273933657,1.593426108294864,1.8912853960156326
2010-07-02,12:00:00,1.25045,1.26106,1.24985,1.25846,10442,BULLISH_NY_OPEN,-0.4330689890818902,-0.0397310999157657,-0.10012237178772604
2010-07-05,12:00:00,1.25454,1.25459,1.25176,1.25301,5380,BEARISH_NY_OPEN,0.4445295727887307,1.236223174595574,0.6616068507035164
2010-07-06,12:00:00,1.25944,1.26071,1.25706,1.25858,8596,BEARISH_NY_OPEN,-0.04926186654801959,0.2931875605841481,1.006690079295711
2010-07-07,12:00:00,1.25683,1.26034,1.25531,1.25796,8907,BULLISH_NY_OPEN,0.837864478997742,-0.06041527552544373,2.2170816242169837
2010-07-08,12:00:00,1.26552,1.26865,1.26424,1.2685,7722,BULLISH_NY_OPEN,-0.4911312573906155,-0.5675995270003842,2.306661411115496
2010-07-09,12:00:00,1.26671,1.26832,1.26085,1.26227,7534,BEARISH_NY_OPEN,-0.4016573316326862,0.7114167333454798,2.5295697433987985
2010-07-12,12:00:00,1.25643,1.25872,1.25506,1.2572,6134,BULLISH_NY_OPEN,0.3261215399300026,2.278873687559644,2.3663697104677013
2010-07-13,12:00:00,1.25413,1.2621,1.25292,1.2613,22582,BULLISH_NY_OPEN,0.7888686276064301,2.8906683580432837,1.6221358915404678
2010-07-14,12:00:00,1.27198,1.27281,1.26962,1.27125,7978,BEARISH_NY_OPEN,1.148475909537852,1.8053097345132763,1.2153392330383452
2010-07-15,12:00:00,1.2788,1.28635,1.27737,1.28585,17318,BULLISH_NY_OPEN,0.9262355640238042,0.08554652564452316,0.15242835478476977
2010-07-16,12:00:00,1.29456,1.30063,1.29364,1.29776,9675,BULLISH_NY_OPEN,-0.27431882628529214,-1.2328936012822105,-0.36139193687585397
2010-07-19,12:00:00,1.2965,1.29716,1.29307,1.2942,7040,BEARISH_NY_OPEN,-0.5601916241693694,-0.5795085767269403,0.4697882861999757
2010-07-20,12:00:00,1.29871,1.29904,1.28389,1.28695,10625,BEARISH_NY_OPEN,-0.4032790706709684,0.06682466296280826,0.9091262286802163
2010-07-21,12:00:00,1.28531,1.28717,1.27916,1.28176,8748,BEARISH_NY_OPEN,0.3854075645986725,0.8823804768443336,2.0768318561977352
2010-07-22,12:00:00,1.28417,1.28785,1.28177,1.2867,9627,BULLISH_NY_OPEN,0.0862671951503804,1.0554130722002135,1.2675837413538547
2010-07-23,12:00:00,1.29364,1.29484,1.28724,1.28781,8075,BEARISH_NY_OPEN,0.408445345198441,0.8417390764165663,1.7626823832708371
2010-07-26,12:00:00,1.29018,1.2944,1.28911,1.29307,7571,BULLISH_NY_OPEN,0.5575877562699746,1.1840039595690997,2.3355270789671096
2010-07-27,12:00:00,1.29993,1.30453,1.29635,1.30028,9827,BULLISH_NY_OPEN,-0.1253576152828637,0.20995477897067547,1.5558187467314708
2010-07-28,12:00:00,1.3009,1.30286,1.29737,1.29865,8807,BEARISH_NY_OPEN,0.7492395949640023,0.9132560736149063,1.74950910560966
2010-07-29,12:00:00,1.30674,1.30908,1.30592,1.30838,7586,BULLISH_NY_OPEN,-0.41043122028769136,1.1380485791589483,1.4300126874455434
2010-07-30,12:00:00,1.30481,1.30576,1.29802,1.30301,9655,BEARISH_NY_OPEN,0.5755903638498601,1.3430441823163346,1.6930031235370389
2010-08-02,12:00:00,1.30582,1.31156,1.30569,1.31051,7434,BULLISH_NY_OPEN,0.9736667404292896,0.8286850157572143,0.20755278479369357
2010-08-03,12:00:00,1.32264,1.3261,1.32168,1.32327,8971,BULLISH_NY_OPEN,-0.20857421387924413,0.28867880326767453,-1.843916963280357
2010-08-04,12:00:00,1.32024,1.3232,1.31901,1.32051,7461,BULLISH_NY_OPEN,0.06512635269705347,0.3453211259286107,-2.93295772088058
2010-08-05,12:00:00,1.31653,1.32344,1.31627,1.32137,9306,BULLISH_NY_OPEN,0.43288405215800035,-0.6160273049940619,-3.0226204620961474
2010-08-06,12:00:00,1.31878,1.32814,1.31573,1.32709,8284,BULLISH_NY_OPEN,-0.1522127361369713,-2.1264571355371626,-3.187425118115576
2010-08-09,12:00:00,1.32914,1.33014,1.3237,1.32507,6120,BEARISH_NY_OPEN,-0.8935376998951053,-3.266997215241463,-2.839849970190258
2010-08-10,12:00:00,1.31817,1.31836,1.31092,1.31323,8154,BEARISH_NY_OPEN,-1.0934870510116224,-2.421510321878104,-1.67906611941548
2010-08-11,12:00:00,1.3076,1.30763,1.29887,1.29887,10011,BEARISH_NY_OPEN,-1.3157590828951358,-1.0840191859077406,-0.7698999899913008
2010-08-12,12:00:00,1.28575,1.28575,1.27805,1.28178,10463,BEARISH_NY_OPEN,-0.027305777902592525,0.44157343693925627,-0.926836118522671
2010-08-13,12:00:00,1.28574,1.28653,1.27772,1.28143,10411,BEARISH_NY_OPEN,0.2622070655439649,0.7608687169802427,-0.8826077116971004
2010-08-16,12:00:00,1.27955,1.28607,1.27775,1.28479,8303,BULLISH_NY_OPEN,0.20625938869385804,0.3175616248569697,-1.8936946894045084
2010-08-17,12:00:00,1.28879,1.29152,1.28521,1.28744,8962,BEARISH_NY_OPEN,0.29049897470950703,-1.3623935872739614,-1.8486298390604474
2010-08-18,12:00:00,1.28787,1.29214,1.28701,1.29118,7873,BULLISH_NY_OPEN,-0.17890611688533234,-1.6310661565389861,-1.7387196208119768
2010-08-19,12:00:00,1.28142,1.28887,1.28108,1.28887,9097,BULLISH_NY_OPEN,-1.471831914778056,-2.2042564416892354,-1.2600184657878633
2010-08-20,12:00:00,1.27537,1.27681,1.26775,1.2699,11084,BEARISH_NY_OPEN,0.01732419875579864,-0.49295220096070025,0.04882274194819001
2010-08-23,12:00:00,1.27088,1.27247,1.26844,1.27012,6863,BEARISH_NY_OPEN,-0.7605580575063776,-0.10943847825402343,0.09290460743868147
2010-08-24,12:00:00,1.26316,1.2637,1.25874,1.26046,8891,BEARISH_NY_OPEN,0.2522888469289135,0.9655205242530517,1.8144169588880383
2010-08-25,12:00:00,1.26921,1.26992,1.2609,1.26364,10643,BEARISH_NY_OPEN,0.40280459624575166,0.5444588648665757,1.4774777626539175
2010-08-26,12:00:00,1.26959,1.27222,1.26655,1.26873,8145,BEARISH_NY_OPEN,0.30739400818141094,0.2025647694939178,1.1688854208539343
2010-08-27,12:00:00,1.27079,1.27408,1.26971,1.27263,8131,BULLISH_NY_OPEN,-0.1657983860194899,0.8407785452173966,1.2470238796822368
2010-08-30,12:00:00,1.27226,1.27278,1.26879,1.27052,6225,BEARISH_NY_OPEN,0.06139218587664915,0.9279665019047293,0.39432673236154947
2010-08-31,12:00:00,1.26795,1.27205,1.26656,1.2713,8136,BULLISH_NY_OPEN,0.9462754660583642,0.964367183198296,-0.2682293715094891
2010-09-01,12:00:00,1.27671,1.28442,1.2762,1.28333,7830,BULLISH_NY_OPEN,-0.07948072592396506,0.402858189242042,-0.7348071033950776
2010-09-02,12:00:00,1.28173,1.28474,1.2795,1.28231,5354,BULLISH_NY_OPEN,0.09748032846971273,-0.5287333016197338,-1.0114558882017723
2010-09-03,12:00:00,1.28325,1.28721,1.28163,1.28356,6114,BULLISH_NY_OPEN,0.3848670884103544,-1.220823335099261,-0.06076848764374108
2010-09-06,12:00:00,1.28856,1.28955,1.28666,1.2885,3847,BEARISH_NY_OPEN,-1.006596818005427,-1.1331005044625493,-0.2638727202173124
2010-09-07,12:00:00,1.27652,1.27683,1.27363,1.27553,5617,BEARISH_NY_OPEN,-0.5989667040367604,-0.4852884683229826,1.7827883311250996
2010-09-08,12:00:00,1.26783,1.27197,1.26654,1.26789,8831,BULLISH_NY_OPEN,0.47401588465876937,1.174392100261069,3.0389071607158313
2010-09-09,12:00:00,1.27268,1.27446,1.2708,1.2739,8076,BULLISH_NY_OPEN,-0.357955883507349,0.8791898893162632,2.5323808776199037
2010-09-10,12:00:00,1.27407,1.27461,1.26861,1.26934,7012,BEARISH_NY_OPEN,1.0588179683930325,2.2791371894055277,2.74552129453102
2010-09-13,12:00:00,1.28153,1.28338,1.27932,1.28278,7459,BULLISH_NY_OPEN,0.18085720076707446,1.8428725112645883,2.309827094279615
2010-09-14,12:00:00,1.28837,1.28837,1.2829,1.2851,9763,BEARISH_NY_OPEN,1.0248229709750314,1.6387829740876259,4.090732238736286
2010-09-15,12:00:00,1.2968,1.29946,1.29591,1.29827,9940,BULLISH_NY_OPEN,0.6277584785907308,0.45599143475547654,2.7991095842929465
2010-09-16,12:00:00,1.30554,1.31086,1.30485,1.30642,11056,BULLISH_NY_OPEN,-0.0199017161402862,0.458504921847504,2.963059353041137
2010-09-17,12:00:00,1.31488,1.31536,1.30486,1.30616,10892,BEARISH_NY_OPEN,-0.15082378881607364,2.412415018068225,3.324248177864887
2010-09-20,12:00:00,1.30974,1.31001,1.30368,1.30419,8715,BEARISH_NY_OPEN,0.6302762634278837,2.332482230349881,3.254127082710344
2010-09-21,12:00:00,1.31317,1.31483,1.31086,1.31241,8925,BEARISH_NY_OPEN,1.924703408233695,2.49312333798126,3.6589175638710425
2010-09-22,12:00:00,1.3304,1.33948,1.3302,1.33767,8894,BULLISH_NY_OPEN,-0.2287559712036482,0.8903541232142523,2.2359774832357835
2010-09-23,12:00:00,1.3337,1.33523,1.33088,1.33461,12233,BULLISH_NY_OPEN,0.7882452551681662,0.9006376394602108,2.9319426648983513
2010-09-24,12:00:00,1.33764,1.34517,1.33697,1.34513,5849,BULLISH_NY_OPEN,0.33082304312594807,1.1374365302981935,1.750016727007807
2010-09-27,12:00:00,1.34422,1.34984,1.34252,1.34958,8362,BULLISH_NY_OPEN,-0.21858652321463035,1.3337482772418097,2.253293617273526
2010-09-28,12:00:00,1.34023,1.34936,1.3401,1.34663,11004,BULLISH_NY_OPEN,1.0247803776835533,2.0131736260145674,2.8619591127481208
2010-09-29,12:00:00,1.35852,1.36425,1.35766,1.36043,9419,BULLISH_NY_OPEN,0.5255691215277515,0.6056908477466701,3.0791734966150393
2010-09-30,12:00:00,1.36323,1.36825,1.3615,1.36758,12926,BULLISH_NY_OPEN,0.4504306877842571,0.9074423434095288,1.4551251115108461
2010-10-01,12:00:00,1.37206,1.3763,1.37141,1.37374,10954,BULLISH_NY_OPEN,-0.3690654709042401,0.8320351740504063,1.4187546406161287
2010-10-04,12:00:00,1.36787,1.37228,1.36662,1.36867,10412,BULLISH_NY_OPEN,0.8270803042369598,2.4585911870648114,1.1514828263935057
2010-10-05,12:00:00,1.37758,1.38107,1.37616,1.37999,9794,BULLISH_NY_OPEN,0.3753650388770906,0.5427575562141752,1.1818926224103106
2010-10-06,12:00:00,1.38581,1.38802,1.38003,1.38517,12920,BEARISH_NY_OPEN,1.2381151771984666,0.5818780366308797,1.6322906213677757
2010-10-07,12:00:00,1.39633,1.40285,1.39581,1.40232,11740,BULLISH_NY_OPEN,-1.058246334645442,-1.275743054367046,0.4157396314678534
2010-10-08,12:00:00,1.39086,1.39831,1.38341,1.38748,14114,BEARISH_NY_OPEN,0.4144203880416238,0.6356848387003813,0.29694121717069083
2010-10-11,12:00:00,1.3944,1.3953,1.39239,1.39323,4546,BEARISH_NY_OPEN,-0.631625790429428,1.0443358239486706,-0.6352145733296028
2010-10-12,12:00:00,1.37887,1.38522,1.3782,1.38443,10498,BULLISH_NY_OPEN,0.8573925731167373,1.7133405083680622,-0.07223189327016259
2010-10-13,12:00:00,1.39734,1.40009,1.39514,1.3963,9660,BEARISH_NY_OPEN,0.8221728854830577,-0.3366038816873271,0.1983814366540098
2010-10-14,12:00:00,1.40774,1.41087,1.40531,1.40778,10405,BULLISH_NY_OPEN,0.02628251573399121,-1.6621915356092631,-1.0527213058858667
2010-10-15,12:00:00,1.40972,1.41505,1.4072,1.40815,10784,BEARISH_NY_OPEN,-1.1753009267478651,-1.7554947981394082,-0.4637290061428061
2010-10-18,12:00:00,1.38641,1.39235,1.38577,1.3916,10044,BULLISH_NY_OPEN,-0.5188272492095433,0.5367921816614033,-0.0711411325093451
2010-10-19,12:00:00,1.39085,1.39563,1.38378,1.38438,15079,BEARISH_NY_OPEN,-0.06862277698319871,0.619772027911414,-0.1928661205738273
2010-10-20,12:00:00,1.38204,1.38715,1.38117,1.38343,11415,BULLISH_NY_OPEN,1.1305234092075565,1.3148478781000954,0.06144148963084633
2010-10-21,12:00:00,1.40209,1.40395,1.39772,1.39907,10304,BEARISH_NY_OPEN,-0.436718677407139,-0.6046873994868115,-0.9277591542953527
2010-10-22,12:00:00,1.38838,1.39626,1.38824,1.39296,11533,BULLISH_NY_OPEN,0.6216976797610924,-0.8076326671261187,-0.05671376062486134
2010-10-25,12:00:00,1.40336,1.40606,1.4001,1.40162,11570,BEARISH_NY_OPEN,-0.7855196130192338,-1.2371398809948582,0.050655669867723664
2010-10-26,12:00:00,1.39484,1.3962,1.3879,1.39061,13944,BEARISH_NY_OPEN,-0.640006903445244,-0.32503721388454404,0.9060771891472209
2010-10-27,12:00:00,1.3808,1.38524,1.37889,1.38171,14539,BULLISH_NY_OPEN,0.18600140405728852,0.7570329519218877,3.232226733540318
2010-10-28,12:00:00,1.38151,1.38627,1.3797,1.38428,12095,BULLISH_NY_OPEN,0.13075389372092996,1.303926951194854,1.6716271274597583
2010-10-29,12:00:00,1.38584,1.3866,1.38068,1.38609,14757,BULLISH_NY_OPEN,0.43864395529870814,1.2351290320253392,0.394635268994067
2010-11-01,12:00:00,1.39855,1.39924,1.39122,1.39217,13436,BEARISH_NY_OPEN,0.7297959300947563,2.4565965363425453,0.21549092424058225
2010-11-02,12:00:00,1.39561,1.40413,1.39486,1.40233,16738,BULLISH_NY_OPEN,0.06275270442763058,0.36296734720071716,-1.871171550205732
2010-11-03,12:00:00,1.40374,1.40587,1.40198,1.40321,14683,BEARISH_NY_OPEN,1.6505013504749713,-0.8302392371776256,-2.445108002366008
2010-11-04,12:00:00,1.42054,1.42652,1.42052,1.42637,19233,BULLISH_NY_OPEN,-1.3285472913760121,-2.1873707383077248,-3.867159292469687
2010-11-05,12:00:00,1.41958,1.42065,1.4033,1.40742,17520,BEARISH_NY_OPEN,-1.1268846541899353,-2.226059029998143,-3.2172343721135124
2010-11-08,12:00:00,1.39421,1.39517,1.38913,1.39156,15487,BEARISH_NY_OPEN,0.25942108137630526,-1.6283882836528718,-2.157291097760782
2010-11-09,12:00:00,1.38507,1.3973,1.38448,1.39517,15669,BULLISH_NY_OPEN,-1.36757527756474,-1.7173534407993278,-3.4318398474737792
2010-11-10,12:00:00,1.38009,1.38193,1.37441,1.37609,16705,BEARISH_NY_OPEN,-0.5224948949560007,-1.0137418337463486,-0.7957328372417514
2010-11-11,12:00:00,1.3759,1.3764,1.36866,1.3689,15325,BEARISH_NY_OPEN,0.16874863028709433,-0.5376579735554119,-0.04383081306157746
2010-11-12,12:00:00,1.36509,1.37452,1.36184,1.37121,19456,BULLISH_NY_OPEN,-0.6614595867883208,-1.744444687538739,-0.33838726380350037
2010-11-15,12:00:00,1.36344,1.36474,1.36026,1.36214,13959,BEARISH_NY_OPEN,-0.044048335707044355,0.2202416785352544,-0.8104893770097009
2010-11-16,12:00:00,1.35935,1.36311,1.35752,1.36154,17897,BULLISH_NY_OPEN,-1.0466089868824915,0.4964966141281269,-1.9992067805573117
2010-11-17,12:00:00,1.34995,1.35263,1.34602,1.34729,16270,BEARISH_NY_OPEN,1.3248817997609958,1.4310207898819083,-1.0918213599150888
2010-11-18,12:00:00,1.36288,1.36666,1.36141,1.36514,17712,BULLISH_NY_OPEN,0.23147809015925486,-1.0284659448847775,-2.99456466003487
2010-11-19,12:00:00,1.37048,1.37308,1.36692,1.3683,16105,BEARISH_NY_OPEN,-0.12643426149236348,-2.483373529196822,-3.8719579039684295
2010-11-22,12:00:00,1.37472,1.37527,1.36629,1.36657,15943,BEARISH_NY_OPEN,-1.1320312900180813,-2.4872490981069366,-4.882296552683003
2010-11-23,12:00:00,1.35777,1.35989,1.35102,1.3511,18076,BEARISH_NY_OPEN,-1.2419510028865381,-1.9865294944859728,-3.036784841980601
2010-11-24,12:00:00,1.33321,1.33732,1.32845,1.33432,21589,BULLISH_NY_OPEN,-0.13040350140894633,-1.4239462797529756,-1.3505006295341393
2010-11-25,12:00:00,1.33214,1.33434,1.32862,1.33258,16082,BULLISH_NY_OPEN,-0.6243527593090175,-2.4561377178105737,-0.5995887676537366
2010-11-26,12:00:00,1.32747,1.32751,1.32003,1.32426,19731,BEARISH_NY_OPEN,-0.6750940147705095,-1.0715418422364131,0.3367918686662671
2010-11-29,12:00:00,1.32613,1.32748,1.31364,1.31532,17045,BEARISH_NY_OPEN,-1.1761396466259233,0.0745065839491516,1.5851655870814731
2010-11-30,12:00:00,1.30392,1.30516,1.29825,1.29985,21860,BEARISH_NY_OPEN,0.7862445666807799,1.9032965342154853,1.5771050505827569
2010-12-01,12:00:00,1.30732,1.31159,1.30511,1.31007,20719,BULLISH_NY_OPEN,0.47554710816978923,1.4235880525467977,0.8343065637713927
2010-12-02,12:00:00,1.31298,1.32166,1.3121,1.3163,20536,BULLISH_NY_OPEN,0.6297956392919478,1.509534300691336,0.65182709108866
2010-12-03,12:00:00,1.32317,1.32688,1.3219,1.32459,17565,BULLISH_NY_OPEN,0.3117945930438828,-0.32009904951721074,0.17665843770525286
2010-12-06,12:00:00,1.33015,1.33138,1.32501,1.32872,19282,BEARISH_NY_OPEN,0.5606899873562661,-0.5810102956228513,1.414895538563441
2010-12-07,12:00:00,1.33388,1.33944,1.3338,1.33617,17661,BULLISH_NY_OPEN,-1.183981080251777,-0.8449523638459194,0.03816879588675171
2010-12-08,12:00:00,1.32102,1.3257,1.31796,1.32035,19048,BEARISH_NY_OPEN,0.049229371000116595,0.49835270950884464,0.29537622600068275
2010-12-09,12:00:00,1.32689,1.32713,1.31951,1.321,18103,BEARISH_NY_OPEN,0.2937168811506515,2.007570022710076,0.39212717638152633
2010-12-10,12:00:00,1.32407,1.32721,1.3224,1.32488,15301,BULLISH_NY_OPEN,0.15473099450515407,0.8906467000785002,-0.7774288992210596
2010-12-13,12:00:00,1.32119,1.32869,1.32069,1.32693,16487,BULLISH_NY_OPEN,1.5517020490907667,-0.20196996073643794,-0.846314425026177
2010-12-14,12:00:00,1.34363,1.34966,1.34106,1.34752,17456,BULLISH_NY_OPEN,-0.8044407504155754,-1.5836499643790174,-2.500890524815963
2010-12-15,12:00:00,1.3335,1.33766,1.32853,1.33668,18115,BULLISH_NY_OPEN,-0.9299159110632436,-1.6533500912709105,-2.044618008797923
2010-12-16,12:00:00,1.32442,1.32648,1.32168,1.32425,17262,BEARISH_NY_OPEN,0.14574287332452238,-0.6456484802718396,-0.8986218614310003
2010-12-17,12:00:00,1.32971,1.33581,1.32433,1.32618,18103,BEARISH_NY_OPEN,-0.8746927264775396,-0.9320001809709034,-0.9297380446093255
2010-12-20,12:00:00,1.31649,1.31777,1.31336,1.31458,16034,BEARISH_NY_OPEN,0.08519831429049657,-0.3978456997672312,0.5499855467145284
2010-12-21,12:00:00,1.31533,1.31633,1.31449,1.3157,14537,BULLISH_NY_OPEN,-0.14288971650072993,-0.2546173139773646,-0.15277038838641538
2010-12-22,12:00:00,1.31361,1.31798,1.31219,1.31382,16010,BULLISH_NY_OPEN,-0.3402292551491052,0.0022834178197907243,0.9780639661445273
2010-12-23,12:00:00,1.31001,1.31154,1.30826,1.30935,12532,BEARISH_NY_OPEN,0.2291213197387934,0.9516172146484833,2.1399931263604026
2010-12-24,12:00:00,1.31394,1.31474,1.31111,1.31235,7975,BEARISH_NY_OPEN,0.11429877700309041,0.1021069074560993,1.7068617365794336
2010-12-27,12:00:00,1.31487,1.31677,1.31339,1.31385,9681,BEARISH_NY_OPEN,0.6058530273623296,0.9757582676865741,1.9332496099250362
2010-12-28,12:00:00,1.32296,1.32737,1.32174,1.32181,13170,BEARISH_NY_OPEN,-0.6143091669755794,1.177173723908884,-0.062036147403925
2010-12-29,12:00:00,1.31229,1.31448,1.31085,1.31369,11340,BULLISH_NY_OPEN,0.9880565430200421,1.6031179349770552,-0.33417320676872897
2010-12-30,12:00:00,1.32426,1.32717,1.32363,1.32667,13617,BULLISH_NY_OPEN,0.8065306368576911,0.9482388235205466,-2.3080344019236203
2010-12-31,12:00:00,1.33399,1.33893,1.33389,1.33737,10700,BULLISH_NY_OPEN,-0.1959068918848071,-1.224791942394389,-3.5966112594121324
2011-01-03,12:00:00,1.32961,1.33541,1.32807,1.33475,13720,BULLISH_NY_OPEN,0.3371417868514664,-1.9067241056377744,-2.875444839857657
2011-01-04,12:00:00,1.33508,1.34159,1.33505,1.33925,16939,BULLISH_NY_OPEN,-1.3634496919917822,-3.225686018293831,-3.0987492999813395
2011-01-05,12:00:00,1.32578,1.32802,1.32068,1.32099,18243,BEARISH_NY_OPEN,-0.8849423538406951,-2.4012293809945717,-0.09689702420155866
2011-01-06,12:00:00,1.31215,1.31351,1.3087,1.3093,15412,BEARISH_NY_OPEN,-1.011991140303978,-0.9875505995570065,1.9353853204002247
2011-01-07,12:00:00,1.29809,1.29963,1.29513,1.29605,15037,BEARISH_NY_OPEN,-0.5231279657420631,0.13116777902087381,2.798503144168823
2011-01-10,12:00:00,1.29032,1.29386,1.28736,1.28927,17058,BEARISH_NY_OPEN,0.5506992328992458,2.361026006965184,3.9557268842058035
2011-01-11,12:00:00,1.2945,1.29821,1.2916,1.29637,16978,BULLISH_NY_OPEN,0.10645109035228653,2.952089295494344,4.258043614091649
2011-01-12,12:00:00,1.30148,1.30452,1.29616,1.29775,19635,BEARISH_NY_OPEN,1.6921595068387578,2.6638412637256783,3.8281641302253857
2011-01-13,12:00:00,1.31431,1.32005,1.31231,1.31971,18173,BULLISH_NY_OPEN,1.1313091512529352,1.5579180274454338,2.5573800304612506
2011-01-14,12:00:00,1.34131,1.34161,1.332,1.33464,19124,BEARISH_NY_OPEN,-0.1738296469460004,1.268506863273983,1.6940897920038376
2011-01-17,12:00:00,1.3272,1.33411,1.32448,1.33232,17834,BULLISH_NY_OPEN,0.5967034946559477,1.1341119250630447,1.995016212321368
2011-01-18,12:00:00,1.33826,1.34276,1.33781,1.34027,20949,BULLISH_NY_OPEN,0.8431137009706898,0.9841300633454478,2.1368828668850304
2011-01-19,12:00:00,1.34578,1.35233,1.34354,1.35157,20126,BULLISH_NY_OPEN,-0.30631043897097693,0.4202520032258876,1.491598659336916
2011-01-20,12:00:00,1.34766,1.35223,1.3466,1.34743,20198,BEARISH_NY_OPEN,0.44751860950106515,0.8512501577076429,1.7856215165166425
2011-01-21,12:00:00,1.35566,1.35654,1.3504,1.35346,19507,BEARISH_NY_OPEN,0.28002305202961003,1.1415187741048838,1.2287027322565809
2011-01-24,12:00:00,1.35723,1.35775,1.35399,1.35725,18176,BULLISH_NY_OPEN,0.12156934978816941,1.0668631423834831,1.3652606373181018
2011-01-25,12:00:00,1.36357,1.36386,1.35728,1.3589,21107,BEARISH_NY_OPEN,0.7366252115681856,0.9264846567076386,1.5667083670615964
