trade_date,trade_time,open,high,low,close,volume,ema200,signal,forward_1,forward_3,forward_6
2025-01-16,13:00:00,5966.66,5968.56,5941.28,5941.89,5310,5936.632983946687,BULLISH_ABOVE_EMA200,-0.1208369727477333,0.02053218756993726,0.706677504968954
2025-01-16,17:00:00,5942.02,5964.64,5930.28,5934.71,9781,5936.613849778064,BEARISH_BELOW_EMA200,-0.07380310074123435,0.23809082499397796,1.2194361645303626
2025-01-16,21:00:00,5934.09,5954.34,5923.62,5930.33,4396,5936.551323909626,BEARISH_BELOW_EMA200,0.21550234135368093,0.4849645803859181,1.0709353442388572
2025-01-17,01:00:00,5935.59,5949.59,5932.09,5943.11,1793,5936.616584368237,BULLISH_ABOVE_EMA200,0.09641416699338348,0.6860044656753861,0.7904952121027623
2025-01-17,05:00:00,5943.59,5953.59,5941.34,5948.84,1569,5936.738210394425,BULLISH_ABOVE_EMA200,0.17230249931079,0.9790143960839387,0.82789249668843
2025-01-17,09:00:00,5949.09,5962.96,5941.84,5959.09,2973,5936.960616261147,BULLISH_ABOVE_EMA200,0.41600311456950584,0.5831427281682271,0.7048055995126773
2025-01-17,13:00:00,5959.59,5998.59,5954.09,5983.88,5516,5937.427475800838,BULLISH_ABOVE_EMA200,0.3877083096586131,0.1037788190939664,0.8034920486373378
2025-01-17,17:00:00,5984.5,6015.05,5982.07,6007.08,6362,5938.120535743118,BULLISH_ABOVE_EMA200,-0.22040658689412795,-0.14965673838203888,0.20609014695992245
2025-01-17,21:00:00,6006.71,6008.6,5992.09,5993.84,3632,5938.674958273038,BULLISH_ABOVE_EMA200,-0.06256423261214847,0.12095751638348705,0.16266700479158602
2025-01-20,01:00:00,5997.34,5997.84,5983.34,5990.09,2504,5939.186550728034,BULLISH_ABOVE_EMA200,0.13355391989102,0.6989878282296241,0.21735900462262714
2025-01-20,05:00:00,5990.11,5999.59,5988.59,5998.09,1172,5939.772654700889,BULLISH_ABOVE_EMA200,0.050015921735085664,0.3562800824929251,0.3771200498825441
2025-01-20,09:00:00,5998.11,6006.96,5995.59,6001.09,2415,5940.382777539687,BULLISH_ABOVE_EMA200,0.5144065494768432,0.0416590985970882,0.4207568958305908
2025-01-20,13:00:00,6000.59,6042.34,5982.09,6031.96,4926,5941.29399368357,BULLISH_ABOVE_EMA200,-0.20722949091174342,-0.4782856650243099,0.2548093820250779
2025-01-20,17:00:00,6031.34,6031.34,6001.09,6019.46,4518,5942.071764890699,BULLISH_ABOVE_EMA200,-0.26364491166981574,0.020765982330640954,0.590418409624783
2025-01-21,01:00:00,6023.84,6034.59,5958.86,6003.59,6565,5942.68388663308,BULLISH_ABOVE_EMA200,-0.007995216195650818,0.3789399342726602,1.0017339625124204
2025-01-21,05:00:00,6003.36,6014.61,6000.36,6003.11,2967,5943.285141492453,BULLISH_ABOVE_EMA200,0.29318136765777014,0.7366181862401365,0.9893205355224264
2025-01-21,09:00:00,6003.21,6031.84,6000.34,6020.71,4037,5944.055538094519,BULLISH_ABOVE_EMA200,0.09351056602958968,0.569534157931539,0.910856028607924
2025-01-21,13:00:00,6020.34,6035.59,6009.84,6026.34,5002,5944.8742889592495,BULLISH_ABOVE_EMA200,0.3483042775548638,0.620442922238032,1.0004413956066196
2025-01-21,17:00:00,6025.84,6050.35,6007.14,6047.33,7429,5945.893748770601,BULLISH_ABOVE_EMA200,0.12683283366378342,0.25085450934544784,0.7299089019451613
2025-01-21,21:00:00,6046.71,6056.97,6037.91,6055.0,3141,5946.979383111192,BULLISH_ABOVE_EMA200,0.14417836498760633,0.3393889347646603,0.47018992568125934
2025-01-22,01:00:00,6059.67,6065.97,6050.75,6063.73,2379,5948.141080791678,BULLISH_ABOVE_EMA200,-0.020284544331617065,0.3776553375562657,0.23384946229466505
2025-01-22,05:00:00,6063.51,6068.53,6062.47,6062.5,1141,5949.278980485294,BULLISH_ABOVE_EMA200,0.2152577319587659,0.477855670103097,0.23224742268041115
2025-01-22,09:00:00,6062.84,6078.25,6061.73,6075.55,2367,5950.535408540166,BULLISH_ABOVE_EMA200,0.1823703203825156,0.13035856836006735,-0.07324439762654933
2025-01-22,13:00:00,6075.43,6087.35,6072.36,6086.63,3226,5951.889583579567,BULLISH_ABOVE_EMA200,0.07951855131657659,-0.14326482799184861,-0.052902837859377924
2025-01-22,17:00:00,6087.37,6100.21,6081.73,6091.47,4664,5953.2784434444475,BULLISH_ABOVE_EMA200,-0.13133118935166715,-0.2444401761807959,0.11409397074925785
2025-01-22,21:00:00,6091.72,6097.09,6078.99,6083.47,2654,5954.573881818135,BULLISH_ABOVE_EMA200,-0.09139520701179425,-0.20333789761435317,0.4982353821092155
2025-01-23,01:00:00,6082.42,6082.42,6073.86,6077.91,1557,5955.801106874671,BULLISH_ABOVE_EMA200,-0.021882522116976513,0.09049163281456948,0.6981018146040381
2025-01-23,05:00:00,6077.67,6080.96,6075.58,6076.58,1046,5957.002886905769,BULLISH_ABOVE_EMA200,-0.09018230649476455,0.3594126959572678,0.5805897396232708
2025-01-23,09:00:00,6076.93,6077.55,6065.98,6071.1,2436,5958.138181563422,BULLISH_ABOVE_EMA200,0.20276391428241158,0.7030027507370885,0.6257515112582527
2025-01-23,13:00:00,6070.98,6083.66,6070.48,6083.41,3268,5959.38466731901,BULLISH_ABOVE_EMA200,0.2467366164700426,0.6070608425208935,0.6460192556477401
2025-01-23,17:00:00,6083.29,6104.16,6077.22,6098.42,4761,5960.76810346509,BULLISH_ABOVE_EMA200,0.251868516763353,0.22038495216793202,-0.0614913371004293
2025-01-23,21:00:00,6098.17,6118.23,6093.84,6113.78,2675,5962.290609898273,BULLISH_ABOVE_EMA200,0.10729859432299495,-0.07671195234371535,-0.2566333757511654
2025-01-24,01:00:00,6111.84,6121.34,6111.09,6120.34,1725,5963.8632406455545,BULLISH_ABOVE_EMA200,-0.1385543940369403,0.038723338899471126,-1.2291800782309557
2025-01-24,05:00:00,6120.09,6121.36,6109.36,6111.86,1720,5965.3358452162465,BULLISH_ABOVE_EMA200,-0.04532171875663918,-0.2812564423923258,-1.5911686458786687
2025-01-24,09:00:00,6111.84,6115.09,6104.84,6109.09,2339,5966.766234816085,BULLISH_ABOVE_EMA200,0.2229464617479836,-0.18005955060409978,-2.7663694592811696
2025-01-24,13:00:00,6109.34,6127.71,6106.34,6122.71,2787,5968.317914071647,BULLISH_ABOVE_EMA200,-0.4579671420008455,-1.2674126326414343,-1.927251168191863
2025-01-24,17:00:00,6123.21,6124.84,6092.46,6094.67,5724,5969.575148757501,BULLISH_ABOVE_EMA200,0.056114605056550595,-1.3136068072594644,-1.7955032840170229
2025-01-24,21:00:00,6094.42,6101.34,6088.45,6098.09,3346,5970.853903496232,BULLISH_ABOVE_EMA200,-0.8687966232049784,-2.5909752069910414,-1.3304165730581232
2025-01-27,01:00:00,6068.34,6071.34,6038.59,6045.11,3625,5971.592770128112,BULLISH_ABOVE_EMA200,-0.5045400331838461,-0.6683087652664655,-0.5586333416596146
